Element 1: (0, (7, 2), ['.', '.', '.', 'G'], [(3, 12), (7, 9), (8, 2)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (7, 3))
Element 36: (0, (16, 4), ['', '', '', 'G'], [(17, 11), (17, 4), (13, 6)], [False, False, False, False], 28, False, [False, False, False, False], 4765, 'West', (15, 4))
Element 37: (0, (15, 4), ['', '%', '', 'G'], [(16, 11), (16, 4), (12, 6)], [False, True, False, False], 26, False, [False, False, False, False], 4764, 'West', (14, 4))
Element 38: (0, (14, 4), ['', '', '', ''], [(17, 11), (16, 3), (11, 6)], [False, False, False, False], 24, False, [False, False, False, False], 4773, 'South', (14, 3))
Element 39: (0, (14, 3), ['.', '', '', '%'], [(17, 10), (16, 4), (12, 6)], [False, False, False, True], 22, False, [True, False, False, False], 4772, 'West', (13, 3))
Element 40: (0, (13, 3), ['%', '', '', ''], [(17, 9), (15, 4), (12, 5)], [True, False, False, False], 20, False, [False, False, False, False], 4781, 'South', (13, 2))
Element 41: (0, (13, 2), ['', '.', '', ''], [(17, 10), (14, 4), (12, 4)], [False, False, False, False], 18, False, [False, True, False, False], 4780, 'South', (13, 1))
Element 42: (0, (13, 1), ['.', '%', '', '.'], [(16, 10), (14, 3), (13, 4)], [False, True, False, False], 16, False, [True, False, False, True], 4789, 'East', (14, 1))
Element 43: (0, (14, 1), ['', '%', 'G', '.'], [(17, 10), (14, 2), (13, 3)], [False, True, False, False], 14, False, [False, False, False, True], 4798, 'East', (15, 1))
Element 44: (0, (15, 1), ['G', '%', '%', '%'], [(18, 10), (14, 1), (13, 4)], [False, True, True, True], 12, False, [False, False, False, False], 4807, 'Stop', (15, 1))
Element 45: (0, (15, 1), ['', '%', '%', '%'], [(18, 11), (13, 1), (12, 4)], [False, True, True, True], 10, False, [False, False, False, False], 4806, 'West', (14, 1))
Element 46: (0, (14, 1), ['', '%', '', ''], [(17, 11), (12, 1), (11, 4)], [False, True, False, False], 8, False, [False, False, False, False], 4815, 'West', (13, 1))
Element 47: (0, (13, 1), ['', '%', '', ''], [(18, 11), (11, 1), (11, 3)], [False, True, False, False], 6, False, [False, False, False, False], 4824, 'Stop', (13, 1))
Element 48: (0, (13, 1), ['', '%', '', ''], [(18, 12), (11, 2), (10, 3)], [False, True, False, False], 4, False, [False, False, False, False], 4823, 'North', (13, 2))
Element 49: (0, (13, 2), ['G', '', '', ''], [(17, 12), (12, 2), (10, 4)], [False, False, False, False], 2, False, [False, False, False, False], 4822, 'East', (14, 2))
Element 50: (0, (14, 2), ['G', '', '', '%'], [(18, 12), (13, 2), (10, 5)], [False, False, False, True], 0, False, [False, False, False, False], 4821, 'Stop', (14, 2))
Element 51: #0#
