Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(18, 12), (4, 6), (14, 13)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 12))
Element 38: (2, (4, 10), ['', '%', '', '%'], [(6, 13), (13, 8), (4, 12)], [False, True, False, True], 24, False, [False, False, False, False], 5742, 'North', (4, 11))
Element 39: (2, (4, 11), ['%', '', '', ''], [(6, 12), (14, 8), (3, 12)], [True, False, False, False], 22, False, [False, False, False, False], 5741, 'North', (4, 12))
Element 40: (2, (4, 12), ['', '', '', ''], [(6, 11), (15, 8), (3, 13)], [False, False, False, False], 20, False, [False, False, False, False], 5740, 'West', (3, 12))
Element 41: (2, (3, 12), ['', '%', '', ''], [(5, 11), (15, 7), (4, 13)], [False, True, False, False], 18, False, [False, False, False, False], 5739, 'East', (4, 12))
Element 42: (2, (4, 12), ['', '', '', 'G'], [(5, 12), (14, 7), (4, 12)], [False, False, False, False], 16, False, [False, False, False, False], 5738, 'North', (4, 13))
Element 43: (2, (4, 13), ['', '', '%', 'G'], [(5, 13), (15, 7), (3, 12)], [False, False, True, False], 14, False, [False, False, False, False], 5737, 'West', (3, 13))
Element 44: (2, (3, 13), ['%', '', '%', 'G'], [(4, 13), (15, 6), (4, 12)], [True, False, True, False], 12, False, [False, False, False, False], 5736, 'South', (3, 12))
Element 45: (2, (3, 12), ['', '%', '', 'G'], [(4, 12), (15, 5), (4, 11)], [False, True, False, False], 10, False, [False, False, False, False], 5735, 'North', (3, 13))
Element 46: (2, (3, 13), ['%', '', '%', ''], [(4, 11), (14, 5), (4, 10)], [True, False, True, False], 8, False, [False, False, False, False], 5744, 'South', (3, 12))
Element 47: (2, (3, 12), ['', '%', '', ''], [(4, 10), (13, 5), (3, 10)], [False, True, False, False], 6, False, [False, False, False, False], 5753, 'East', (4, 12))
Element 48: (2, (4, 12), ['', '', '', ''], [(3, 10), (13, 6), (2, 10)], [False, False, False, False], 4, False, [False, False, False, False], 5762, 'East', (5, 12))
Element 49: (2, (5, 12), ['', '', '', ''], [(2, 10), (12, 6), (2, 11)], [False, False, False, False], 2, False, [False, False, False, False], 5771, 'South', (5, 11))
Element 50: (2, (5, 11), ['', '%', '', ''], [(2, 10), (12, 6), (2, 12)], [False, True, False, False], 0, False, [False, False, False, False], 5770, 'Stop', (5, 11))
Element 51: #0#
