Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(4, 11), (4, 2), (8, 5)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 24: (1, (13, 5), ['', '', '', ''], [(16, 12), (18, 3), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 7746, 'East', (14, 5))
Element 25: (1, (14, 5), ['', '', '%', ''], [(16, 11), (17, 3), (14, 7)], [False, False, True, False], 50, False, [False, False, False, False], 7775, 'East', (15, 5))
Element 26: (1, (15, 5), ['', '', '', ''], [(16, 10), (16, 3), (14, 8)], [False, False, False, False], 48, False, [False, False, False, False], 7794, 'East', (16, 5))
Element 27: (1, (16, 5), ['', 'G', '', ''], [(16, 9), (16, 4), (13, 8)], [False, False, False, False], 46, False, [False, False, False, False], 7813, 'East', (17, 5))
Element 28: (1, (17, 5), ['', 'G', '', ''], [(17, 9), (17, 4), (14, 8)], [False, False, False, False], 44, False, [False, False, False, False], 7822, 'East', (18, 5))
Element 29: (1, (18, 5), ['', '', '%', '%'], [(16, 9), (16, 4), (15, 8)], [False, False, True, True], 42, False, [False, False, False, False], 7821, 'South', (18, 4))
Element 30: (1, (18, 4), ['', '', '', '%'], [(16, 10), (15, 4), (15, 7)], [False, False, False, True], 40, False, [False, False, False, False], 7820, 'South', (18, 3))
Element 31: (1, (18, 3), ['', '%', '', '%'], [(16, 11), (14, 4), (14, 7)], [False, True, False, True], 38, False, [False, False, False, False], 7819, 'West', (17, 3))
Element 32: (1, (17, 3), ['', '%', '', ''], [(16, 12), (15, 4), (15, 7)], [False, True, False, False], 36, False, [False, False, False, False], 7818, 'North', (17, 4))
Element 33: (1, (17, 4), ['G', '', '', ''], [(15, 12), (16, 4), (15, 6)], [False, False, False, False], 34, False, [False, False, False, False], 7827, 'South', (17, 3))
Element 34: (1, (17, 3), ['G', '%', '', ''], [(16, 12), (16, 3), (15, 5)], [False, True, False, False], 32, False, [False, False, False, False], 7826, 'North', (17, 4))
Element 35: (1, (17, 4), ['', 'G', '', ''], [(17, 12), (17, 3), (16, 5)], [False, False, False, False], 30, False, [False, False, False, False], 7825, 'West', (16, 4))
Element 36: (1, (16, 4), ['', '', '', 'G'], [(17, 11), (17, 4), (15, 5)], [False, False, False, False], 28, False, [False, False, False, False], 7824, 'South', (16, 3))
Element 37: (1, (16, 3), ['%', '%', '', 'G'], [(16, 11), (17, 3), (14, 5)], [True, True, False, False], 26, False, [False, False, False, False], 7823, 'North', (16, 4))
Element 38: (1, (16, 4), ['', '', '', ''], [(17, 11), (18, 3), (13, 5)], [False, False, False, False], 24, False, [False, False, False, False], 7822, 'West', (15, 4))
Element 39: (1, (15, 4), ['', '%', '', ''], [(17, 10), (18, 4), (13, 6)], [False, True, False, False], 22, False, [False, False, False, False], 7821, 'West', (14, 4))
Element 40: (1, (14, 4), ['', '', '', ''], [(17, 9), (17, 4), (12, 6)], [False, False, False, False], 20, False, [False, False, False, False], 7820, 'South', (14, 3))
Element 41: (1, (14, 3), ['', '', '', '%'], [(17, 10), (18, 4), (11, 6)], [False, False, False, True], 18, False, [False, False, False, False], 7829, 'South', (14, 2))
Element 42: (1, (14, 2), ['', '.', '', '%'], [(16, 10), (18, 5), (12, 6)], [False, False, False, True], 16, False, [False, True, False, False], 7828, 'South', (14, 1))
Element 43: (1, (14, 1), ['.', '%', '', '.'], [(17, 10), (17, 5), (12, 5)], [False, True, False, False], 14, False, [True, False, False, True], 7837, 'East', (15, 1))
Element 44: (1, (15, 1), ['', '%', '%', '%'], [(18, 10), (17, 6), (12, 6)], [False, True, True, True], 12, False, [False, False, False, False], 7846, 'West', (14, 1))
Element 45: (1, (14, 1), ['.', '%', '', ''], [(18, 11), (17, 7), (13, 6)], [False, True, False, False], 10, False, [True, False, False, False], 7845, 'West', (13, 1))
Element 46: (1, (13, 1), ['.', '%', '', ''], [(17, 11), (18, 7), (13, 5)], [False, True, False, False], 8, False, [True, False, False, False], 7854, 'West', (12, 1))
Element 47: (1, (12, 1), ['.', '%', '', ''], [(18, 11), (17, 7), (12, 5)], [False, True, False, False], 6, False, [True, False, False, False], 7863, 'West', (11, 1))
Element 48: (1, (11, 1), ['%', '%', '', ''], [(18, 12), (17, 6), (13, 5)], [True, True, False, False], 4, False, [False, False, False, False], 7872, 'North', (11, 2))
Element 49: (1, (11, 2), ['', '', '', ''], [(17, 12), (16, 6), (14, 5)], [False, False, False, False], 2, False, [False, False, False, False], 7871, 'East', (12, 2))
Element 50: (1, (12, 2), ['', '', '%', ''], [(17, 12), (15, 6), (15, 5)], [False, False, True, False], 0, False, [False, False, False, False], 7870, 'Stop', (12, 2))
Element 51: #0#
