Element 1: (0, (2, 6), ['.', '.', '.', 'G'], [(3, 6), (4, 3), (6, 5)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (2, 7))
Element 38: (0, (12, 1), ['', '%', '', '.'], [(17, 5), (15, 7), (7, 9)], [False, True, False, False], 24, False, [False, False, False, True], 6853, 'East', (13, 1))
Element 39: (0, (13, 1), ['', '%', '', '.'], [(18, 5), (14, 7), (6, 9)], [False, True, False, False], 22, False, [False, False, False, True], 6862, 'East', (14, 1))
Element 40: (0, (14, 1), ['', '%', '', '.'], [(18, 4), (15, 7), (7, 9)], [False, True, False, False], 20, False, [False, False, False, True], 6871, 'East', (15, 1))
Element 41: (0, (15, 1), ['', '%', '%', '%'], [(18, 3), (15, 6), (8, 9)], [False, True, True, True], 18, False, [False, False, False, False], 6890, 'West', (14, 1))
Element 42: (0, (14, 1), ['', '%', '', ''], [(17, 3), (15, 5), (8, 8)], [False, True, False, False], 16, False, [False, False, False, False], 6899, 'North', (14, 2))
Element 43: (0, (14, 2), ['', '', '', '%'], [(16, 3), (14, 5), (7, 8)], [False, False, False, True], 14, False, [False, False, False, False], 6908, 'North', (14, 3))
Element 44: (0, (14, 3), ['.', '', '', '%'], [(16, 4), (13, 5), (8, 8)], [False, False, False, True], 12, False, [True, False, False, False], 6907, 'West', (13, 3))
Element 45: (0, (13, 3), ['%', '', '', ''], [(17, 4), (13, 6), (9, 8)], [True, False, False, False], 10, False, [False, False, False, False], 6926, 'North', (13, 4))
Element 46: (0, (13, 4), ['', '', '', ''], [(16, 4), (12, 6), (10, 8)], [False, False, False, False], 8, False, [False, False, False, False], 6935, 'East', (14, 4))
Element 47: (0, (14, 4), ['', '', '', 'G'], [(15, 4), (12, 5), (10, 7)], [False, False, False, False], 6, False, [False, False, False, False], 6944, 'North', (14, 5))
Element 48: (0, (14, 5), ['', 'G', '%', ''], [(14, 4), (12, 4), (9, 7)], [False, False, True, False], 4, False, [False, False, False, False], 6943, 'East', (15, 5))
Element 49: (0, (15, 5), ['', '', '', ''], [(14, 3), (13, 4), (9, 8)], [False, False, False, False], 2, False, [False, False, False, False], 6942, 'East', (16, 5))
Element 50: (0, (16, 5), ['', '', '', ''], [(14, 2), (13, 3), (9, 7)], [False, False, False, False], 0, False, [False, False, False, False], 6941, 'Stop', (16, 5))
Element 51: #0#
