Element 1: (0, (5, 1), ['.', '%', '.', 'F'], [(1, 7), (8, 1), (9, 1)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 1))
Element 15: (0, (3, 3), ['.', '%', '', ''], [(6, 2), (17, 6), (17, 5)], [False, True, False, False], 70, False, [True, False, False, False], 5456, 'West', (2, 3))
Element 16: (0, (2, 3), ['%', '.', '.', ''], [(7, 2), (17, 7), (17, 6)], [True, False, False, False], 68, False, [False, True, True, False], 5475, 'North', (2, 4))
Element 17: (0, (2, 4), ['.', '', '.', ''], [(8, 2), (18, 7), (16, 6)], [False, False, False, False], 66, False, [True, False, True, False], 5504, 'North', (2, 5))
Element 18: (0, (2, 5), ['.', '', '.', ''], [(9, 2), (17, 7), (15, 6)], [False, False, False, False], 64, False, [True, False, True, False], 5523, 'North', (2, 6))
Element 19: (0, (2, 6), ['.', '', '', ''], [(10, 2), (17, 6), (15, 7)], [False, False, False, False], 62, False, [True, False, False, False], 5542, 'West', (1, 6))
Element 20: (0, (1, 6), ['%', '.', '', ''], [(11, 2), (16, 6), (15, 8)], [True, False, False, False], 60, False, [False, True, False, False], 5561, 'South', (1, 5))
Element 21: (0, (1, 5), ['%', '.', '', ''], [(11, 1), (15, 6), (14, 8)], [True, False, False, False], 58, False, [False, True, False, False], 5590, 'South', (1, 4))
Element 22: (0, (1, 4), ['%', '%', '', ''], [(12, 1), (15, 7), (14, 7)], [True, True, False, False], 56, False, [False, False, False, False], 5619, 'North', (1, 5))
Element 23: (0, (1, 5), ['%', '', '', ''], [(13, 1), (15, 8), (14, 8)], [True, False, False, False], 54, False, [False, False, False, False], 5628, 'North', (1, 6))
Element 24: (0, (1, 6), ['%', '', '', ''], [(14, 1), (15, 7), (13, 8)], [True, False, False, False], 52, False, [False, False, False, False], 5647, 'North', (1, 7))
Element 25: (0, (1, 7), ['%', '', '', ''], [(15, 1), (15, 6), (14, 8)], [True, False, False, False], 50, False, [False, False, False, False], 5656, 'East', (2, 7))
Element 26: (0, (2, 7), ['', '', '', ''], [(14, 1), (16, 6), (15, 8)], [False, False, False, False], 48, False, [False, False, False, False], 5655, 'East', (3, 7))
Element 27: (0, (3, 7), ['', '', '%', '%'], [(14, 2), (17, 6), (15, 7)], [False, False, True, True], 46, False, [False, False, False, False], 5654, 'South', (3, 6))
Element 28: (0, (3, 6), ['', '', '', ''], [(14, 3), (17, 5), (14, 7)], [False, False, False, False], 44, False, [False, False, False, False], 5653, 'East', (4, 6))
Element 29: (0, (4, 6), ['', '', '%', ''], [(13, 3), (17, 4), (15, 7)], [False, False, True, False], 42, False, [False, False, False, False], 5662, 'West', (3, 6))
Element 30: (0, (3, 6), ['', '', '', ''], [(13, 4), (17, 3), (15, 6)], [False, False, False, False], 40, False, [False, False, False, False], 5671, 'North', (3, 7))
Element 31: (0, (3, 7), ['', '', '%', '%'], [(14, 4), (18, 3), (15, 5)], [False, False, True, True], 38, False, [False, False, False, False], 5680, 'West', (2, 7))
Element 32: (0, (2, 7), ['', '', '', ''], [(15, 4), (18, 4), (16, 5)], [False, False, False, False], 36, False, [False, False, False, False], 5679, 'North', (2, 8))
Element 33: (0, (2, 8), ['', '', '%', '%'], [(16, 4), (18, 5), (15, 5)], [False, False, True, True], 34, False, [False, False, False, False], 5678, 'West', (1, 8))
Element 34: (0, (1, 8), ['%', '', '%', ''], [(16, 3), (18, 4), (14, 5)], [True, False, True, False], 32, False, [False, False, False, False], 5687, 'East', (2, 8))
Element 35: (0, (2, 8), ['', '', '%', '%'], [(17, 3), (18, 3), (13, 5)], [False, False, True, True], 30, False, [False, False, False, False], 5686, 'South', (2, 7))
Element 36: (0, (2, 7), ['', '', '', ''], [(17, 4), (17, 3), (13, 6)], [False, False, False, False], 28, False, [False, False, False, False], 5695, 'West', (1, 7))
Element 37: (0, (1, 7), ['%', '', '', ''], [(18, 4), (16, 3), (12, 6)], [True, False, False, False], 26, False, [False, False, False, False], 5704, 'North', (1, 8))
Element 38: (0, (1, 8), ['%', '', '%', ''], [(18, 5), (16, 4), (12, 5)], [True, False, True, False], 24, False, [False, False, False, False], 5713, 'South', (1, 7))
Element 39: (0, (1, 7), ['%', '', '', ''], [(17, 5), (15, 4), (12, 4)], [True, False, False, False], 22, False, [False, False, False, False], 5712, 'South', (1, 6))
Element 40: (0, (1, 6), ['%', '', '', ''], [(17, 6), (14, 4), (13, 4)], [True, False, False, False], 20, False, [False, False, False, False], 5711, 'East', (2, 6))
Element 41: (0, (2, 6), ['', '', '', ''], [(17, 7), (14, 3), (13, 3)], [False, False, False, False], 18, False, [False, False, False, False], 5710, 'East', (3, 6))
Element 42: (0, (3, 6), ['', '', '', ''], [(18, 7), (14, 2), (13, 4)], [False, False, False, False], 16, False, [False, False, False, False], 5709, 'West', (2, 6))
Element 43: (0, (2, 6), ['', '', '', ''], [(17, 7), (14, 1), (12, 4)], [False, False, False, False], 14, False, [False, False, False, False], 5708, 'North', (2, 7))
Element 44: (0, (2, 7), ['', '', '', ''], [(17, 6), (15, 1), (11, 4)], [False, False, False, False], 12, False, [False, False, False, False], 5707, 'South', (2, 6))
Element 45: (0, (2, 6), ['', '', '', ''], [(16, 6), (14, 1), (10, 4)], [False, False, False, False], 10, False, [False, False, False, False], 5716, 'South', (2, 5))
Element 46: (0, (2, 5), ['', '', '', ''], [(16, 5), (13, 1), (10, 5)], [False, False, False, False], 8, False, [False, False, False, False], 6715, 'West', (1, 5))
Element 47: (0, (1, 5), ['%', '', '', ''], [(15, 5), (13, 2), (9, 5)], [True, False, False, False], 6, False, [False, False, False, False], 6724, 'East', (2, 5))
Element 48: (0, (2, 5), ['', '', '', ''], [(15, 6), (13, 3), (9, 6)], [False, False, False, False], 4, False, [False, False, False, False], 6733, 'South', (2, 4))
Element 49: (0, (2, 4), ['', '', '', ''], [(15, 7), (13, 2), (9, 7)], [False, False, False, False], 2, False, [False, False, False, False], 6742, 'West', (1, 4))
Element 50: (0, (1, 4), ['%', '%', '', ''], [(15, 8), (12, 2), (10, 7)], [True, True, False, False], 0, False, [False, False, False, False], 6751, 'Stop', (1, 4))
Element 51: #0#
