Element 1: (0, (13, 4), ['.', 'G', '.', '.'], [(5, 6), (13, 3), (18, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (14, 4))
Element 23: (0, (13, 8), ['%', '%', '%', ''], [(18, 3), (8, 8), (12, 12)], [True, True, True, False], 54, False, [False, False, False, False], 3708, 'East', (14, 8))
Element 24: (0, (14, 8), ['', '', '%', ''], [(17, 3), (8, 9), (12, 13)], [False, False, True, False], 52, False, [False, False, False, False], 3737, 'East', (15, 8))
Element 25: (0, (15, 8), ['', '', '%', '%'], [(16, 3), (7, 9), (12, 12)], [False, False, True, True], 50, False, [False, False, False, False], 3756, 'South', (15, 7))
Element 26: (0, (15, 7), ['', '', '', '%'], [(16, 4), (7, 8), (11, 12)], [False, False, False, True], 48, False, [False, False, False, False], 3775, 'West', (14, 7))
Element 27: (0, (14, 7), ['%', '%', '', ''], [(17, 4), (6, 8), (10, 12)], [True, True, False, False], 46, False, [False, False, False, False], 3794, 'East', (15, 7))
Element 28: (0, (15, 7), ['', '', '', '%'], [(16, 4), (6, 9), (10, 13)], [False, False, False, True], 44, False, [False, False, False, False], 3813, 'South', (15, 6))
Element 29: (0, (15, 6), ['%', '', '', ''], [(15, 4), (6, 8), (9, 13)], [True, False, False, False], 42, False, [False, False, False, False], 3822, 'South', (15, 5))
Element 30: (0, (15, 5), ['', '', '', ''], [(14, 4), (5, 8), (9, 12)], [False, False, False, False], 40, False, [False, False, False, False], 3841, 'West', (14, 5))
Element 31: (0, (14, 5), ['', '', '%', ''], [(14, 3), (4, 8), (8, 12)], [False, False, True, False], 38, False, [False, False, False, False], 4850, 'West', (13, 5))
Element 32: (0, (13, 5), ['', '', '.', ''], [(14, 2), (5, 8), (7, 12)], [False, False, False, False], 36, False, [False, False, True, False], 4859, 'North', (13, 6))
Element 33: (0, (13, 6), ['.', '', '%', '%'], [(14, 1), (6, 8), (7, 13)], [False, False, True, True], 34, False, [True, False, False, False], 4878, 'West', (12, 6))
Element 34: (0, (12, 6), ['.', '', '%', ''], [(15, 1), (7, 8), (6, 13)], [False, False, True, False], 32, False, [True, False, False, False], 4897, 'West', (11, 6))
Element 35: (0, (11, 6), ['%', '%', '%', ''], [(14, 1), (7, 9), (6, 12)], [True, True, True, False], 30, False, [False, False, False, False], 4916, 'East', (12, 6))
Element 36: (0, (12, 6), ['', '', '%', ''], [(13, 1), (6, 9), (6, 11)], [False, False, True, False], 28, False, [False, False, False, False], 4925, 'South', (12, 5))
Element 37: (0, (12, 5), ['%', '', '', ''], [(13, 2), (7, 9), (5, 11)], [True, False, False, False], 26, False, [False, False, False, False], 4934, 'South', (12, 4))
Element 38: (0, (12, 4), ['', '%', '', ''], [(13, 3), (8, 9), (5, 12)], [False, True, False, False], 24, False, [False, False, False, False], 4943, 'West', (11, 4))
Element 39: (0, (11, 4), ['', '', '%', ''], [(13, 4), (8, 8), (5, 13)], [False, False, True, False], 22, False, [False, False, False, False], 4952, 'South', (11, 3))
Element 40: (0, (11, 3), ['', '', '', '%'], [(13, 3), (7, 8), (4, 13)], [False, False, False, True], 20, False, [False, False, False, False], 4961, 'South', (11, 2))
Element 41: (0, (11, 2), ['', '', '', ''], [(13, 2), (8, 8), (4, 12)], [False, False, False, False], 18, False, [False, False, False, False], 4970, 'East', (12, 2))
Element 42: (0, (12, 2), ['', '', '%', ''], [(13, 1), (9, 8), (4, 11)], [False, False, True, False], 16, False, [False, False, False, False], 4979, 'East', (13, 2))
Element 43: (0, (13, 2), ['', '', '', ''], [(12, 1), (10, 8), (4, 10)], [False, False, False, False], 14, False, [False, False, False, False], 4988, 'East', (14, 2))
Element 44: (0, (14, 2), ['', '', '', '%'], [(12, 2), (10, 7), (3, 10)], [False, False, False, True], 12, False, [False, False, False, False], 4997, 'North', (14, 3))
Element 45: (0, (14, 3), ['', '', '', '%'], [(12, 1), (9, 7), (2, 10)], [False, False, False, True], 10, False, [False, False, False, False], 5006, 'West', (13, 3))
Element 46: (0, (13, 3), ['%', '', '', ''], [(11, 1), (9, 8), (2, 11)], [True, False, False, False], 8, False, [False, False, False, False], 6005, 'East', (14, 3))
Element 47: (0, (14, 3), ['', '', '', '%'], [(12, 1), (9, 7), (1, 11)], [False, False, False, True], 6, False, [False, False, False, False], 7004, 'South', (14, 2))
Element 48: (0, (14, 2), ['', '', '', '%'], [(13, 1), (9, 6), (1, 12)], [False, False, False, True], 4, False, [False, False, False, False], 7013, 'South', (14, 1))
Element 49: (0, (14, 1), ['', '%', '', ''], [(12, 1), (8, 6), (2, 12)], [False, True, False, False], 2, False, [False, False, False, False], 7032, 'East', (15, 1))
Element 50: (0, (15, 1), ['', '%', '%', '%'], [(13, 1), (8, 5), (3, 12)], [False, True, True, True], 0, False, [False, False, False, False], 7051, 'Stop', (15, 1))
Element 51: #0#
