Element 1: (0, (5, 1), ['.', '%', '.', 'F'], [(3, 5), (9, 3), (17, 7)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 1))
Element 38: (0, (9, 8), ['', '', '%', ''], [(1, 2), (10, 3), (13, 2)], [False, False, True, False], 24, False, [False, False, False, False], 6933, 'East', (10, 8))
Element 39: (0, (10, 8), ['', '', '%', '%'], [(2, 2), (10, 4), (12, 2)], [False, False, True, True], 22, False, [False, False, False, False], 6932, 'South', (10, 7))
Element 40: (0, (10, 7), ['', '%', '', '%'], [(2, 1), (10, 5), (11, 2)], [False, True, False, True], 20, False, [False, False, False, False], 6931, 'West', (9, 7))
Element 41: (0, (9, 7), ['%', '', '', ''], [(1, 1), (9, 5), (10, 2)], [True, False, False, False], 18, False, [False, False, False, False], 6930, 'North', (9, 8))
Element 42: (0, (9, 8), ['', '', '%', ''], [(2, 1), (8, 5), (10, 3)], [False, False, True, False], 16, False, [False, False, False, False], 6939, 'South', (9, 7))
Element 43: (0, (9, 7), ['%', '', '', ''], [(3, 1), (8, 6), (11, 3)], [True, False, False, False], 14, False, [False, False, False, False], 6948, 'South', (9, 6))
Element 44: (0, (9, 6), ['', '', '', '%'], [(4, 1), (8, 5), (11, 4)], [False, False, False, True], 12, False, [False, False, False, False], 6947, 'West', (8, 6))
Element 45: (0, (8, 6), ['%', '', '%', ''], [(5, 1), (8, 4), (10, 4)], [True, False, True, False], 10, False, [False, False, False, False], 6946, 'South', (8, 5))
Element 46: (0, (8, 5), ['%', '', '', ''], [(6, 1), (9, 4), (10, 5)], [True, False, False, False], 8, False, [False, False, False, False], 6945, 'North', (8, 6))
Element 47: (0, (8, 6), ['%', '', '%', ''], [(7, 1), (8, 4), (9, 5)], [True, False, True, False], 6, False, [False, False, False, False], 6944, 'East', (9, 6))
Element 48: (0, (9, 6), ['', '', '', '%'], [(8, 1), (8, 3), (9, 4)], [False, False, False, True], 4, False, [False, False, False, False], 6943, 'South', (9, 5))
Element 49: (0, (9, 5), ['', '', '', ''], [(9, 1), (8, 2), (9, 3)], [False, False, False, False], 2, False, [False, False, False, False], 6942, 'West', (8, 5))
Element 50: (0, (8, 5), ['%', '', '', ''], [(9, 2), (8, 1), (8, 3)], [True, False, False, False], 0, False, [False, False, False, False], 6941, 'Stop', (8, 5))
Element 51: #0#
