Element 1: (1, (2, 10), ['.', '%', 'F', '.'], [(1, 12), (7, 13), (12, 1)], [False, True, False, False], 98, False, [True, False, False, True], 9, 'North', (2, 11))
Element 24: (1, (13, 12), ['', '', '', '%'], [(16, 12), (16, 9), (15, 7)], [False, False, False, True], 52, False, [False, False, False, False], 3616, 'North', (13, 13))
Element 25: (1, (13, 13), ['', '', '%', ''], [(17, 12), (17, 9), (15, 8)], [False, False, True, False], 50, False, [False, False, False, False], 3635, 'East', (14, 13))
Element 26: (1, (14, 13), ['', '%', '%', ''], [(18, 12), (16, 9), (14, 8)], [False, True, True, False], 48, False, [False, False, False, False], 3644, 'East', (15, 13))
Element 27: (1, (15, 13), ['', '', '%', ''], [(18, 13), (16, 10), (14, 7)], [False, False, True, False], 46, False, [False, False, False, False], 3653, 'East', (16, 13))
Element 28: (1, (16, 13), ['', '', '%', 'G'], [(17, 13), (16, 11), (14, 8)], [False, False, True, False], 44, False, [False, False, False, False], 3652, 'South', (16, 12))
Element 29: (1, (16, 12), ['', '', 'G', ''], [(16, 13), (16, 10), (13, 8)], [False, False, False, False], 42, False, [False, False, False, False], 3661, 'East', (17, 12))
Element 30: (1, (17, 12), ['', '', 'G', ''], [(17, 13), (16, 11), (14, 8)], [False, False, False, False], 40, False, [False, False, False, False], 3660, 'East', (18, 12))
Element 31: (1, (18, 12), ['', '', 'G', '%'], [(18, 13), (16, 12), (15, 8)], [False, False, False, True], 38, False, [False, False, False, False], 3659, 'South', (18, 11))
Element 32: (1, (18, 11), ['', '', 'G', '%'], [(18, 12), (17, 12), (15, 7)], [False, False, False, True], 36, False, [False, False, False, False], 3658, 'South', (18, 10))
Element 33: (1, (18, 10), ['', '%', 'G', '%'], [(18, 11), (17, 11), (14, 7)], [False, True, False, True], 34, False, [False, False, False, False], 3657, 'West', (17, 10))
Element 34: (1, (17, 10), ['', '', '', 'G'], [(18, 10), (16, 11), (15, 7)], [False, False, False, False], 32, False, [False, False, False, False], 3656, 'North', (17, 11))
Element 35: (1, (17, 11), ['', 'G', '', ''], [(17, 10), (16, 10), (15, 6)], [False, False, False, False], 30, False, [False, False, False, False], 3655, 'West', (16, 11))
Element 36: (1, (16, 11), ['%', '', '', 'G'], [(17, 11), (16, 9), (15, 5)], [True, False, False, False], 28, False, [False, False, False, False], 3654, 'South', (16, 10))
Element 37: (1, (16, 10), ['%', '', 'G', ''], [(16, 11), (17, 9), (14, 5)], [True, False, False, False], 26, False, [False, False, False, False], 3663, 'South', (16, 9))
Element 38: (1, (16, 9), ['%', '%', 'G', ''], [(16, 10), (17, 10), (13, 5)], [True, True, False, False], 24, False, [False, False, False, False], 3672, 'East', (17, 9))
Element 39: (1, (17, 9), ['G', '%', '', '%'], [(16, 9), (17, 11), (13, 6)], [False, True, False, True], 22, False, [False, False, False, False], 3681, 'North', (17, 10))
Element 40: (1, (17, 10), ['', 'G', '', ''], [(17, 9), (16, 11), (12, 6)], [False, False, False, False], 20, False, [False, False, False, False], 3690, 'West', (16, 10))
Element 41: (1, (16, 10), ['%', 'G', '', ''], [(16, 9), (16, 10), (12, 5)], [True, False, False, False], 18, False, [False, False, False, False], 3699, 'North', (16, 11))
Element 42: (1, (16, 11), ['%', 'G', '', ''], [(16, 10), (16, 11), (12, 4)], [True, False, False, False], 16, False, [False, False, False, False], 3708, 'East', (17, 11))
Element 43: (1, (17, 11), ['G', '', '', ''], [(16, 11), (16, 12), (13, 4)], [False, False, False, False], 14, False, [False, False, False, False], 3717, 'South', (17, 10))
Element 44: (1, (17, 10), ['', '', 'G', ''], [(17, 11), (16, 11), (13, 3)], [False, False, False, False], 12, False, [False, False, False, False], 3726, 'South', (17, 9))
Element 45: (1, (17, 9), ['', '%', 'G', '%'], [(17, 10), (16, 12), (13, 2)], [False, True, False, True], 10, False, [False, False, False, False], 3735, 'West', (16, 9))
Element 46: (1, (16, 9), ['%', '%', '', 'G'], [(17, 9), (17, 12), (12, 2)], [True, True, False, False], 8, False, [False, False, False, False], 3744, 'North', (16, 10))
Element 47: (1, (16, 10), ['%', '', '', 'G'], [(17, 10), (18, 12), (11, 2)], [True, False, False, False], 6, False, [False, False, False, False], 3753, 'South', (16, 9))
Element 48: (1, (16, 9), ['%', '%', 'G', ''], [(16, 10), (18, 13), (11, 3)], [True, True, False, False], 4, False, [False, False, False, False], 3762, 'North', (16, 10))
Element 49: (1, (16, 10), ['%', '', '', 'G'], [(17, 10), (17, 13), (11, 4)], [True, False, False, False], 2, False, [False, False, False, False], 3771, 'North', (16, 11))
Element 50: (1, (16, 11), ['%', '', '', ''], [(17, 10), (17, 12), (10, 4)], [True, False, False, False], 0, False, [False, False, False, False], 3780, 'Stop', (16, 11))
Element 51: #0#
