Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(10, 8), (14, 4), (16, 3)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 32: (1, (16, 4), ['', '', '', ''], [(8, 1), (13, 4), (12, 6)], [False, False, False, False], 36, False, [False, False, False, False], 5588, 'East', (17, 4))
Element 33: (1, (17, 4), ['', '', '', ''], [(8, 2), (13, 3), (11, 6)], [False, False, False, False], 34, False, [False, False, False, False], 5607, 'East', (18, 4))
Element 34: (1, (18, 4), ['', '', '', '%'], [(7, 2), (14, 3), (12, 6)], [False, False, False, True], 32, False, [False, False, False, False], 5616, 'North', (18, 5))
Element 35: (1, (18, 5), ['', '', '%', '%'], [(7, 1), (14, 2), (12, 5)], [False, False, True, True], 30, False, [False, False, False, False], 5625, 'West', (17, 5))
Element 36: (1, (17, 5), ['', '', '', ''], [(6, 1), (14, 1), (12, 4)], [False, False, False, False], 28, False, [False, False, False, False], 6624, 'North', (17, 6))
Element 37: (1, (17, 6), ['', '', '', '%'], [(6, 2), (15, 1), (13, 4)], [False, False, False, True], 26, False, [False, False, False, False], 6633, 'North', (17, 7))
Element 38: (1, (17, 7), ['%', '', '%', ''], [(5, 2), (14, 1), (13, 3)], [True, False, True, False], 24, False, [False, False, False, False], 6642, 'East', (18, 7))
Element 39: (1, (18, 7), ['', '%', '%', '%'], [(5, 3), (13, 1), (14, 3)], [False, True, True, True], 22, False, [False, False, False, False], 6651, 'West', (17, 7))
Element 40: (1, (17, 7), ['%', '', '%', ''], [(4, 3), (13, 2), (14, 2)], [True, False, True, False], 20, False, [False, False, False, False], 6660, 'South', (17, 6))
Element 41: (1, (17, 6), ['', '', '', '%'], [(4, 4), (12, 2), (14, 1)], [False, False, False, True], 18, False, [False, False, False, False], 6669, 'West', (16, 6))
Element 42: (1, (16, 6), ['', '', '%', ''], [(4, 5), (12, 1), (15, 1)], [False, False, True, False], 16, False, [False, False, False, False], 6678, 'South', (16, 5))
Element 43: (1, (16, 5), ['', '', '', ''], [(5, 5), (11, 1), (14, 1)], [False, False, False, False], 14, False, [False, False, False, False], 6687, 'West', (15, 5))
Element 44: (1, (15, 5), ['', '', '', ''], [(6, 5), (11, 2), (13, 1)], [False, False, False, False], 12, False, [False, False, False, False], 6686, 'North', (15, 6))
Element 45: (1, (15, 6), ['%', '', '', ''], [(6, 6), (11, 3), (13, 2)], [True, False, False, False], 10, False, [False, False, False, False], 6685, 'North', (15, 7))
Element 46: (1, (15, 7), ['', '', '', '%'], [(5, 6), (11, 4), (12, 2)], [False, False, False, True], 8, False, [False, False, False, False], 6684, 'North', (15, 8))
Element 47: (1, (15, 8), ['', '', '%', '%'], [(4, 6), (10, 4), (12, 1)], [False, False, True, True], 6, False, [False, False, False, False], 6683, 'West', (14, 8))
Element 48: (1, (14, 8), ['', '', '%', ''], [(3, 6), (9, 4), (11, 1)], [False, False, True, False], 4, False, [False, False, False, False], 6692, 'South', (14, 7))
Element 49: (1, (14, 7), ['%', '%', '', ''], [(3, 7), (8, 4), (11, 2)], [True, True, False, False], 2, False, [False, False, False, False], 6711, 'North', (14, 8))
Element 50: (1, (14, 8), ['', '', '%', ''], [(3, 7), (8, 5), (11, 3)], [False, False, True, False], 0, False, [False, False, False, False], 6720, 'Stop', (14, 8))
Element 51: #0#
