Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(17, 1), (5, 1), (13, 4)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 12))
Element 36: (2, (2, 10), ['', '%', '', ''], [(18, 1), (18, 3), (17, 5)], [False, True, False, False], 28, False, [False, False, False, False], 5524, 'East', (3, 10))
Element 37: (2, (3, 10), ['', '%', '%', ''], [(17, 1), (18, 4), (16, 5)], [False, True, True, False], 26, False, [False, False, False, False], 5523, 'East', (4, 10))
Element 38: (2, (4, 10), ['', '%', '', '%'], [(18, 1), (17, 4), (17, 5)], [False, True, False, True], 24, False, [False, False, False, False], 5522, 'North', (4, 11))
Element 39: (2, (4, 11), ['%', '', '', ''], [(18, 1), (18, 4), (18, 5)], [True, False, False, False], 22, False, [False, False, False, False], 5521, 'North', (4, 12))
Element 40: (2, (4, 12), ['', '', '', ''], [(17, 1), (18, 5), (17, 5)], [False, False, False, False], 20, False, [False, False, False, False], 5520, 'West', (3, 12))
Element 41: (2, (3, 12), ['', '%', '', ''], [(18, 1), (17, 5), (17, 4)], [False, True, False, False], 18, False, [False, False, False, False], 5519, 'East', (4, 12))
Element 42: (2, (4, 12), ['', '', '', ''], [(18, 1), (17, 6), (18, 4)], [False, False, False, False], 16, False, [False, False, False, False], 5518, 'North', (4, 13))
Element 43: (2, (4, 13), ['', '', '%', ''], [(17, 1), (17, 7), (17, 4)], [False, False, True, False], 14, False, [False, False, False, False], 5517, 'West', (3, 13))
Element 44: (2, (3, 13), ['%', '', '%', ''], [(18, 1), (18, 7), (17, 5)], [True, False, True, False], 12, False, [False, False, False, False], 5516, 'East', (4, 13))
Element 45: (2, (4, 13), ['', '', '%', ''], [(18, 1), (17, 7), (17, 4)], [False, False, True, False], 10, False, [False, False, False, False], 5515, 'East', (5, 13))
Element 46: (2, (5, 13), ['', '', '%', ''], [(17, 1), (17, 6), (17, 3)], [False, False, True, False], 8, False, [False, False, False, False], 5514, 'South', (5, 12))
Element 47: (2, (5, 12), ['', '', '', ''], [(18, 1), (16, 6), (18, 3)], [False, False, False, False], 6, False, [False, False, False, False], 5513, 'West', (4, 12))
Element 48: (2, (4, 12), ['', '', '', ''], [(18, 1), (15, 6), (17, 3)], [False, False, False, False], 4, False, [False, False, False, False], 5512, 'East', (5, 12))
Element 49: (2, (5, 12), ['', '', '', ''], [(17, 1), (15, 7), (16, 3)], [False, False, False, False], 2, False, [False, False, False, False], 5511, 'South', (5, 11))
Element 50: (2, (5, 11), ['', '%', '', ''], [(17, 1), (15, 7), (17, 3)], [False, True, False, False], 0, False, [False, False, False, False], 5510, 'Stop', (5, 11))
Element 51: #0#
