Element 1: (0, (2, 12), ['.', 'F', '%', '.'], [(2, 5), (6, 6), (7, 2)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (2, 11))
Element 18: (0, (9, 12), ['', '%', '.', '.'], [(2, 4), (15, 6), (17, 7)], [False, True, False, False], 64, False, [False, False, True, True], 7563, 'East', (10, 12))
Element 19: (0, (10, 12), ['', '%', '.', '.'], [(3, 4), (15, 7), (18, 7)], [False, True, False, False], 62, False, [False, False, True, True], 7602, 'East', (11, 12))
Element 20: (0, (11, 12), ['', '%', '%', '.'], [(4, 4), (15, 8), (17, 7)], [False, True, True, False], 60, False, [False, False, False, True], 7631, 'East', (12, 12))
Element 21: (0, (12, 12), ['', '.', '.', '.'], [(4, 3), (14, 8), (17, 6)], [False, False, False, False], 58, False, [False, True, True, True], 7660, 'East', (13, 12))
Element 22: (0, (13, 12), ['', '.', '.', '%'], [(5, 3), (14, 7), (16, 6)], [False, False, False, True], 56, False, [False, True, True, False], 7689, 'North', (13, 13))
Element 23: (0, (13, 13), ['.', '', '%', '.'], [(5, 2), (14, 8), (16, 5)], [False, False, True, False], 54, False, [True, False, False, True], 7708, 'East', (14, 13))
Element 24: (0, (14, 13), ['', '%', '%', '.'], [(6, 2), (13, 8), (15, 5)], [False, True, True, False], 52, False, [False, False, False, True], 7737, 'East', (15, 13))
Element 25: (0, (15, 13), ['', '.', '%', '.'], [(6, 1), (14, 8), (15, 6)], [False, False, True, False], 50, False, [False, True, False, True], 8746, 'East', (16, 13))
Element 26: (0, (16, 13), ['', '.', '%', '.'], [(7, 1), (15, 8), (15, 7)], [False, False, True, False], 48, False, [False, True, False, True], 8765, 'East', (17, 13))
Element 27: (0, (17, 13), ['', '.', '%', '.'], [(8, 1), (14, 8), (15, 8)], [False, False, True, False], 46, False, [False, True, False, True], 8784, 'East', (18, 13))
Element 28: (0, (18, 13), ['', '.', '%', '%'], [(9, 1), (14, 7), (14, 8)], [False, False, True, True], 44, False, [False, True, False, False], 8803, 'South', (18, 12))
Element 29: (0, (18, 12), ['.', '.', '', '%'], [(9, 2), (15, 7), (14, 7)], [False, False, False, True], 42, False, [True, True, False, False], 8812, 'South', (18, 11))
Element 30: (0, (18, 11), ['.', '.', '', '%'], [(10, 2), (15, 6), (14, 8)], [False, False, False, True], 40, False, [True, True, False, False], 8821, 'South', (18, 10))
Element 31: (0, (18, 10), ['.', '%', '', '%'], [(11, 2), (16, 6), (13, 8)], [False, True, False, True], 38, False, [True, False, False, False], 8830, 'West', (17, 10))
Element 32: (0, (17, 10), ['.', '.', '.', ''], [(11, 1), (16, 5), (14, 8)], [False, False, False, False], 36, False, [True, True, True, False], 8849, 'North', (17, 11))
Element 33: (0, (17, 11), ['.', '', '.', ''], [(12, 1), (16, 4), (15, 8)], [False, False, False, False], 34, False, [True, False, True, False], 8868, 'North', (17, 12))
Element 34: (0, (17, 12), ['.', '', '', ''], [(13, 1), (16, 3), (15, 7)], [False, False, False, False], 32, False, [True, False, False, False], 8897, 'West', (16, 12))
Element 35: (0, (16, 12), ['.', '.', '', ''], [(14, 1), (17, 3), (14, 7)], [False, False, False, False], 30, False, [True, True, False, False], 8926, 'South', (16, 11))
Element 36: (0, (16, 11), ['%', '.', '', ''], [(15, 1), (18, 3), (15, 7)], [True, False, False, False], 28, False, [False, True, False, False], 8955, 'South', (16, 10))
Element 37: (0, (16, 10), ['%', '.', '', ''], [(14, 1), (18, 4), (15, 6)], [True, False, False, False], 26, False, [False, True, False, False], 8964, 'South', (16, 9))
Element 38: (0, (16, 9), ['%', '%', '', '.'], [(14, 2), (18, 5), (15, 5)], [True, True, False, False], 24, False, [False, False, False, True], 8973, 'East', (17, 9))
Element 39: (0, (17, 9), ['', '%', '', '%'], [(14, 3), (17, 5), (14, 5)], [False, True, False, True], 22, False, [False, False, False, False], 8982, 'West', (16, 9))
Element 40: (0, (16, 9), ['%', '%', '', ''], [(13, 3), (17, 6), (13, 5)], [True, True, False, False], 20, False, [False, False, False, False], 8991, 'North', (16, 10))
Element 41: (0, (16, 10), ['%', '', '', ''], [(13, 4), (17, 7), (13, 6)], [True, False, False, False], 18, False, [False, False, False, False], 9000, 'North', (16, 11))
Element 42: (0, (16, 11), ['%', '', '', ''], [(14, 4), (18, 7), (12, 6)], [True, False, False, False], 16, False, [False, False, False, False], 9009, 'North', (16, 12))
Element 43: (0, (16, 12), ['.', '', '', ''], [(15, 4), (17, 7), (12, 5)], [False, False, False, False], 14, False, [True, False, False, False], 9018, 'West', (15, 12))
Element 44: (0, (15, 12), ['%', '%', '', ''], [(16, 4), (17, 6), (12, 4)], [True, True, False, False], 12, False, [False, False, False, False], 9027, 'East', (16, 12))
Element 45: (0, (16, 12), ['', '', '', ''], [(17, 4), (17, 5), (13, 4)], [False, False, False, False], 10, False, [False, False, False, False], 9026, 'East', (17, 12))
Element 46: (0, (17, 12), ['', '', '', ''], [(18, 4), (17, 4), (13, 3)], [False, False, False, False], 8, False, [False, False, False, False], 9025, 'South', (17, 11))
Element 47: (0, (17, 11), ['', '', '', ''], [(18, 5), (17, 5), (13, 4)], [False, False, False, False], 6, False, [False, False, False, False], 9024, 'West', (16, 11))
Element 48: (0, (16, 11), ['%', '', '', ''], [(18, 4), (18, 5), (12, 4)], [True, False, False, False], 4, False, [False, False, False, False], 9023, 'East', (17, 11))
Element 49: (0, (17, 11), ['', '', '', ''], [(18, 3), (18, 4), (11, 4)], [False, False, False, False], 2, False, [False, False, False, False], 9022, 'South', (17, 10))
Element 50: (0, (17, 10), ['', '', '', ''], [(17, 3), (17, 4), (10, 4)], [False, False, False, False], 0, False, [False, False, False, False], 9031, 'Stop', (17, 10))
Element 51: #0#
