Element 1: (1, (2, 12), ['.', 'F', '%', '.'], [(9, 2), (3, 6), (17, 11)], [False, False, True, False], 98, False, [True, False, False, True], 999, 'South', (2, 11))
Element 34: (1, (16, 9), ['%', '%', '.', ''], [(15, 7), (7, 9), (16, 11)], [True, True, False, False], 32, False, [False, False, True, False], 6806, 'North', (16, 10))
Element 35: (1, (16, 10), ['%', '', '', ''], [(15, 6), (8, 9), (16, 12)], [True, False, False, False], 30, False, [False, False, False, False], 6815, 'North', (16, 11))
Element 36: (1, (16, 11), ['%', '', '', ''], [(15, 5), (8, 8), (15, 12)], [True, False, False, False], 28, False, [False, False, False, False], 6814, 'East', (17, 11))
Element 37: (1, (17, 11), ['', '', '', ''], [(14, 5), (7, 8), (16, 12)], [False, False, False, False], 26, False, [False, False, False, False], 6823, 'North', (17, 12))
Element 38: (1, (17, 12), ['', '', '', ''], [(13, 5), (8, 8), (15, 12)], [False, False, False, False], 24, False, [False, False, False, False], 6832, 'West', (16, 12))
Element 39: (1, (16, 12), ['', '', '', ''], [(13, 6), (9, 8), (15, 13)], [False, False, False, False], 22, False, [False, False, False, False], 6841, 'West', (15, 12))
Element 40: (1, (15, 12), ['%', '%', '', ''], [(12, 6), (10, 8), (16, 13)], [True, True, False, False], 20, False, [False, False, False, False], 6850, 'East', (16, 12))
Element 41: (1, (16, 12), ['', '', '', ''], [(12, 5), (10, 7), (17, 13)], [False, False, False, False], 18, False, [False, False, False, False], 6859, 'East', (17, 12))
Element 42: (1, (17, 12), ['', '', '', ''], [(12, 4), (9, 7), (18, 13)], [False, False, False, False], 16, False, [False, False, False, False], 6868, 'South', (17, 11))
Element 43: (1, (17, 11), ['', '', '', ''], [(13, 4), (9, 8), (18, 12)], [False, False, False, False], 14, False, [False, False, False, False], 6877, 'West', (16, 11))
Element 44: (1, (16, 11), ['%', '', '', ''], [(13, 3), (9, 7), (17, 12)], [True, False, False, False], 12, False, [False, False, False, False], 6886, 'North', (16, 12))
Element 45: (1, (16, 12), ['', '', '', ''], [(13, 4), (9, 6), (18, 12)], [False, False, False, False], 10, False, [False, False, False, False], 6885, 'South', (16, 11))
Element 46: (1, (16, 11), ['%', '', '', ''], [(12, 4), (8, 6), (18, 11)], [True, False, False, False], 8, False, [False, False, False, False], 6894, 'South', (16, 10))
Element 47: (1, (16, 10), ['%', '', '', ''], [(11, 4), (8, 5), (18, 10)], [True, False, False, False], 6, False, [False, False, False, False], 6913, 'South', (16, 9))
Element 48: (1, (16, 9), ['%', '%', '', ''], [(11, 3), (8, 6), (17, 10)], [True, True, False, False], 4, False, [False, False, False, False], 6922, 'East', (17, 9))
Element 49: (1, (17, 9), ['', '%', '', '%'], [(10, 3), (9, 6), (16, 10)], [False, True, False, True], 2, False, [False, False, False, False], 6931, 'North', (17, 10))
Element 50: (1, (17, 10), ['', '', '', ''], [(10, 3), (9, 5), (16, 9)], [False, False, False, False], 0, False, [False, False, False, False], 6930, 'Stop', (17, 10))
Element 51: #0#
