Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(3, 3), (6, 5), (11, 1)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 34: (2, (14, 5), ['', '', '%', ''], [(7, 8), (11, 3), (13, 8)], [False, False, True, False], 32, False, [False, False, False, False], 6826, 'West', (13, 5))
Element 35: (2, (13, 5), ['', '', '.', ''], [(7, 9), (11, 4), (13, 8)], [False, False, False, False], 30, False, [False, False, True, False], 6825, 'North', (13, 6))
Element 36: (2, (13, 6), ['.', '', '%', '%'], [(6, 9), (12, 4), (13, 8)], [False, False, True, True], 28, False, [True, False, False, False], 6834, 'West', (12, 6))
Element 37: (2, (12, 6), ['.', '', '%', ''], [(7, 9), (13, 4), (13, 8)], [False, False, True, False], 26, False, [True, False, False, False], 6843, 'West', (11, 6))
Element 38: (2, (11, 6), ['%', '%', '%', ''], [(8, 9), (14, 4), (13, 8)], [True, True, True, False], 24, False, [False, False, False, False], 6852, 'East', (12, 6))
Element 39: (2, (12, 6), ['', '', '%', ''], [(8, 8), (15, 4), (13, 8)], [False, False, True, False], 22, False, [False, False, False, False], 6851, 'South', (12, 5))
Element 40: (2, (12, 5), ['%', '', '', ''], [(7, 8), (16, 4), (13, 8)], [True, False, False, False], 20, False, [False, False, False, False], 6850, 'North', (12, 6))
Element 41: (2, (12, 6), ['', '', '%', ''], [(8, 8), (16, 3), (13, 8)], [False, False, True, False], 18, False, [False, False, False, False], 6859, 'East', (13, 6))
Element 42: (2, (13, 6), ['', '', '%', '%'], [(9, 8), (17, 3), (13, 8)], [False, False, True, True], 16, False, [False, False, False, False], 6868, 'South', (13, 5))
Element 43: (2, (13, 5), ['', '', '', ''], [(10, 8), (18, 3), (14, 8)], [False, False, False, False], 14, False, [False, False, False, False], 6877, 'West', (12, 5))
Element 44: (2, (12, 5), ['%', '', '', ''], [(10, 7), (18, 4), (13, 8)], [True, False, False, False], 12, False, [False, False, False, False], 6876, 'East', (13, 5))
Element 45: (2, (13, 5), ['', '', '', ''], [(9, 7), (18, 5), (13, 8)], [False, False, False, False], 10, False, [False, False, False, False], 6875, 'East', (14, 5))
Element 46: (2, (14, 5), ['', '', '%', ''], [(9, 8), (17, 5), (13, 8)], [False, False, True, False], 8, False, [False, False, False, False], 6874, 'East', (15, 5))
Element 47: (2, (15, 5), ['', '', '', ''], [(9, 7), (17, 6), (13, 8)], [False, False, False, False], 6, False, [False, False, False, False], 6873, 'East', (16, 5))
Element 48: (2, (16, 5), ['', '', '', ''], [(9, 6), (17, 7), (13, 8)], [False, False, False, False], 4, False, [False, False, False, False], 6872, 'North', (16, 6))
Element 49: (2, (16, 6), ['', '', '%', ''], [(9, 5), (18, 7), (13, 8)], [False, False, True, False], 2, False, [False, False, False, False], 6871, 'West', (15, 6))
Element 50: (2, (15, 6), ['%', '', '', ''], [(9, 5), (18, 7), (13, 8)], [True, False, False, False], 0, False, [False, False, False, False], 6870, 'Stop', (15, 6))
Element 51: #0#
