Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(6, 12), (5, 8), (16, 11)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 19: (2, (16, 6), ['.', '.', '%', ''], [(17, 9), (13, 2), (16, 13)], [False, False, True, False], 62, False, [True, True, False, False], 4521, 'South', (16, 5))
Element 20: (2, (16, 5), ['.', '', '', ''], [(16, 9), (14, 2), (17, 13)], [False, False, False, False], 60, False, [True, False, False, False], 4550, 'West', (15, 5))
Element 21: (2, (15, 5), ['.', '', '.', ''], [(16, 10), (14, 3), (18, 13)], [False, False, False, False], 58, False, [True, False, True, False], 4579, 'North', (15, 6))
Element 22: (2, (15, 6), ['%', '', '.', ''], [(16, 11), (13, 3), (18, 12)], [True, False, False, False], 56, False, [False, False, True, False], 4598, 'North', (15, 7))
Element 23: (2, (15, 7), ['.', '', '.', '%'], [(17, 11), (13, 4), (17, 12)], [False, False, False, True], 54, False, [True, False, True, False], 4607, 'North', (15, 8))
Element 24: (2, (15, 8), ['.', '', '%', '%'], [(17, 12), (13, 5), (18, 12)], [False, False, True, True], 52, False, [True, False, False, False], 4626, 'West', (14, 8))
Element 25: (2, (14, 8), ['.', '.', '%', ''], [(16, 12), (14, 5), (18, 11)], [False, False, True, False], 50, False, [True, True, False, False], 4645, 'South', (14, 7))
Element 26: (2, (14, 7), ['%', '%', '', ''], [(15, 12), (15, 5), (18, 10)], [True, True, False, False], 48, False, [False, False, False, False], 4654, 'North', (14, 8))
Element 27: (2, (14, 8), ['.', '', '%', ''], [(16, 12), (16, 5), (17, 10)], [False, False, True, False], 46, False, [True, False, False, False], 4653, 'West', (13, 8))
Element 28: (2, (13, 8), ['%', '%', '%', ''], [(17, 12), (17, 5), (17, 9)], [True, True, True, False], 44, False, [False, False, False, False], 4662, 'East', (14, 8))
Element 29: (2, (14, 8), ['', '', '%', ''], [(17, 11), (18, 5), (16, 9)], [False, False, True, False], 42, False, [False, False, False, False], 4661, 'East', (15, 8))
Element 30: (2, (15, 8), ['', '', '%', '%'], [(16, 11), (18, 4), (16, 10)], [False, False, True, True], 40, False, [False, False, False, False], 4660, 'South', (15, 7))
Element 31: (2, (15, 7), ['', '', '', '%'], [(16, 12), (18, 3), (16, 9)], [False, False, False, True], 38, False, [False, False, False, False], 4669, 'West', (14, 7))
Element 32: (2, (14, 7), ['%', '%', '', ''], [(16, 11), (17, 3), (17, 9)], [True, True, False, False], 36, False, [False, False, False, False], 4678, 'East', (15, 7))
Element 33: (2, (15, 7), ['', '', '', '%'], [(16, 10), (16, 3), (17, 10)], [False, False, False, True], 34, False, [False, False, False, False], 4687, 'South', (15, 6))
Element 34: (2, (15, 6), ['%', '', '', ''], [(16, 9), (16, 4), (17, 9)], [True, False, False, False], 32, False, [False, False, False, False], 4686, 'South', (15, 5))
Element 35: (2, (15, 5), ['', '', '', ''], [(17, 9), (17, 4), (17, 10)], [False, False, False, False], 30, False, [False, False, False, False], 4685, 'West', (14, 5))
Element 36: (2, (14, 5), ['', '', '%', ''], [(17, 10), (16, 4), (18, 10)], [False, False, True, False], 28, False, [False, False, False, False], 4684, 'West', (13, 5))
Element 37: (2, (13, 5), ['.', '', '.', ''], [(16, 10), (15, 4), (18, 11)], [False, False, False, False], 26, False, [True, False, True, False], 4683, 'North', (13, 6))
Element 38: (2, (13, 6), ['.', '', '%', '%'], [(17, 10), (14, 4), (17, 11)], [False, False, True, True], 24, False, [True, False, False, False], 4692, 'West', (12, 6))
Element 39: (2, (12, 6), ['.', '.', '%', ''], [(17, 11), (15, 4), (17, 12)], [False, False, True, False], 22, False, [True, True, False, False], 4701, 'South', (12, 5))
Element 40: (2, (12, 5), ['%', '', '', ''], [(17, 10), (16, 4), (16, 12)], [True, False, False, False], 20, False, [False, False, False, False], 4710, 'North', (12, 6))
Element 41: (2, (12, 6), ['.', '', '%', ''], [(18, 10), (16, 3), (15, 12)], [False, False, True, False], 18, False, [True, False, False, False], 4709, 'West', (11, 6))
Element 42: (2, (11, 6), ['%', '%', '%', ''], [(18, 11), (17, 3), (15, 12)], [True, True, True, False], 16, False, [False, False, False, False], 4718, 'East', (12, 6))
Element 43: (2, (12, 6), ['', '', '%', ''], [(17, 11), (17, 4), (15, 12)], [False, False, True, False], 14, False, [False, False, False, False], 4717, 'East', (13, 6))
Element 44: (2, (13, 6), ['', '', '%', '%'], [(18, 11), (17, 3), (16, 12)], [False, False, True, True], 12, False, [False, False, False, False], 4716, 'South', (13, 5))
Element 45: (2, (13, 5), ['', '', '', ''], [(18, 12), (18, 3), (16, 11)], [False, False, False, False], 10, False, [False, False, False, False], 4715, 'West', (12, 5))
Element 46: (2, (12, 5), ['%', '', '', ''], [(17, 12), (18, 4), (16, 10)], [True, False, False, False], 8, False, [False, False, False, False], 4714, 'East', (13, 5))
Element 47: (2, (13, 5), ['', '', '', ''], [(18, 12), (17, 4), (16, 11)], [False, False, False, False], 6, False, [False, False, False, False], 4713, 'East', (14, 5))
Element 48: (2, (14, 5), ['', '', '%', ''], [(18, 13), (18, 4), (16, 11)], [False, False, True, False], 4, False, [False, False, False, False], 4712, 'East', (15, 5))
Element 49: (2, (15, 5), ['', '', '', ''], [(17, 13), (18, 5), (17, 11)], [False, False, False, False], 2, False, [False, False, False, False], 4711, 'East', (16, 5))
Element 50: (2, (16, 5), ['', '', '', ''], [(17, 13), (18, 5), (18, 11)], [False, False, False, False], 0, False, [False, False, False, False], 4710, 'Stop', (16, 5))
Element 51: #0#
