Element 1: (0, (6, 2), ['.', 'F', '.', '.'], [(4, 4), (9, 7), (16, 5)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 1))
Element 26: (0, (10, 3), ['', '', '.', ''], [(9, 4), (10, 7), (14, 8)], [False, False, False, False], 48, False, [False, False, True, False], 5705, 'North', (10, 4))
Element 27: (0, (10, 4), ['', '', 'F', ''], [(9, 5), (9, 7), (13, 8)], [False, False, False, False], 46, False, [False, False, False, False], 5734, 'North', (10, 5))
Element 28: (0, (10, 5), ['', '', '%', '%'], [(9, 6), (9, 8), (14, 8)], [False, False, True, True], 44, False, [False, False, False, False], 6743, 'West', (9, 5))
Element 29: (0, (9, 5), ['.', '', '', ''], [(8, 6), (9, 7), (15, 8)], [False, False, False, False], 42, False, [True, False, False, False], 6752, 'West', (8, 5))
Element 30: (0, (8, 5), ['%', '.', '', ''], [(9, 6), (9, 8), (15, 7)], [True, False, False, False], 40, False, [False, True, False, False], 6761, 'South', (8, 4))
Element 31: (0, (8, 4), ['%', '', '', ''], [(9, 7), (8, 8), (14, 7)], [True, False, False, False], 38, False, [False, False, False, False], 6770, 'East', (9, 4))
Element 32: (0, (9, 4), ['', '', '', ''], [(10, 7), (8, 8), (15, 7)], [False, False, False, False], 36, False, [False, False, False, False], 6769, 'South', (9, 3))
Element 33: (0, (9, 3), ['', '', '', ''], [(10, 8), (9, 8), (15, 6)], [False, False, False, False], 34, False, [False, False, False, False], 6768, 'West', (8, 3))
Element 34: (0, (8, 3), ['', '.', '', ''], [(10, 7), (10, 8), (15, 5)], [False, False, False, False], 32, False, [False, True, False, False], 6767, 'South', (8, 2))
Element 35: (0, (8, 2), ['.', '', '', ''], [(9, 7), (10, 7), (14, 5)], [False, False, False, False], 30, False, [True, False, False, False], 6776, 'West', (7, 2))
Element 36: (0, (7, 2), ['', '', '', ''], [(9, 8), (9, 7), (14, 4)], [False, False, False, False], 28, False, [False, False, False, False], 6785, 'North', (7, 3))
Element 37: (0, (7, 3), ['', '', '%', ''], [(8, 8), (9, 6), (14, 3)], [False, False, True, False], 26, False, [False, False, False, False], 6784, 'West', (6, 3))
Element 38: (0, (6, 3), ['', '', '.', ''], [(8, 9), (9, 5), (14, 2)], [False, False, False, False], 24, False, [False, False, True, False], 6783, 'North', (6, 4))
Element 39: (0, (6, 4), ['%', '', '', '%'], [(7, 9), (10, 5), (14, 1)], [True, False, False, True], 22, False, [False, False, False, False], 6802, 'North', (6, 5))
Element 40: (0, (6, 5), ['', '', '', '%'], [(7, 8), (10, 4), (15, 1)], [False, False, False, True], 20, False, [False, False, False, False], 6811, 'North', (6, 6))
Element 41: (0, (6, 6), ['', '', '%', '%'], [(6, 8), (11, 4), (14, 1)], [False, False, True, True], 18, False, [False, False, False, False], 6810, 'West', (5, 6))
Element 42: (0, (5, 6), ['', '', '%', ''], [(6, 9), (12, 4), (13, 1)], [False, False, True, False], 16, False, [False, False, False, False], 6819, 'South', (5, 5))
Element 43: (0, (5, 5), ['', '%', '', ''], [(6, 8), (13, 4), (12, 1)], [False, True, False, False], 14, False, [False, False, False, False], 6828, 'West', (4, 5))
Element 44: (0, (4, 5), ['', '', '', ''], [(5, 8), (14, 4), (11, 1)], [False, False, False, False], 12, False, [False, False, False, False], 6837, 'North', (4, 6))
Element 45: (0, (4, 6), ['', '', '%', ''], [(4, 8), (15, 4), (11, 2)], [False, False, True, False], 10, False, [False, False, False, False], 6836, 'West', (3, 6))
Element 46: (0, (3, 6), ['', '', '', ''], [(5, 8), (16, 4), (12, 2)], [False, False, False, False], 8, False, [False, False, False, False], 6835, 'North', (3, 7))
Element 47: (0, (3, 7), ['', '', '%', '%'], [(6, 8), (17, 4), (13, 2)], [False, False, True, True], 6, False, [False, False, False, False], 6834, 'West', (2, 7))
Element 48: (0, (2, 7), ['', '', '', ''], [(7, 8), (18, 4), (13, 3)], [False, False, False, False], 4, False, [False, False, False, False], 6833, 'North', (2, 8))
Element 49: (0, (2, 8), ['', '', '%', '%'], [(7, 9), (18, 5), (13, 4)], [False, False, True, True], 2, False, [False, False, False, False], 6832, 'West', (1, 8))
Element 50: (0, (1, 8), ['%', '', '%', ''], [(6, 9), (17, 5), (13, 5)], [True, False, True, False], 0, False, [False, False, False, False], 6831, 'Stop', (1, 8))
Element 51: #0#
