Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(9, 7), (12, 13), (13, 13)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 18: (1, (11, 2), ['', '.', '.', '.'], [(6, 9), (18, 10), (16, 9)], [False, False, False, False], 64, False, [False, True, True, True], 4442, 'East', (12, 2))
Element 19: (1, (12, 2), ['', '.', '%', '.'], [(7, 9), (18, 11), (16, 10)], [False, False, True, False], 62, False, [False, True, False, True], 4451, 'East', (13, 2))
Element 20: (1, (13, 2), ['', '.', '.', '.'], [(8, 9), (18, 12), (16, 11)], [False, False, False, False], 60, False, [False, True, True, True], 4460, 'East', (14, 2))
Element 21: (1, (14, 2), ['', '.', '.', '%'], [(8, 8), (18, 13), (16, 12)], [False, False, False, True], 58, False, [False, True, True, False], 4469, 'North', (14, 3))
Element 22: (1, (14, 3), ['.', '', '.', '%'], [(7, 8), (17, 13), (15, 12)], [False, False, False, True], 56, False, [True, False, True, False], 4478, 'North', (14, 4))
Element 23: (1, (14, 4), ['.', '', '.', '.'], [(8, 8), (17, 12), (16, 12)], [False, False, False, False], 54, False, [True, False, True, True], 4487, 'East', (15, 4))
Element 24: (1, (15, 4), ['', '%', '.', '.'], [(9, 8), (17, 11), (17, 12)], [False, True, False, False], 52, False, [False, False, True, True], 4496, 'East', (16, 4))
Element 25: (1, (16, 4), ['', '.', '.', '.'], [(10, 8), (16, 11), (17, 11)], [False, False, False, False], 50, False, [False, True, True, True], 4505, 'East', (17, 4))
Element 26: (1, (17, 4), ['', '.', '.', '.'], [(10, 7), (16, 12), (16, 11)], [False, False, False, False], 48, False, [False, True, True, True], 4514, 'East', (18, 4))
Element 27: (1, (18, 4), ['', '.', '.', '%'], [(9, 7), (16, 13), (17, 11)], [False, False, False, True], 46, False, [False, True, True, False], 4523, 'North', (18, 5))
Element 28: (1, (18, 5), ['.', '', '%', '%'], [(9, 8), (17, 13), (17, 10)], [False, False, True, True], 44, False, [True, False, False, False], 4532, 'West', (17, 5))
Element 29: (1, (17, 5), ['.', '', '.', ''], [(9, 7), (18, 13), (17, 9)], [False, False, False, False], 42, False, [True, False, True, False], 4541, 'North', (17, 6))
Element 30: (1, (17, 6), ['.', '', '.', '%'], [(9, 6), (18, 12), (17, 10)], [False, False, False, True], 40, False, [True, False, True, False], 4550, 'North', (17, 7))
Element 31: (1, (17, 7), ['%', '', '%', '.'], [(9, 5), (17, 12), (16, 10)], [True, False, True, False], 38, False, [False, False, False, True], 4569, 'East', (18, 7))
Element 32: (1, (18, 7), ['', '%', '%', '%'], [(10, 5), (18, 12), (17, 10)], [False, True, True, True], 36, False, [False, False, False, False], 5578, 'West', (17, 7))
Element 33: (1, (17, 7), ['%', '', '%', ''], [(10, 4), (18, 11), (18, 10)], [True, False, True, False], 34, False, [False, False, False, False], 5587, 'South', (17, 6))
Element 34: (1, (17, 6), ['.', '', '', '%'], [(11, 4), (17, 11), (18, 11)], [False, False, False, True], 32, False, [True, False, False, False], 5596, 'West', (16, 6))
Element 35: (1, (16, 6), ['.', '.', '%', ''], [(12, 4), (16, 11), (17, 11)], [False, False, True, False], 30, False, [True, True, False, False], 5615, 'South', (16, 5))
Element 36: (1, (16, 5), ['.', '', '', ''], [(13, 4), (16, 10), (18, 11)], [False, False, False, False], 28, False, [True, False, False, False], 5634, 'West', (15, 5))
Element 37: (1, (15, 5), ['.', '', '.', ''], [(13, 5), (17, 10), (18, 12)], [False, False, False, False], 26, False, [True, False, True, False], 5653, 'North', (15, 6))
Element 38: (1, (15, 6), ['%', '', '.', ''], [(14, 5), (17, 11), (17, 12)], [True, False, False, False], 24, False, [False, False, True, False], 5672, 'North', (15, 7))
Element 39: (1, (15, 7), ['.', '', '.', '%'], [(15, 5), (17, 10), (18, 12)], [False, False, False, True], 22, False, [True, False, True, False], 5681, 'North', (15, 8))
Element 40: (1, (15, 8), ['.', '', '%', '%'], [(16, 5), (17, 9), (18, 13)], [False, False, True, True], 20, False, [True, False, False, False], 5690, 'West', (14, 8))
Element 41: (1, (14, 8), ['.', '.', '%', ''], [(17, 5), (16, 9), (17, 13)], [False, False, True, False], 18, False, [True, True, False, False], 5699, 'South', (14, 7))
Element 42: (1, (14, 7), ['%', '%', '', ''], [(18, 5), (16, 10), (17, 12)], [True, True, False, False], 16, False, [False, False, False, False], 5708, 'North', (14, 8))
Element 43: (1, (14, 8), ['.', '', '%', ''], [(18, 4), (17, 10), (17, 13)], [False, False, True, False], 14, False, [True, False, False, False], 5707, 'West', (13, 8))
Element 44: (1, (13, 8), ['%', '%', '%', ''], [(18, 3), (16, 10), (16, 13)], [True, True, True, False], 12, False, [False, False, False, False], 5726, 'East', (14, 8))
Element 45: (1, (14, 8), ['', '', '%', ''], [(17, 3), (16, 11), (16, 12)], [False, False, True, False], 10, False, [False, False, False, False], 5735, 'East', (15, 8))
Element 46: (1, (15, 8), ['', '', '%', '%'], [(16, 3), (17, 11), (16, 13)], [False, False, True, True], 8, False, [False, False, False, False], 5744, 'South', (15, 7))
Element 47: (1, (15, 7), ['', '', '', '%'], [(16, 4), (16, 11), (15, 13)], [False, False, False, True], 6, False, [False, False, False, False], 5743, 'West', (14, 7))
Element 48: (1, (14, 7), ['%', '%', '', ''], [(17, 4), (16, 12), (15, 12)], [True, True, False, False], 4, False, [False, False, False, False], 5742, 'East', (15, 7))
Element 49: (1, (15, 7), ['', '', '', '%'], [(16, 4), (16, 13), (15, 13)], [False, False, False, True], 2, False, [False, False, False, False], 5741, 'South', (15, 6))
Element 50: (1, (15, 6), ['%', '', '', ''], [(16, 4), (16, 12), (14, 13)], [True, False, False, False], 0, False, [False, False, False, False], 5740, 'Stop', (15, 6))
Element 51: #0#
