Element 1: (0, (16, 5), ['.', '.', '.', 'G'], [(4, 11), (14, 8), (17, 5)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (16, 6))
Element 14: (0, (17, 3), ['', '%', '', ''], [(15, 13), (17, 6), (18, 7)], [False, True, False, False], 72, False, [False, False, False, False], 1267, 'West', (16, 3))
Element 15: (0, (16, 3), ['%', '%', '', ''], [(16, 13), (17, 7), (18, 7)], [True, True, False, False], 70, False, [False, False, False, False], 1276, 'North', (16, 4))
Element 16: (0, (16, 4), ['', '', '', ''], [(17, 13), (17, 6), (17, 7)], [False, False, False, False], 68, False, [False, False, False, False], 1285, 'West', (15, 4))
Element 17: (0, (15, 4), ['.', '%', '', ''], [(18, 13), (16, 6), (17, 6)], [False, True, False, False], 66, False, [True, False, False, False], 1294, 'West', (14, 4))
Element 18: (0, (14, 4), ['.', '.', '.', ''], [(18, 12), (16, 5), (16, 6)], [False, False, False, False], 64, False, [True, True, True, False], 1313, 'North', (14, 5))
Element 19: (0, (14, 5), ['.', '', '%', 'G'], [(18, 11), (15, 5), (16, 6)], [False, False, True, False], 62, False, [True, False, False, False], 1332, 'West', (13, 5))
Element 20: (0, (13, 5), ['.', '.', '.', ''], [(18, 10), (15, 6), (16, 5)], [False, False, False, False], 60, False, [True, True, True, False], 1351, 'North', (13, 6))
Element 21: (0, (13, 6), ['.', '', '%', '%'], [(17, 10), (15, 5), (16, 4)], [False, False, True, True], 58, False, [True, False, False, False], 1370, 'West', (12, 6))
Element 22: (0, (12, 6), ['.', '.', '%', ''], [(17, 11), (15, 4), (16, 5)], [False, False, True, False], 56, False, [True, True, False, False], 1389, 'South', (12, 5))
Element 23: (0, (12, 5), ['%', '.', '', ''], [(17, 12), (15, 5), (16, 4)], [True, False, False, False], 54, False, [False, True, False, False], 1408, 'South', (12, 4))
Element 24: (0, (12, 4), ['.', '%', '', '.'], [(16, 12), (16, 5), (16, 3)], [False, True, False, False], 52, False, [True, False, False, True], 1427, 'East', (13, 4))
Element 25: (0, (13, 4), ['', '.', '', ''], [(16, 11), (17, 5), (16, 4)], [False, False, False, False], 50, False, [False, True, False, False], 1446, 'South', (13, 3))
Element 26: (0, (13, 3), ['%', '.', '', '.'], [(16, 10), (18, 5), (15, 4)], [True, False, False, False], 48, False, [False, True, False, True], 1465, 'East', (14, 3))
Element 27: (0, (14, 3), ['', '.', '', '%'], [(16, 9), (18, 4), (15, 5)], [False, False, False, True], 46, False, [False, True, False, False], 1484, 'South', (14, 2))
Element 28: (0, (14, 2), ['.', '.', '', '%'], [(17, 9), (17, 4), (15, 6)], [False, False, False, True], 44, False, [True, True, False, False], 1503, 'South', (14, 1))
Element 29: (0, (14, 1), ['.', '%', '', '.'], [(16, 9), (18, 4), (15, 7)], [False, True, False, False], 42, False, [True, False, False, True], 1512, 'East', (15, 1))
Element 30: (0, (15, 1), ['', '%', '%', '%'], [(16, 10), (18, 3), (14, 7)], [False, True, True, True], 40, False, [False, False, False, False], 1531, 'West', (14, 1))
Element 31: (0, (14, 1), ['.', '%', '', ''], [(16, 11), (17, 3), (14, 8)], [False, True, False, False], 38, False, [True, False, False, False], 1530, 'West', (13, 1))
Element 32: (0, (13, 1), ['.', '%', '.', ''], [(16, 12), (17, 4), (13, 8)], [False, True, False, False], 36, False, [True, False, True, False], 1549, 'North', (13, 2))
Element 33: (0, (13, 2), ['.', '', '', ''], [(15, 12), (17, 3), (14, 8)], [False, False, False, False], 34, False, [True, False, False, False], 1568, 'West', (12, 2))
Element 34: (0, (12, 2), ['.', '.', '%', ''], [(16, 12), (16, 3), (15, 8)], [False, False, True, False], 32, False, [True, True, False, False], 1577, 'South', (12, 1))
Element 35: (0, (12, 1), ['.', '%', '', ''], [(17, 12), (16, 4), (14, 8)], [False, True, False, False], 30, False, [True, False, False, False], 1586, 'West', (11, 1))
Element 36: (0, (11, 1), ['%', '%', '.', ''], [(17, 11), (17, 4), (14, 7)], [True, True, False, False], 28, False, [False, False, True, False], 1595, 'North', (11, 2))
Element 37: (0, (11, 2), ['.', '', '.', ''], [(16, 11), (16, 4), (15, 7)], [False, False, False, False], 26, False, [True, False, True, False], 1604, 'North', (11, 3))
Element 38: (0, (11, 3), ['.', '', '.', '%'], [(17, 11), (16, 5), (15, 8)], [False, False, False, True], 24, False, [True, False, True, False], 1613, 'North', (11, 4))
Element 39: (0, (11, 4), ['.', '', '%', ''], [(17, 10), (16, 4), (15, 7)], [False, False, True, False], 22, False, [True, False, False, False], 1622, 'West', (10, 4))
Element 40: (0, (10, 4), ['.', '.', 'F', ''], [(17, 9), (15, 4), (15, 6)], [False, False, False, False], 20, False, [True, True, False, False], 1631, 'North', (10, 5))
Element 41: (0, (10, 5), ['.', '', '%', '%'], [(17, 10), (14, 4), (15, 5)], [False, False, True, True], 18, False, [True, False, False, False], 2630, 'West', (9, 5))
Element 42: (0, (9, 5), ['.', '.', '.', ''], [(16, 10), (14, 5), (15, 4)], [False, False, False, False], 16, False, [True, True, True, False], 2639, 'North', (9, 6))
Element 43: (0, (9, 6), ['.', '', '.', '%'], [(17, 10), (13, 5), (15, 5)], [False, False, False, True], 14, False, [True, False, True, False], 2648, 'North', (9, 7))
Element 44: (0, (9, 7), ['%', '', '.', '.'], [(18, 10), (13, 6), (15, 4)], [True, False, False, False], 12, False, [False, False, True, True], 2657, 'East', (10, 7))
Element 45: (0, (10, 7), ['', '%', '.', '%'], [(18, 11), (12, 6), (14, 4)], [False, True, False, True], 10, False, [False, False, True, False], 2666, 'North', (10, 8))
Element 46: (0, (10, 8), ['.', '', '%', '%'], [(17, 11), (11, 6), (14, 5)], [False, False, True, True], 8, False, [True, False, False, False], 2685, 'West', (9, 8))
Element 47: (0, (9, 8), ['.', '', '%', ''], [(18, 11), (12, 6), (13, 5)], [False, False, True, False], 6, False, [True, False, False, False], 2694, 'West', (8, 8))
Element 48: (0, (8, 8), ['.', '%', '.', ''], [(18, 12), (12, 5), (13, 6)], [False, True, False, False], 4, False, [True, False, True, False], 2703, 'North', (8, 9))
Element 49: (0, (8, 9), ['.', '', '%', '%'], [(17, 12), (12, 4), (12, 6)], [False, False, True, True], 2, False, [True, False, False, False], 2712, 'West', (7, 9))
Element 50: (0, (7, 9), ['.', '.', '%', ''], [(18, 12), (13, 4), (12, 5)], [False, False, True, False], 0, False, [True, True, False, False], 2721, 'Stop', (7, 9))
Element 51: #0#
