Element 1: (1, (1, 13), ['%', '.', '%', '%'], [(18, 12), (6, 12), (16, 10)], [True, False, True, True], 98, False, [False, True, False, False], 9, 'South', (1, 12))
Element 39: (1, (6, 12), ['', '', '', ''], [(16, 12), (5, 11), (17, 9)], [False, False, False, False], 22, False, [False, False, False, False], 3391, 'East', (7, 12))
Element 40: (1, (7, 12), ['', '%', '', ''], [(17, 12), (6, 11), (16, 9)], [False, True, False, False], 20, False, [False, False, False, False], 3400, 'North', (7, 13))
Element 41: (1, (7, 13), ['', '', '%', '%'], [(18, 12), (5, 11), (17, 9)], [False, False, True, True], 18, False, [False, False, False, False], 3399, 'West', (6, 13))
Element 42: (1, (6, 13), ['', '', '%', ''], [(18, 11), (4, 11), (17, 10)], [False, False, True, False], 16, False, [False, False, False, False], 3398, 'South', (6, 12))
Element 43: (1, (6, 12), ['', '', '', ''], [(18, 10), (4, 10), (16, 10)], [False, False, False, False], 14, False, [False, False, False, False], 3397, 'North', (6, 13))
Element 44: (1, (6, 13), ['', '', '%', ''], [(17, 10), (3, 10), (16, 11)], [False, False, True, False], 12, False, [False, False, False, False], 3396, 'West', (5, 13))
Element 45: (1, (5, 13), ['', '', '%', ''], [(17, 11), (2, 10), (16, 10)], [False, False, True, False], 10, False, [False, False, False, False], 3395, 'West', (4, 13))
Element 46: (1, (4, 13), ['', '', '%', ''], [(16, 11), (2, 11), (16, 9)], [False, False, True, False], 8, False, [False, False, False, False], 3394, 'West', (3, 13))
Element 47: (1, (3, 13), ['%', '', '%', ''], [(17, 11), (2, 12), (16, 10)], [True, False, True, False], 6, False, [False, False, False, False], 3393, 'East', (4, 13))
Element 48: (1, (4, 13), ['', '', '%', ''], [(17, 10), (1, 12), (16, 10)], [False, False, True, False], 4, False, [False, False, False, False], 3392, 'East', (5, 13))
Element 49: (1, (5, 13), ['', '', '%', ''], [(17, 9), (1, 13), (16, 11)], [False, False, True, False], 2, False, [False, False, False, False], 3391, 'South', (5, 12))
Element 50: (1, (5, 12), ['', '', '', ''], [(17, 9), (1, 12), (17, 11)], [False, False, False, False], 0, False, [False, False, False, False], 3390, 'Stop', (5, 12))
Element 51: #0#
