Element 1: (2, (17, 4), ['.', '.', '.', 'G'], [(4, 3), (18, 1), (18, 4)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (17, 5))
Element 21: (2, (16, 3), ['%', '%', 'G', ''], [(12, 5), (17, 1), (16, 4)], [True, True, False, False], 58, False, [False, False, False, False], 2349, 'East', (17, 3))
Element 22: (2, (17, 3), ['', '%', 'G', ''], [(12, 4), (18, 1), (17, 4)], [False, True, False, False], 56, False, [False, False, False, False], 2358, 'North', (17, 4))
Element 23: (2, (17, 4), ['', 'G', '', ''], [(13, 4), (17, 1), (17, 3)], [False, False, False, False], 54, False, [False, False, False, False], 2367, 'North', (17, 5))
Element 24: (2, (17, 5), ['', '', '', ''], [(13, 3), (17, 1), (18, 3)], [False, False, False, False], 52, False, [False, False, False, False], 2376, 'West', (16, 5))
Element 25: (2, (16, 5), ['', '', '', ''], [(13, 4), (18, 1), (17, 3)], [False, False, False, False], 50, False, [False, False, False, False], 2375, 'North', (16, 6))
Element 26: (2, (16, 6), ['', '', '%', ''], [(12, 4), (17, 1), (16, 3)], [False, False, True, False], 48, False, [False, False, False, False], 2374, 'West', (15, 6))
Element 27: (2, (15, 6), ['%', '', '', ''], [(11, 4), (17, 1), (17, 3)], [True, False, False, False], 46, False, [False, False, False, False], 2383, 'North', (15, 7))
Element 28: (2, (15, 7), ['', '', '', '%'], [(11, 3), (18, 1), (17, 4)], [False, False, False, True], 44, False, [False, False, False, False], 2392, 'North', (15, 8))
Element 29: (2, (15, 8), ['', '', '%', '%'], [(10, 3), (17, 1), (16, 4)], [False, False, True, True], 42, False, [False, False, False, False], 2401, 'West', (14, 8))
Element 30: (2, (14, 8), ['', '', '%', ''], [(10, 4), (17, 1), (16, 3)], [False, False, True, False], 40, False, [False, False, False, False], 2410, 'South', (14, 7))
Element 31: (2, (14, 7), ['%', '%', '', ''], [(10, 5), (18, 1), (16, 4)], [True, True, False, False], 38, False, [False, False, False, False], 3409, 'North', (14, 8))
Element 32: (2, (14, 8), ['', '', '%', ''], [(9, 5), (17, 1), (15, 4)], [False, False, True, False], 36, False, [False, False, False, False], 3418, 'West', (13, 8))
Element 33: (2, (13, 8), ['%', '%', '%', ''], [(9, 6), (17, 1), (14, 4)], [True, True, True, False], 34, False, [False, False, False, False], 3427, 'East', (14, 8))
Element 34: (2, (14, 8), ['', '', '%', ''], [(9, 7), (18, 1), (14, 5)], [False, False, True, False], 32, False, [False, False, False, False], 3436, 'East', (15, 8))
Element 35: (2, (15, 8), ['', '', '%', '%'], [(10, 7), (17, 1), (13, 5)], [False, False, True, True], 30, False, [False, False, False, False], 3445, 'South', (15, 7))
Element 36: (2, (15, 7), ['', '', '', '%'], [(10, 8), (17, 1), (13, 6)], [False, False, False, True], 28, False, [False, False, False, False], 3454, 'West', (14, 7))
Element 37: (2, (14, 7), ['%', '%', '', ''], [(9, 8), (18, 1), (12, 6)], [True, True, False, False], 26, False, [False, False, False, False], 3463, 'East', (15, 7))
Element 38: (2, (15, 7), ['', '', '', '%'], [(8, 8), (17, 1), (11, 6)], [False, False, False, True], 24, False, [False, False, False, False], 3482, 'South', (15, 6))
Element 39: (2, (15, 6), ['%', '', '', ''], [(8, 9), (17, 1), (12, 6)], [True, False, False, False], 22, False, [False, False, False, False], 3491, 'South', (15, 5))
Element 40: (2, (15, 5), ['', '', '', ''], [(7, 9), (18, 1), (12, 5)], [False, False, False, False], 20, False, [False, False, False, False], 3500, 'South', (15, 4))
Element 41: (2, (15, 4), ['', '%', '', ''], [(7, 8), (17, 1), (12, 4)], [False, True, False, False], 18, False, [False, False, False, False], 3509, 'West', (14, 4))
Element 42: (2, (14, 4), ['G', '', '', ''], [(6, 8), (17, 1), (13, 4)], [False, False, False, False], 16, False, [False, False, False, False], 3518, 'North', (14, 5))
Element 43: (2, (14, 5), ['', '', '%', ''], [(6, 9), (18, 1), (13, 3)], [False, False, True, False], 14, False, [False, False, False, False], 3527, 'West', (13, 5))
Element 44: (2, (13, 5), ['', '', '', ''], [(6, 8), (17, 1), (14, 3)], [False, False, False, False], 12, False, [False, False, False, False], 3526, 'North', (13, 6))
Element 45: (2, (13, 6), ['', '', '%', '%'], [(5, 8), (17, 1), (14, 2)], [False, False, True, True], 10, False, [False, False, False, False], 3535, 'West', (12, 6))
Element 46: (2, (12, 6), ['', '', '%', ''], [(4, 8), (18, 1), (14, 1)], [False, False, True, False], 8, False, [False, False, False, False], 3554, 'South', (12, 5))
Element 47: (2, (12, 5), ['%', '', '', ''], [(5, 8), (17, 1), (15, 1)], [True, False, False, False], 6, False, [False, False, False, False], 3563, 'South', (12, 4))
Element 48: (2, (12, 4), ['', '%', '', ''], [(6, 8), (17, 1), (14, 1)], [False, True, False, False], 4, False, [False, False, False, False], 3562, 'East', (13, 4))
Element 49: (2, (13, 4), ['', '', '', ''], [(7, 8), (18, 1), (13, 1)], [False, False, False, False], 2, False, [False, False, False, False], 3571, 'South', (13, 3))
Element 50: (2, (13, 3), ['%', '', '', ''], [(7, 8), (18, 1), (12, 1)], [True, False, False, False], 0, False, [False, False, False, False], 3580, 'Stop', (13, 3))
Element 51: #0#
