Element 1: (0, (7, 12), ['.', '%', '.', 'F'], [(9, 8), (14, 4), (16, 5)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (8, 12))
Element 41: (0, (18, 11), ['', '', '', '%'], [(10, 3), (15, 7), (12, 5)], [False, False, False, True], 18, False, [False, False, False, False], 2660, 'West', (17, 11))
Element 42: (0, (17, 11), ['', '', '', ''], [(10, 2), (15, 6), (12, 4)], [False, False, False, False], 16, False, [False, False, False, False], 2669, 'East', (18, 11))
Element 43: (0, (18, 11), ['', '', '', '%'], [(9, 2), (15, 5), (13, 4)], [False, False, False, True], 14, False, [False, False, False, False], 3668, 'North', (18, 12))
Element 44: (0, (18, 12), ['', '', '', '%'], [(9, 3), (14, 5), (13, 3)], [False, False, False, True], 12, False, [False, False, False, False], 3677, 'West', (17, 12))
Element 45: (0, (17, 12), ['', '', '', ''], [(8, 3), (13, 5), (14, 3)], [False, False, False, False], 10, False, [False, False, False, False], 4676, 'East', (18, 12))
Element 46: (0, (18, 12), ['', '', '', '%'], [(8, 4), (13, 6), (14, 2)], [False, False, False, True], 8, False, [False, False, False, False], 4685, 'North', (18, 13))
Element 47: (0, (18, 13), ['', '', '%', '%'], [(9, 4), (12, 6), (14, 1)], [False, False, True, True], 6, False, [False, False, False, False], 4694, 'West', (17, 13))
Element 48: (0, (17, 13), ['', '', '%', ''], [(8, 4), (11, 6), (15, 1)], [False, False, True, False], 4, False, [False, False, False, False], 4703, 'South', (17, 12))
Element 49: (0, (17, 12), ['', '', '', ''], [(8, 5), (12, 6), (14, 1)], [False, False, False, False], 2, False, [False, False, False, False], 4712, 'North', (17, 13))
Element 50: (0, (17, 13), ['', '', '%', ''], [(8, 6), (12, 5), (13, 1)], [False, False, True, False], 0, False, [False, False, False, False], 4721, 'Stop', (17, 13))
Element 51: #0#
