Element 1: (1, (7, 12), ['.', '%', '.', 'F'], [(18, 11), (10, 8), (16, 10)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (8, 12))
Element 40: (1, (18, 10), ['', '%', '', '%'], [(9, 13), (17, 6), (13, 12)], [False, True, False, True], 20, False, [False, False, False, False], 2470, 'North', (18, 11))
Element 41: (1, (18, 11), ['', '', '', '%'], [(9, 12), (17, 7), (13, 13)], [False, False, False, True], 18, False, [False, False, False, False], 2479, 'North', (18, 12))
Element 42: (1, (18, 12), ['', '', '', '%'], [(8, 12), (18, 7), (14, 13)], [False, False, False, True], 16, False, [False, False, False, False], 2488, 'West', (17, 12))
Element 43: (1, (17, 12), ['', '', '', ''], [(7, 12), (17, 7), (15, 13)], [False, False, False, False], 14, False, [False, False, False, False], 2487, 'East', (18, 12))
Element 44: (1, (18, 12), ['', '', '', '%'], [(7, 13), (17, 6), (16, 13)], [False, False, False, True], 12, False, [False, False, False, False], 2496, 'North', (18, 13))
Element 45: (1, (18, 13), ['G', '', '%', '%'], [(6, 13), (16, 6), (17, 13)], [False, False, True, True], 10, False, [False, False, False, False], 2515, 'South', (18, 12))
Element 46: (1, (18, 12), ['', '', 'G', '%'], [(6, 12), (16, 5), (18, 13)], [False, False, False, True], 8, False, [False, False, False, False], 2534, 'North', (18, 13))
Element 47: (1, (18, 13), ['', 'G', '%', '%'], [(6, 11), (15, 5), (18, 12)], [False, False, True, True], 6, False, [False, False, False, False], 2553, 'West', (17, 13))
Element 48: (1, (17, 13), ['', '', '%', ''], [(5, 11), (15, 6), (18, 11)], [False, False, True, False], 4, False, [False, False, False, False], 2572, 'South', (17, 12))
Element 49: (1, (17, 12), ['', '', '', ''], [(5, 12), (15, 7), (18, 10)], [False, False, False, False], 2, False, [False, False, False, False], 2591, 'North', (17, 13))
Element 50: (1, (17, 13), ['', '', '%', ''], [(5, 12), (15, 8), (18, 11)], [False, False, True, False], 0, False, [False, False, False, False], 2600, 'Stop', (17, 13))
Element 51: #0#
