Element 1: (1, (1, 13), ['%', '.', '%', '%'], [(10, 5), (4, 4), (17, 3)], [True, False, True, True], 98, False, [False, True, False, False], 999, 'South', (1, 12))
Element 17: (1, (13, 13), ['.', '', '%', '.'], [(5, 8), (3, 5), (16, 4)], [False, False, True, False], 66, False, [True, False, False, True], 6513, 'East', (14, 13))
Element 18: (1, (14, 13), ['', '%', '%', '.'], [(6, 8), (3, 4), (15, 4)], [False, True, True, False], 64, False, [False, False, False, True], 6542, 'East', (15, 13))
Element 19: (1, (15, 13), ['', '.', '%', '.'], [(7, 8), (3, 3), (15, 5)], [False, False, True, False], 62, False, [False, True, False, True], 6571, 'East', (16, 13))
Element 20: (1, (16, 13), ['', '.', '%', '.'], [(7, 9), (4, 3), (15, 6)], [False, False, True, False], 60, False, [False, True, False, True], 6600, 'East', (17, 13))
Element 21: (1, (17, 13), ['', '.', '%', '.'], [(6, 9), (5, 3), (15, 7)], [False, False, True, False], 58, False, [False, True, False, True], 6629, 'East', (18, 13))
Element 22: (1, (18, 13), ['', '.', '%', '%'], [(7, 9), (6, 3), (15, 8)], [False, False, True, True], 56, False, [False, True, False, False], 6658, 'South', (18, 12))
Element 23: (1, (18, 12), ['.', '.', '', '%'], [(8, 9), (7, 3), (14, 8)], [False, False, False, True], 54, False, [True, True, False, False], 6687, 'South', (18, 11))
Element 24: (1, (18, 11), ['.', '.', '', '%'], [(8, 8), (8, 3), (14, 7)], [False, False, False, True], 52, False, [True, True, False, False], 7706, 'South', (18, 10))
Element 25: (1, (18, 10), ['.', '%', '', '%'], [(7, 8), (9, 3), (14, 8)], [False, True, False, True], 50, False, [True, False, False, False], 7725, 'West', (17, 10))
Element 26: (1, (17, 10), ['.', '.', '.', ''], [(8, 8), (9, 2), (13, 8)], [False, False, False, False], 48, False, [True, True, True, False], 8744, 'North', (17, 11))
Element 27: (1, (17, 11), ['.', '', '.', ''], [(9, 8), (10, 2), (14, 8)], [False, False, False, False], 46, False, [True, False, True, False], 8763, 'North', (17, 12))
Element 28: (1, (17, 12), ['.', '', '', ''], [(10, 8), (11, 2), (15, 8)], [False, False, False, False], 44, False, [True, False, False, False], 8782, 'West', (16, 12))
Element 29: (1, (16, 12), ['.', '.', '', ''], [(10, 7), (12, 2), (15, 7)], [False, False, False, False], 42, False, [True, True, False, False], 8801, 'South', (16, 11))
Element 30: (1, (16, 11), ['%', '.', '', ''], [(9, 7), (13, 2), (14, 7)], [True, False, False, False], 40, False, [False, True, False, False], 8820, 'South', (16, 10))
Element 31: (1, (16, 10), ['%', '.', '', ''], [(9, 8), (14, 2), (15, 7)], [True, False, False, False], 38, False, [False, True, False, False], 8839, 'South', (16, 9))
Element 32: (1, (16, 9), ['%', '%', '', '.'], [(9, 7), (14, 3), (15, 6)], [True, True, False, False], 36, False, [False, False, False, True], 8858, 'East', (17, 9))
Element 33: (1, (17, 9), ['', '%', '', '%'], [(9, 6), (14, 4), (15, 5)], [False, True, False, True], 34, False, [False, False, False, False], 8877, 'West', (16, 9))
Element 34: (1, (16, 9), ['%', '%', '', ''], [(8, 6), (14, 5), (15, 4)], [True, True, False, False], 32, False, [False, False, False, False], 8896, 'North', (16, 10))
Element 35: (1, (16, 10), ['%', '', '', ''], [(8, 5), (13, 5), (15, 5)], [True, False, False, False], 30, False, [False, False, False, False], 8915, 'North', (16, 11))
Element 36: (1, (16, 11), ['%', '', '', ''], [(8, 4), (13, 6), (15, 4)], [True, False, False, False], 28, False, [False, False, False, False], 8934, 'North', (16, 12))
Element 37: (1, (16, 12), ['.', '', '', ''], [(9, 4), (12, 6), (14, 4)], [False, False, False, False], 26, False, [True, False, False, False], 8953, 'West', (15, 12))
Element 38: (1, (15, 12), ['%', '%', '', ''], [(9, 3), (12, 5), (13, 4)], [True, True, False, False], 24, False, [False, False, False, False], 8982, 'East', (16, 12))
Element 39: (1, (16, 12), ['', '', '', ''], [(10, 3), (12, 4), (13, 3)], [False, False, False, False], 22, False, [False, False, False, False], 9011, 'East', (17, 12))
Element 40: (1, (17, 12), ['', '', '', ''], [(11, 3), (11, 4), (14, 3)], [False, False, False, False], 20, False, [False, False, False, False], 9030, 'South', (17, 11))
Element 41: (1, (17, 11), ['', '', '', ''], [(11, 4), (10, 4), (14, 2)], [False, False, False, False], 18, False, [False, False, False, False], 9029, 'West', (16, 11))
Element 42: (1, (16, 11), ['%', '', '', ''], [(12, 4), (10, 5), (14, 1)], [True, False, False, False], 16, False, [False, False, False, False], 9038, 'East', (17, 11))
Element 43: (1, (17, 11), ['', '', '', ''], [(13, 4), (9, 5), (15, 1)], [False, False, False, False], 14, False, [False, False, False, False], 9047, 'South', (17, 10))
Element 44: (1, (17, 10), ['', '', '', ''], [(14, 4), (9, 6), (14, 1)], [False, False, False, False], 12, False, [False, False, False, False], 9046, 'South', (17, 9))
Element 45: (1, (17, 9), ['', '%', '', '%'], [(15, 4), (9, 7), (13, 1)], [False, True, False, True], 10, False, [False, False, False, False], 9055, 'North', (17, 10))
Element 46: (1, (17, 10), ['', '', '', ''], [(16, 4), (10, 7), (12, 1)], [False, False, False, False], 8, False, [False, False, False, False], 9064, 'West', (16, 10))
Element 47: (1, (16, 10), ['%', '', '', ''], [(17, 4), (10, 8), (11, 1)], [True, False, False, False], 6, False, [False, False, False, False], 9073, 'East', (17, 10))
Element 48: (1, (17, 10), ['', '', '', ''], [(18, 4), (9, 8), (11, 2)], [False, False, False, False], 4, False, [False, False, False, False], 9072, 'East', (18, 10))
Element 49: (1, (18, 10), ['', '%', '', '%'], [(18, 5), (8, 8), (12, 2)], [False, True, False, True], 2, False, [False, False, False, False], 9071, 'North', (18, 11))
Element 50: (1, (18, 11), ['', '', '', '%'], [(18, 5), (8, 9), (13, 2)], [False, False, False, True], 0, False, [False, False, False, False], 9070, 'Stop', (18, 11))
Element 51: #0#
