Element 1: (3, (10, 4), ['.', '.', 'F', '.'], [(13, 2), (1, 11), (1, 12)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'North', (10, 5))
Element 13: (3, (6, 8), ['.', '%', '.', ''], [(18, 7), (8, 12), (13, 12)], [False, True, False, False], 74, False, [True, False, True, False], 4427, 'North', (6, 9))
Element 14: (3, (6, 9), ['%', '', '%', ''], [(17, 7), (9, 12), (13, 13)], [True, False, True, False], 72, False, [False, False, False, False], 4446, 'South', (6, 8))
Element 15: (3, (6, 8), ['.', '%', '', ''], [(17, 6), (9, 13), (14, 13)], [False, True, False, False], 70, False, [True, False, False, False], 4465, 'West', (5, 8))
Element 16: (3, (5, 8), ['.', '%', '%', ''], [(16, 6), (10, 13), (15, 13)], [False, True, True, False], 68, False, [True, False, False, False], 4504, 'West', (4, 8))
Element 17: (3, (4, 8), ['%', '%', '%', ''], [(16, 5), (10, 12), (16, 13)], [True, True, True, False], 66, False, [False, False, False, False], 4533, 'East', (5, 8))
Element 18: (3, (5, 8), ['', '%', '%', ''], [(15, 5), (11, 12), (17, 13)], [False, True, True, False], 64, False, [False, False, False, False], 4552, 'East', (6, 8))
Element 19: (3, (6, 8), ['', '%', '', ''], [(15, 6), (12, 12), (18, 13)], [False, True, False, False], 62, False, [False, False, False, False], 4571, 'East', (7, 8))
Element 20: (3, (7, 8), ['', '%', '', ''], [(15, 7), (12, 13), (18, 12)], [False, True, False, False], 60, False, [False, False, False, False], 4600, 'North', (7, 9))
Element 21: (3, (7, 9), ['', '', '%', ''], [(15, 8), (13, 13), (18, 11)], [False, False, True, False], 58, False, [False, False, False, False], 4619, 'West', (6, 9))
Element 22: (3, (6, 9), ['%', '', '%', ''], [(14, 8), (14, 13), (18, 10)], [True, False, True, False], 56, False, [False, False, False, False], 4638, 'East', (7, 9))
Element 23: (3, (7, 9), ['', '', '%', ''], [(14, 7), (15, 13), (17, 10)], [False, False, True, False], 54, False, [False, False, False, False], 4657, 'East', (8, 9))
Element 24: (3, (8, 9), ['', '', '%', '%'], [(14, 8), (15, 12), (17, 11)], [False, False, True, True], 52, False, [False, False, False, False], 4676, 'South', (8, 8))
Element 25: (3, (8, 8), ['', '%', '', ''], [(13, 8), (16, 12), (17, 12)], [False, True, False, False], 50, False, [False, False, False, False], 4705, 'West', (7, 8))
Element 26: (3, (7, 8), ['', '%', '', ''], [(14, 8), (16, 11), (16, 12)], [False, True, False, False], 48, False, [False, False, False, False], 4714, 'East', (8, 8))
Element 27: (3, (8, 8), ['', '%', '', ''], [(15, 8), (16, 10), (16, 11)], [False, True, False, False], 46, False, [False, False, False, False], 4723, 'East', (9, 8))
Element 28: (3, (9, 8), ['', '', '%', ''], [(15, 7), (16, 9), (16, 10)], [False, False, True, False], 44, False, [False, False, False, False], 4732, 'East', (10, 8))
Element 29: (3, (10, 8), ['', '', '%', '%'], [(14, 7), (17, 9), (16, 9)], [False, False, True, True], 42, False, [False, False, False, False], 4741, 'South', (10, 7))
Element 30: (3, (10, 7), ['', '%', '', '%'], [(15, 7), (17, 10), (17, 9)], [False, True, False, True], 40, False, [False, False, False, False], 4740, 'West', (9, 7))
Element 31: (3, (9, 7), ['%', '', '', ''], [(15, 6), (18, 10), (16, 9)], [True, False, False, False], 38, False, [False, False, False, False], 4739, 'North', (9, 8))
Element 32: (3, (9, 8), ['', '', '%', ''], [(15, 5), (18, 11), (16, 10)], [False, False, True, False], 36, False, [False, False, False, False], 4738, 'South', (9, 7))
Element 33: (3, (9, 7), ['%', '', '', ''], [(14, 5), (18, 12), (16, 11)], [True, False, False, False], 34, False, [False, False, False, False], 4747, 'South', (9, 6))
Element 34: (3, (9, 6), ['.', '', '', '%'], [(13, 5), (18, 13), (16, 12)], [False, False, False, True], 32, False, [True, False, False, False], 4756, 'West', (8, 6))
Element 35: (3, (8, 6), ['%', '.', '%', ''], [(13, 6), (17, 13), (15, 12)], [True, False, True, False], 30, False, [False, True, False, False], 4775, 'South', (8, 5))
Element 36: (3, (8, 5), ['%', '.', '', ''], [(12, 6), (17, 12), (16, 12)], [True, False, False, False], 28, False, [False, True, False, False], 4794, 'South', (8, 4))
Element 37: (3, (8, 4), ['%', 'F', '', '.'], [(12, 5), (17, 11), (17, 12)], [True, False, False, False], 26, False, [False, False, False, True], 4813, 'South', (8, 3))
Element 38: (3, (8, 3), ['.', '.', '', '.'], [(12, 4), (16, 11), (17, 11)], [False, False, False, False], 24, False, [True, True, False, True], 5822, 'East', (9, 3))
Element 39: (3, (9, 3), ['', 'F', '.', '.'], [(13, 4), (16, 12), (16, 11)], [False, False, False, False], 22, False, [False, False, True, True], 5841, 'South', (9, 2))
Element 40: (3, (9, 2), ['.', '.', '', '.'], [(13, 3), (16, 13), (17, 11)], [False, False, False, False], 20, False, [True, True, False, True], 6850, 'East', (10, 2))
Element 41: (3, (10, 2), ['', '%', '.', '.'], [(13, 4), (17, 13), (17, 10)], [False, True, False, False], 18, False, [False, False, True, True], 6859, 'East', (11, 2))
Element 42: (3, (11, 2), ['', '.', '.', ''], [(12, 4), (18, 13), (17, 9)], [False, False, False, False], 16, False, [False, True, True, False], 6868, 'North', (11, 3))
Element 43: (3, (11, 3), ['.', '', 'G', '%'], [(11, 4), (18, 12), (17, 10)], [False, False, False, True], 14, False, [True, False, False, False], 6887, 'West', (10, 3))
Element 44: (3, (10, 3), ['', '', '', 'G'], [(11, 3), (17, 12), (16, 10)], [False, False, False, False], 12, False, [False, False, False, False], 6896, 'West', (9, 3))
Element 45: (3, (9, 3), ['', '', '.', ''], [(11, 2), (18, 12), (17, 10)], [False, False, False, False], 10, False, [False, False, True, False], 6895, 'West', (8, 3))
Element 46: (3, (8, 3), ['.', '.', '', ''], [(11, 1), (18, 11), (18, 10)], [False, False, False, False], 8, False, [True, True, False, False], 6904, 'North', (8, 4))
Element 47: (3, (8, 4), ['%', '', '', '.'], [(12, 1), (17, 11), (18, 11)], [True, False, False, False], 6, False, [False, False, False, True], 6913, 'South', (8, 3))
Element 48: (3, (8, 3), ['.', '.', '', ''], [(13, 1), (16, 11), (17, 11)], [False, False, False, False], 4, False, [True, True, False, False], 6922, 'South', (8, 2))
Element 49: (3, (8, 2), ['.', '.', '', ''], [(14, 1), (16, 10), (18, 11)], [False, False, False, False], 2, False, [True, True, False, False], 6941, 'South', (8, 1))
Element 50: (3, (8, 1), ['.', '%', '', '.'], [(14, 1), (16, 10), (18, 11)], [False, True, False, False], 0, False, [True, False, False, True], 6950, 'Stop', (8, 1))
Element 51: #0#
