Element 1: (2, (9, 6), ['%', '.', 'F', '.'], [(3, 10), (6, 10), (12, 7)], [True, False, False, False], 98, False, [False, True, False, True], 19, 'North', (9, 7))
Element 39: (2, (12, 5), ['%', '%', '.', ''], [(18, 9), (7, 11), (10, 13)], [True, True, False, False], 22, False, [False, False, True, False], 6771, 'North', (12, 6))
Element 40: (2, (12, 6), ['%', '', '', ''], [(18, 8), (8, 11), (10, 12)], [True, False, False, False], 20, False, [False, False, False, False], 6780, 'North', (12, 7))
Element 41: (2, (12, 7), ['%', '', '%', ''], [(17, 8), (9, 11), (10, 11)], [True, False, True, False], 18, False, [False, False, False, False], 6779, 'South', (12, 6))
Element 42: (2, (12, 6), ['%', '', '', ''], [(17, 9), (10, 11), (11, 11)], [True, False, False, False], 16, False, [False, False, False, False], 6778, 'South', (12, 5))
Element 43: (2, (12, 5), ['%', '%', '', ''], [(17, 10), (10, 12), (12, 11)], [True, True, False, False], 14, False, [False, False, False, False], 6777, 'East', (13, 5))
Element 44: (2, (13, 5), ['', '%', '', ''], [(16, 10), (10, 13), (12, 10)], [False, True, False, False], 12, False, [False, False, False, False], 6776, 'East', (14, 5))
Element 45: (2, (14, 5), ['', '%', '', ''], [(16, 9), (11, 13), (12, 9)], [False, True, False, False], 10, False, [False, False, False, False], 6775, 'East', (15, 5))
Element 46: (2, (15, 5), ['', '', '', '%'], [(16, 8), (12, 13), (13, 9)], [False, False, False, True], 8, False, [False, False, False, False], 6774, 'South', (15, 4))
Element 47: (2, (15, 4), ['%', '%', '', ''], [(16, 7), (12, 12), (13, 8)], [True, True, False, False], 6, False, [False, False, False, False], 6773, 'East', (16, 4))
Element 48: (2, (16, 4), ['', '', '%', ''], [(16, 6), (13, 12), (14, 8)], [False, False, True, False], 4, False, [False, False, False, False], 6772, 'South', (16, 3))
Element 49: (2, (16, 3), ['%', '.', '', ''], [(17, 6), (14, 12), (15, 8)], [True, False, False, False], 2, False, [False, True, False, False], 6771, 'South', (16, 2))
Element 50: (2, (16, 2), ['.', '%', '', '%'], [(17, 6), (14, 12), (14, 8)], [False, True, False, True], 0, False, [True, False, False, False], 6780, 'Stop', (16, 2))
Element 51: #0#
