Element 1: (2, (10, 8), ['.', 'F', '%', '.'], [(14, 2), (7, 5), (15, 12)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (10, 7))
Element 23: (2, (15, 5), ['', '', '', '%'], [(16, 4), (12, 6), (17, 6)], [False, False, False, True], 54, False, [False, False, False, False], 2657, 'North', (15, 6))
Element 24: (2, (15, 6), ['', '', '', ''], [(16, 4), (12, 7), (18, 6)], [False, False, False, False], 52, False, [False, False, False, False], 2666, 'East', (16, 6))
Element 25: (2, (16, 6), ['', '%', '', ''], [(16, 4), (12, 6), (18, 5)], [False, True, False, False], 50, False, [False, False, False, False], 2665, 'East', (17, 6))
Element 26: (2, (17, 6), ['', '', '%', ''], [(16, 4), (12, 5), (18, 4)], [False, False, True, False], 48, False, [False, False, False, False], 2664, 'East', (18, 6))
Element 27: (2, (18, 6), ['', '', '%', '%'], [(16, 4), (13, 5), (17, 4)], [False, False, True, True], 46, False, [False, False, False, False], 2663, 'South', (18, 5))
Element 28: (2, (18, 5), ['G', '', '', '%'], [(16, 4), (13, 6), (17, 5)], [False, False, False, True], 44, False, [False, False, False, False], 2662, 'South', (18, 4))
Element 29: (2, (18, 4), ['G', '%', '', '%'], [(16, 4), (12, 6), (17, 4)], [False, True, False, True], 42, False, [False, False, False, False], 2661, 'North', (18, 5))
Element 30: (2, (18, 5), ['', '', '', '%'], [(16, 4), (13, 6), (17, 3)], [False, False, False, True], 40, False, [False, False, False, False], 2660, 'North', (18, 6))
Element 31: (2, (18, 6), ['', '', '%', '%'], [(16, 4), (13, 7), (16, 3)], [False, False, True, True], 38, False, [False, False, False, False], 2659, 'West', (17, 6))
Element 32: (2, (17, 6), ['', '', '%', ''], [(16, 4), (12, 7), (16, 2)], [False, False, True, False], 36, False, [False, False, False, False], 2658, 'South', (17, 5))
Element 33: (2, (17, 5), ['%', '', '', ''], [(16, 4), (13, 7), (15, 2)], [True, False, False, False], 34, False, [False, False, False, False], 2657, 'South', (17, 4))
Element 34: (2, (17, 4), ['G', '', '', ''], [(16, 4), (13, 8), (14, 2)], [False, False, False, False], 32, False, [False, False, False, False], 2656, 'South', (17, 3))
Element 35: (2, (17, 3), ['', '%', '', '%'], [(16, 4), (13, 9), (14, 1)], [False, True, False, True], 30, False, [False, False, False, False], 2665, 'West', (16, 3))
Element 36: (2, (16, 3), ['%', '', 'G', ''], [(16, 4), (13, 10), (13, 1)], [True, False, False, False], 28, False, [False, False, False, False], 2674, 'South', (16, 2))
Element 37: (2, (16, 2), ['', '%', '', '%'], [(16, 4), (13, 11), (12, 1)], [False, True, False, True], 26, False, [False, False, False, False], 2693, 'West', (15, 2))
Element 38: (2, (15, 2), ['', '%', '%', ''], [(16, 4), (14, 11), (12, 2)], [False, True, True, False], 24, False, [False, False, False, False], 2712, 'West', (14, 2))
Element 39: (2, (14, 2), ['%', '', '', ''], [(16, 4), (15, 11), (12, 3)], [True, False, False, False], 22, False, [False, False, False, False], 2731, 'North', (14, 3))
Element 40: (2, (14, 3), ['G', '', '%', '%'], [(16, 4), (16, 11), (13, 3)], [False, False, True, True], 20, False, [False, False, False, False], 2740, 'South', (14, 2))
Element 41: (2, (14, 2), ['%', '', 'G', ''], [(16, 4), (17, 11), (14, 3)], [True, False, False, False], 18, False, [False, False, False, False], 2739, 'South', (14, 1))
Element 42: (2, (14, 1), ['', '%', '', '%'], [(16, 4), (18, 11), (13, 3)], [False, True, False, True], 16, False, [False, False, False, False], 2738, 'West', (13, 1))
Element 43: (2, (13, 1), ['', '%', '%', ''], [(16, 4), (18, 10), (12, 3)], [False, True, True, False], 14, False, [False, False, False, False], 2737, 'West', (12, 1))
Element 44: (2, (12, 1), ['.', '%', '', ''], [(16, 4), (18, 9), (11, 3)], [False, True, False, False], 12, False, [True, False, False, False], 2746, 'West', (11, 1))
Element 45: (2, (11, 1), ['.', '%', 'G', ''], [(16, 4), (18, 8), (11, 2)], [False, True, False, False], 10, False, [True, False, False, False], 2765, 'West', (10, 1))
Element 46: (2, (10, 1), ['F', '%', 'G', ''], [(16, 4), (17, 8), (10, 2)], [False, True, False, False], 8, False, [False, False, False, False], 2784, 'West', (9, 1))
Element 47: (2, (9, 1), ['%', '%', '.', ''], [(16, 4), (17, 9), (10, 3)], [True, True, False, False], 6, False, [False, False, True, False], 3793, 'North', (9, 2))
Element 48: (2, (9, 2), ['.', '', '%', ''], [(16, 4), (17, 10), (10, 4)], [False, False, True, False], 4, False, [True, False, False, False], 3802, 'West', (8, 2))
Element 49: (2, (8, 2), ['.', '%', '%', ''], [(17, 4), (16, 10), (10, 5)], [False, True, True, False], 2, False, [True, False, False, False], 3811, 'West', (7, 2))
Element 50: (2, (7, 2), ['.', '%', '.', ''], [(17, 4), (16, 10), (10, 6)], [False, True, False, False], 0, False, [True, False, True, False], 3820, 'Stop', (7, 2))
Element 51: #0#
