Element 1: (0, (9, 2), ['.', 'F', '%', '.'], [(9, 11), (14, 7), (16, 6)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (9, 1))
Element 30: (0, (7, 5), ['.', '', '%', '%'], [(18, 5), (11, 13), (18, 9)], [False, False, True, True], 40, False, [True, False, False, False], 3821, 'West', (6, 5))
Element 31: (0, (6, 5), ['.', '.', '.', ''], [(18, 4), (12, 13), (18, 10)], [False, False, False, False], 38, False, [True, True, True, False], 4830, 'North', (6, 6))
Element 32: (0, (6, 6), ['.', '', '.', '%'], [(17, 4), (12, 12), (18, 11)], [False, False, False, True], 36, False, [True, False, True, False], 4849, 'North', (6, 7))
Element 33: (0, (6, 7), ['.', '', '%', '%'], [(17, 5), (13, 12), (17, 11)], [False, False, True, True], 34, False, [True, False, False, False], 4868, 'West', (5, 7))
Element 34: (0, (5, 7), ['%', '.', '%', ''], [(17, 4), (14, 12), (17, 10)], [True, False, True, False], 32, False, [False, True, False, False], 4887, 'South', (5, 6))
Element 35: (0, (5, 6), ['.', '.', '', ''], [(17, 3), (15, 12), (17, 9)], [False, False, False, False], 30, False, [True, True, False, False], 4906, 'South', (5, 5))
Element 36: (0, (5, 5), ['.', '.', '', ''], [(16, 3), (16, 12), (16, 9)], [False, False, False, False], 28, False, [True, True, False, False], 4925, 'South', (5, 4))
Element 37: (0, (5, 4), ['.', '.', '', '.'], [(16, 4), (16, 13), (16, 10)], [False, False, False, False], 26, False, [True, True, False, True], 4944, 'East', (6, 4))
Element 38: (0, (6, 4), ['', '.', '', ''], [(15, 4), (17, 13), (16, 11)], [False, False, False, False], 24, False, [False, True, False, False], 4963, 'South', (6, 3))
Element 39: (0, (6, 3), ['.', '.', '', '.'], [(16, 4), (18, 13), (16, 12)], [False, False, False, False], 22, False, [True, True, False, True], 4982, 'East', (7, 3))
Element 40: (0, (7, 3), ['', '.', '', '%'], [(16, 3), (17, 13), (16, 13)], [False, False, False, True], 20, False, [False, True, False, False], 4991, 'South', (7, 2))
Element 41: (0, (7, 2), ['.', '%', '', '.'], [(16, 2), (18, 13), (17, 13)], [False, True, False, False], 18, False, [True, False, False, True], 5000, 'East', (8, 2))
Element 42: (0, (8, 2), ['', '%', '%', ''], [(15, 2), (18, 13), (16, 13)], [False, True, True, False], 16, False, [False, False, False, False], 5009, 'West', (7, 2))
Element 43: (0, (7, 2), ['.', '%', '', ''], [(14, 2), (18, 13), (16, 12)], [False, True, False, False], 14, False, [True, False, False, False], 5008, 'West', (6, 2))
Element 44: (0, (6, 2), ['.', '%', '', ''], [(14, 3), (17, 13), (15, 12)], [False, True, False, False], 12, False, [True, False, False, False], 5017, 'West', (5, 2))
Element 45: (0, (5, 2), ['.', '%', '.', ''], [(13, 3), (16, 13), (15, 11)], [False, True, False, False], 10, False, [True, False, True, False], 5026, 'North', (5, 3))
Element 46: (0, (5, 3), ['%', '', '', ''], [(12, 3), (16, 12), (15, 10)], [True, False, False, False], 8, False, [False, False, False, False], 5035, 'South', (5, 2))
Element 47: (0, (5, 2), ['.', '%', '', ''], [(12, 2), (15, 12), (15, 9)], [False, True, False, False], 6, False, [True, False, False, False], 5034, 'West', (4, 2))
Element 48: (0, (4, 2), ['.', '.', '%', ''], [(12, 1), (14, 12), (15, 8)], [False, False, True, False], 4, False, [True, True, False, False], 5043, 'South', (4, 1))
Element 49: (0, (4, 1), ['.', '%', '', '%'], [(13, 1), (14, 11), (14, 8)], [False, True, False, True], 2, False, [True, False, False, False], 5052, 'West', (3, 1))
Element 50: (0, (3, 1), ['F', '%', '.', ''], [(14, 1), (15, 11), (13, 8)], [False, True, False, False], 0, False, [False, False, True, False], 5061, 'Stop', (3, 1))
Element 51: #0#
