Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(6, 6), (10, 11), (13, 11)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 1))
Element 24: (1, (18, 5), ['', '', '', '%'], [(13, 6), (16, 4), (17, 4)], [False, False, False, True], 52, False, [False, False, False, False], 5816, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '%', '%'], [(13, 7), (16, 3), (17, 5)], [False, False, True, True], 50, False, [False, False, False, False], 5825, 'West', (17, 6))
Element 26: (1, (17, 6), ['', '', '%', ''], [(12, 7), (17, 3), (17, 4)], [False, False, True, False], 48, False, [False, False, False, False], 5834, 'West', (16, 6))
Element 27: (1, (16, 6), ['', '%', '', ''], [(12, 6), (16, 3), (17, 3)], [False, True, False, False], 46, False, [False, False, False, False], 5843, 'North', (16, 7))
Element 28: (1, (16, 7), ['', '', '', '%'], [(12, 5), (16, 2), (16, 3)], [False, False, False, True], 44, False, [False, False, False, False], 5852, 'North', (16, 8))
Element 29: (1, (16, 8), ['', '', '', ''], [(12, 6), (15, 2), (16, 4)], [False, False, False, False], 42, False, [False, False, False, False], 5851, 'East', (17, 8))
Element 30: (1, (17, 8), ['', '%', '', ''], [(12, 7), (14, 2), (15, 4)], [False, True, False, False], 40, False, [False, False, False, False], 5850, 'East', (18, 8))
Element 31: (1, (18, 8), ['', '%', '', '%'], [(13, 7), (14, 3), (15, 5)], [False, True, False, True], 38, False, [False, False, False, False], 5859, 'North', (18, 9))
Element 32: (1, (18, 9), ['', '', '', '%'], [(13, 6), (13, 3), (15, 6)], [False, False, False, True], 36, False, [False, False, False, False], 5868, 'North', (18, 10))
Element 33: (1, (18, 10), ['', '', '', '%'], [(12, 6), (12, 3), (15, 7)], [False, False, False, True], 34, False, [False, False, False, False], 5877, 'North', (18, 11))
Element 34: (1, (18, 11), ['', '', '%', '%'], [(13, 6), (12, 2), (15, 8)], [False, False, True, True], 32, False, [False, False, False, False], 5886, 'West', (17, 11))
Element 35: (1, (17, 11), ['', '', '%', ''], [(13, 5), (11, 2), (15, 9)], [False, False, True, False], 30, False, [False, False, False, False], 5895, 'South', (17, 10))
Element 36: (1, (17, 10), ['', '', '', ''], [(12, 5), (11, 3), (15, 10)], [False, False, False, False], 28, False, [False, False, False, False], 5904, 'South', (17, 9))
Element 37: (1, (17, 9), ['', '', '', ''], [(13, 5), (10, 3), (14, 10)], [False, False, False, False], 26, False, [False, False, False, False], 5913, 'West', (16, 9))
Element 38: (1, (16, 9), ['', '', '', ''], [(14, 5), (10, 2), (13, 10)], [False, False, False, False], 24, False, [False, False, False, False], 5922, 'North', (16, 10))
Element 39: (1, (16, 10), ['', '', '', ''], [(15, 5), (10, 1), (13, 9)], [False, False, False, False], 22, False, [False, False, False, False], 5921, 'North', (16, 11))
Element 40: (1, (16, 11), ['', '', '.', ''], [(15, 6), (11, 1), (13, 8)], [False, False, False, False], 20, False, [False, False, True, False], 5920, 'North', (16, 12))
Element 41: (1, (16, 12), ['.', '', '.', '%'], [(16, 6), (12, 1), (14, 8)], [False, False, False, True], 18, False, [True, False, True, False], 5929, 'North', (16, 13))
Element 42: (1, (16, 13), ['%', '', '%', '.'], [(17, 6), (13, 1), (14, 7)], [True, False, True, False], 16, False, [False, False, False, True], 5938, 'East', (17, 13))
Element 43: (1, (17, 13), ['', '%', '%', '.'], [(18, 6), (14, 1), (14, 6)], [False, True, True, False], 14, False, [False, False, False, True], 5947, 'East', (18, 13))
Element 44: (1, (18, 13), ['', '%', '%', '%'], [(18, 5), (13, 1), (14, 5)], [False, True, True, True], 12, False, [False, False, False, False], 5956, 'West', (17, 13))
Element 45: (1, (17, 13), ['', '%', '%', ''], [(18, 4), (12, 1), (13, 5)], [False, True, True, False], 10, False, [False, False, False, False], 5955, 'West', (16, 13))
Element 46: (1, (16, 13), ['%', '', '%', ''], [(17, 4), (11, 1), (13, 6)], [True, False, True, False], 8, False, [False, False, False, False], 5954, 'South', (16, 12))
Element 47: (1, (16, 12), ['.', '', '', '%'], [(17, 5), (10, 1), (13, 7)], [False, False, False, True], 6, False, [True, False, False, False], 5953, 'West', (15, 12))
Element 48: (1, (15, 12), ['.', '', '%', ''], [(17, 4), (9, 1), (12, 7)], [False, False, True, False], 4, False, [True, False, False, False], 5962, 'West', (14, 12))
Element 49: (1, (14, 12), ['.', '', '%', ''], [(17, 3), (9, 2), (12, 6)], [False, False, True, False], 2, False, [True, False, False, False], 5971, 'West', (13, 12))
Element 50: (1, (13, 12), ['', '', '%', ''], [(17, 3), (8, 2), (12, 5)], [False, False, True, False], 0, False, [False, False, False, False], 5980, 'Stop', (13, 12))
Element 51: #0#
