Element 1: (2, (6, 10), ['.', 'F', '.', '.'], [(11, 13), (3, 10), (16, 7)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 9))
Element 34: (2, (10, 13), ['%', '', '%', ''], [(17, 4), (18, 10), (15, 5)], [True, False, True, False], 32, False, [False, False, False, False], 4586, 'South', (10, 12))
Element 35: (2, (10, 12), ['', '', '', '%'], [(17, 5), (18, 11), (15, 4)], [False, False, False, True], 30, False, [False, False, False, False], 4605, 'South', (10, 11))
Element 36: (2, (10, 11), ['', '', '', ''], [(17, 4), (17, 11), (16, 4)], [False, False, False, False], 28, False, [False, False, False, False], 4614, 'East', (11, 11))
Element 37: (2, (11, 11), ['', '', '%', ''], [(17, 3), (16, 11), (16, 3)], [False, False, True, False], 26, False, [False, False, False, False], 4633, 'East', (12, 11))
Element 38: (2, (12, 11), ['', '', '', ''], [(16, 3), (16, 12), (16, 2)], [False, False, False, False], 24, False, [False, False, False, False], 4642, 'West', (11, 11))
Element 39: (2, (11, 11), ['', '', '%', ''], [(16, 4), (16, 13), (15, 2)], [False, False, True, False], 22, False, [False, False, False, False], 4651, 'West', (10, 11))
Element 40: (2, (10, 11), ['', '', '', ''], [(15, 4), (17, 13), (14, 2)], [False, False, False, False], 20, False, [False, False, False, False], 4660, 'West', (9, 11))
Element 41: (2, (9, 11), ['', '', '', ''], [(15, 5), (18, 13), (14, 3)], [False, False, False, False], 18, False, [False, False, False, False], 4669, 'North', (9, 12))
Element 42: (2, (9, 12), ['%', '', '%', ''], [(14, 5), (17, 13), (13, 3)], [True, False, True, False], 16, False, [False, False, False, False], 4678, 'South', (9, 11))
Element 43: (2, (9, 11), ['', '', '', ''], [(13, 5), (16, 13), (12, 3)], [False, False, False, False], 14, False, [False, False, False, False], 4697, 'West', (8, 11))
Element 44: (2, (8, 11), ['', '.', '%', ''], [(13, 6), (16, 12), (12, 2)], [False, False, True, False], 12, False, [False, True, False, False], 4716, 'South', (8, 10))
Element 45: (2, (8, 10), ['.', '', '', ''], [(13, 7), (15, 12), (12, 1)], [False, False, False, False], 10, False, [True, False, False, False], 4745, 'West', (7, 10))
Element 46: (2, (7, 10), ['', '', '', ''], [(12, 7), (15, 11), (13, 1)], [False, False, False, False], 8, False, [False, False, False, False], 4774, 'North', (7, 11))
Element 47: (2, (7, 11), ['', '', '%', ''], [(12, 6), (15, 12), (14, 1)], [False, False, True, False], 6, False, [False, False, False, False], 4793, 'West', (6, 11))
Element 48: (2, (6, 11), ['', '', '%', ''], [(12, 5), (16, 12), (13, 1)], [False, False, True, False], 4, False, [False, False, False, False], 4802, 'West', (5, 11))
Element 49: (2, (5, 11), ['%', '', '%', ''], [(12, 6), (16, 11), (12, 1)], [True, False, True, False], 2, False, [False, False, False, False], 4801, 'South', (5, 10))
Element 50: (2, (5, 10), ['', '.', '', ''], [(12, 6), (16, 11), (11, 1)], [False, False, False, False], 0, False, [False, True, False, False], 4810, 'Stop', (5, 10))
Element 51: #0#
