Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(7, 11), (12, 3), (14, 1)], [False, False, True, False], 98, False, [True, False, False, True], 999, 'South', (2, 1))
Element 14: (1, (12, 1), ['', '%', '.', '.'], [(3, 12), (16, 8), (18, 6)], [False, True, False, False], 72, False, [False, False, True, True], 5406, 'East', (13, 1))
Element 15: (1, (13, 1), ['', '%', '%', ''], [(3, 13), (17, 8), (18, 5)], [False, True, True, False], 70, False, [False, False, False, False], 5435, 'East', (14, 1))
Element 16: (1, (14, 1), ['', '%', '', '%'], [(4, 13), (18, 8), (17, 5)], [False, True, False, True], 68, False, [False, False, False, False], 6444, 'North', (14, 2))
Element 17: (1, (14, 2), ['%', '', '', ''], [(5, 13), (18, 9), (18, 5)], [True, False, False, False], 66, False, [False, False, False, False], 7453, 'East', (15, 2))
Element 18: (1, (15, 2), ['', '%', '%', ''], [(6, 13), (18, 10), (18, 4)], [False, True, True, False], 64, False, [False, False, False, False], 7472, 'East', (16, 2))
Element 19: (1, (16, 2), ['', '%', '', '%'], [(7, 13), (18, 11), (17, 4)], [False, True, False, True], 62, False, [False, False, False, False], 7491, 'North', (16, 3))
Element 20: (1, (16, 3), ['%', '', '', ''], [(6, 13), (17, 11), (17, 5)], [True, False, False, False], 60, False, [False, False, False, False], 7500, 'East', (17, 3))
Element 21: (1, (17, 3), ['', '%', 'G', '%'], [(5, 13), (17, 10), (17, 4)], [False, True, False, True], 58, False, [False, False, False, False], 7509, 'West', (16, 3))
Element 22: (1, (16, 3), ['%', '', '', 'G'], [(4, 13), (17, 9), (17, 3)], [True, False, False, False], 56, False, [False, False, False, False], 7518, 'North', (16, 4))
Element 23: (1, (16, 4), ['', 'G', '%', ''], [(3, 13), (16, 9), (16, 3)], [False, False, True, False], 54, False, [False, False, False, False], 7527, 'East', (17, 4))
Element 24: (1, (17, 4), ['G', '', '', ''], [(2, 13), (16, 10), (16, 4)], [False, False, False, False], 52, False, [False, False, False, False], 7546, 'East', (18, 4))
Element 25: (1, (18, 4), ['', '%', '', '%'], [(2, 12), (16, 11), (15, 4)], [False, True, False, True], 50, False, [False, False, False, False], 7565, 'North', (18, 5))
Element 26: (1, (18, 5), ['', '', '', '%'], [(2, 11), (16, 12), (15, 5)], [False, False, False, True], 48, False, [False, False, False, False], 7584, 'North', (18, 6))
Element 27: (1, (18, 6), ['', '', '%', '%'], [(2, 10), (16, 13), (14, 5)], [False, False, True, True], 46, False, [False, False, False, False], 7613, 'West', (17, 6))
Element 28: (1, (17, 6), ['', '', '%', ''], [(1, 10), (17, 13), (14, 6)], [False, False, True, False], 44, False, [False, False, False, False], 7642, 'South', (17, 5))
Element 29: (1, (17, 5), ['%', '', '', ''], [(1, 11), (18, 13), (14, 7)], [True, False, False, False], 42, False, [False, False, False, False], 7671, 'North', (17, 6))
Element 30: (1, (17, 6), ['', '', '%', ''], [(1, 12), (17, 13), (15, 7)], [False, False, True, False], 40, False, [False, False, False, False], 7690, 'West', (16, 6))
Element 31: (1, (16, 6), ['', '%', '', ''], [(1, 11), (16, 13), (15, 8)], [False, True, False, False], 38, False, [False, False, False, False], 7699, 'North', (16, 7))
Element 32: (1, (16, 7), ['', '', '', '%'], [(1, 10), (16, 12), (15, 9)], [False, False, False, True], 36, False, [False, False, False, False], 7708, 'North', (16, 8))
Element 33: (1, (16, 8), ['', '', '', ''], [(2, 10), (15, 12), (15, 10)], [False, False, False, False], 34, False, [False, False, False, False], 7727, 'East', (17, 8))
Element 34: (1, (17, 8), ['', '%', '', ''], [(2, 11), (15, 11), (14, 10)], [False, True, False, False], 32, False, [False, False, False, False], 7746, 'East', (18, 8))
Element 35: (1, (18, 8), ['', '%', '', '%'], [(1, 11), (14, 11), (13, 10)], [False, True, False, True], 30, False, [False, False, False, False], 7765, 'North', (18, 9))
Element 36: (1, (18, 9), ['', '', '', '%'], [(2, 11), (14, 12), (13, 11)], [False, False, False, True], 28, False, [False, False, False, False], 7784, 'North', (18, 10))
Element 37: (1, (18, 10), ['', '', '', '%'], [(2, 12), (13, 12), (12, 11)], [False, False, False, True], 26, False, [False, False, False, False], 7803, 'North', (18, 11))
Element 38: (1, (18, 11), ['', '', '%', '%'], [(1, 12), (12, 12), (12, 10)], [False, False, True, True], 24, False, [False, False, False, False], 7822, 'West', (17, 11))
Element 39: (1, (17, 11), ['', '', '%', ''], [(2, 12), (12, 13), (12, 9)], [False, False, True, False], 22, False, [False, False, False, False], 8831, 'South', (17, 10))
Element 40: (1, (17, 10), ['', '', '', ''], [(2, 13), (11, 13), (13, 9)], [False, False, False, False], 20, False, [False, False, False, False], 8850, 'South', (17, 9))
Element 41: (1, (17, 9), ['', '', '', ''], [(3, 13), (10, 13), (13, 8)], [False, False, False, False], 18, False, [False, False, False, False], 8869, 'West', (16, 9))
Element 42: (1, (16, 9), ['', '', '', ''], [(3, 12), (10, 12), (14, 8)], [False, False, False, False], 16, False, [False, False, False, False], 8888, 'North', (16, 10))
Element 43: (1, (16, 10), ['', '', '', ''], [(2, 12), (10, 11), (13, 8)], [False, False, False, False], 14, False, [False, False, False, False], 8897, 'North', (16, 11))
Element 44: (1, (16, 11), ['', '', '', ''], [(3, 12), (11, 11), (13, 7)], [False, False, False, False], 12, False, [False, False, False, False], 8916, 'North', (16, 12))
Element 45: (1, (16, 12), ['', '', '', '%'], [(3, 11), (11, 10), (13, 6)], [False, False, False, True], 10, False, [False, False, False, False], 8935, 'North', (16, 13))
Element 46: (1, (16, 13), ['%', '', '%', ''], [(2, 11), (11, 9), (13, 5)], [True, False, True, False], 8, False, [False, False, False, False], 8954, 'East', (17, 13))
Element 47: (1, (17, 13), ['', '%', '%', ''], [(3, 11), (11, 8), (12, 5)], [False, True, True, False], 6, False, [False, False, False, False], 8973, 'East', (18, 13))
Element 48: (1, (18, 13), ['', '%', '%', '%'], [(3, 10), (10, 8), (12, 6)], [False, True, True, True], 4, False, [False, False, False, False], 8992, 'West', (17, 13))
Element 49: (1, (17, 13), ['', '%', '%', ''], [(2, 10), (10, 7), (12, 7)], [False, True, True, False], 2, False, [False, False, False, False], 10001, 'West', (16, 13))
Element 50: (1, (16, 13), ['%', '', '%', ''], [(2, 10), (9, 7), (12, 6)], [True, False, True, False], 0, False, [False, False, False, False], 11000, 'Stop', (16, 13))
Element 51: #0#
