Element 1: (0, (10, 8), ['.', 'F', '%', '.'], [(3, 7), (11, 2), (12, 9)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (10, 7))
Element 17: (0, (12, 12), ['%', '', 'F', ''], [(10, 4), (17, 6), (16, 13)], [True, False, False, False], 66, False, [False, False, False, False], 3534, 'North', (12, 13))
Element 18: (0, (12, 13), ['.', '', '%', '%'], [(10, 5), (16, 6), (16, 12)], [False, False, True, True], 64, False, [True, False, False, False], 4553, 'West', (11, 13))
Element 19: (0, (11, 13), ['.', '%', '%', ''], [(10, 6), (16, 7), (15, 12)], [False, True, True, False], 62, False, [True, False, False, False], 4582, 'West', (10, 13))
Element 20: (0, (10, 13), ['%', '.', '%', ''], [(9, 6), (16, 8), (15, 11)], [True, False, True, False], 60, False, [False, True, False, False], 4611, 'South', (10, 12))
Element 21: (0, (10, 12), ['.', '.', '', '%'], [(9, 5), (17, 8), (14, 11)], [False, False, False, True], 58, False, [True, True, False, False], 4640, 'South', (10, 11))
Element 22: (0, (10, 11), ['.', '', '', '.'], [(9, 6), (18, 8), (14, 12)], [False, False, False, False], 56, False, [True, False, False, True], 4659, 'East', (11, 11))
Element 23: (0, (11, 11), ['', '', '%', ''], [(9, 7), (18, 9), (13, 12)], [False, False, True, False], 54, False, [False, False, False, False], 4678, 'West', (10, 11))
Element 24: (0, (10, 11), ['.', '', '', ''], [(10, 7), (17, 9), (13, 11)], [False, False, False, False], 52, False, [True, False, False, False], 4687, 'West', (9, 11))
Element 25: (0, (9, 11), ['.', '', '.', ''], [(10, 8), (16, 9), (12, 11)], [False, False, False, False], 50, False, [True, False, True, False], 4706, 'North', (9, 12))
Element 26: (0, (9, 12), ['%', '', '%', ''], [(11, 8), (15, 9), (12, 12)], [True, False, True, False], 48, False, [False, False, False, False], 4735, 'South', (9, 11))
Element 27: (0, (9, 11), ['.', '', '', ''], [(11, 9), (15, 8), (12, 13)], [False, False, False, False], 46, False, [True, False, False, False], 4754, 'West', (8, 11))
Element 28: (0, (8, 11), ['F', '.', '%', ''], [(12, 9), (15, 7), (11, 13)], [False, False, True, False], 44, False, [False, True, False, False], 4773, 'West', (7, 11))
Element 29: (0, (7, 11), ['.', '.', '%', ''], [(13, 9), (15, 6), (10, 13)], [False, False, True, False], 42, False, [True, True, False, False], 5782, 'South', (7, 10))
Element 30: (0, (7, 10), ['.', 'F', '', '.'], [(13, 8), (15, 5), (10, 12)], [False, False, False, False], 40, False, [True, False, False, True], 5811, 'South', (7, 9))
Element 31: (0, (7, 9), ['F', '%', '', '.'], [(14, 8), (15, 4), (10, 11)], [False, True, False, False], 38, False, [False, False, False, True], 6830, 'West', (6, 9))
Element 32: (0, (6, 9), ['.', '%', '.', ''], [(14, 7), (16, 4), (11, 11)], [False, True, False, False], 36, False, [True, False, True, False], 7849, 'North', (6, 10))
Element 33: (0, (6, 10), ['.', '', '.', ''], [(14, 6), (15, 4), (11, 10)], [False, False, False, False], 34, False, [True, False, True, False], 7868, 'North', (6, 11))
Element 34: (0, (6, 11), ['.', '', '%', ''], [(14, 5), (15, 5), (12, 10)], [False, False, True, False], 32, False, [True, False, False, False], 7887, 'West', (5, 11))
Element 35: (0, (5, 11), ['%', '.', '%', ''], [(13, 5), (14, 5), (11, 10)], [True, False, True, False], 30, False, [False, True, False, False], 7906, 'South', (5, 10))
Element 36: (0, (5, 10), ['.', '.', '', ''], [(13, 6), (14, 6), (11, 9)], [False, False, False, False], 28, False, [True, True, False, False], 7925, 'South', (5, 9))
Element 37: (0, (5, 9), ['.', '%', '', ''], [(13, 7), (14, 7), (11, 8)], [False, True, False, False], 26, False, [True, False, False, False], 7944, 'West', (4, 9))
Element 38: (0, (4, 9), ['%', '%', '.', ''], [(12, 7), (14, 8), (10, 8)], [True, True, False, False], 24, False, [False, False, True, False], 7963, 'North', (4, 10))
Element 39: (0, (4, 10), ['.', '', '%', ''], [(12, 6), (13, 8), (10, 7)], [False, False, True, False], 22, False, [True, False, False, False], 7982, 'West', (3, 10))
Element 40: (0, (3, 10), ['.', '%', '.', ''], [(12, 5), (13, 9), (10, 6)], [False, True, False, False], 20, False, [True, False, True, False], 8001, 'North', (3, 11))
Element 41: (0, (3, 11), ['.', '', '.', '%'], [(12, 6), (13, 10), (10, 5)], [False, False, False, True], 18, False, [True, False, True, False], 8010, 'North', (3, 12))
Element 42: (0, (3, 12), ['.', '', '.', '%'], [(12, 7), (14, 10), (10, 4)], [False, False, False, True], 16, False, [True, False, True, False], 8019, 'North', (3, 13))
Element 43: (0, (3, 13), ['.', '', '%', 'F'], [(13, 7), (15, 10), (10, 3)], [False, False, True, False], 14, False, [True, False, False, False], 8038, 'East', (4, 13))
Element 44: (0, (4, 13), ['', '%', '%', 'F'], [(13, 6), (16, 10), (11, 3)], [False, True, True, False], 12, False, [False, False, False, False], 9047, 'East', (5, 13))
Element 45: (0, (5, 13), ['', '%', '%', '.'], [(12, 6), (17, 10), (12, 3)], [False, True, True, False], 10, False, [False, False, False, True], 10046, 'East', (6, 13))
Element 46: (0, (6, 13), ['', '%', '%', '.'], [(13, 6), (18, 10), (13, 3)], [False, True, True, False], 8, False, [False, False, False, True], 10055, 'East', (7, 13))
Element 47: (0, (7, 13), ['', '%', '%', '%'], [(13, 5), (18, 11), (14, 3)], [False, True, True, True], 6, False, [False, False, False, False], 10064, 'West', (6, 13))
Element 48: (0, (6, 13), ['', '%', '%', ''], [(12, 5), (17, 11), (14, 2)], [False, True, True, False], 4, False, [False, False, False, False], 10063, 'West', (5, 13))
Element 49: (0, (5, 13), ['', '%', '%', ''], [(13, 5), (16, 11), (14, 1)], [False, True, True, False], 2, False, [False, False, False, False], 10072, 'West', (4, 13))
Element 50: (0, (4, 13), ['', '%', '%', ''], [(14, 5), (16, 12), (13, 1)], [False, True, True, False], 0, False, [False, False, False, False], 10081, 'Stop', (4, 13))
Element 51: #0#
