Element 1: (1, (9, 2), ['.', 'F', '%', '.'], [(18, 11), (9, 10), (10, 11)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (9, 1))
Element 18: (1, (18, 6), ['', '', '%', '%'], [(16, 12), (16, 6), (12, 12)], [False, False, True, True], 64, False, [False, False, False, False], 1482, 'West', (17, 6))
Element 19: (1, (17, 6), ['', '', '%', ''], [(16, 13), (15, 6), (12, 13)], [False, False, True, False], 62, False, [False, False, False, False], 2491, 'West', (16, 6))
Element 20: (1, (16, 6), ['', '%', '', ''], [(17, 13), (15, 7), (11, 13)], [False, True, False, False], 60, False, [False, False, False, False], 2510, 'North', (16, 7))
Element 21: (1, (16, 7), ['', '', '', '%'], [(18, 13), (14, 7), (10, 13)], [False, False, False, True], 58, False, [False, False, False, False], 2529, 'North', (16, 8))
Element 22: (1, (16, 8), ['', '', '', ''], [(17, 13), (14, 8), (10, 12)], [False, False, False, False], 56, False, [False, False, False, False], 2548, 'East', (17, 8))
Element 23: (1, (17, 8), ['', '%', '', ''], [(16, 13), (13, 8), (9, 12)], [False, True, False, False], 54, False, [False, False, False, False], 2567, 'East', (18, 8))
Element 24: (1, (18, 8), ['', '%', '', '%'], [(16, 12), (13, 9), (9, 11)], [False, True, False, True], 52, False, [False, False, False, False], 2586, 'North', (18, 9))
Element 25: (1, (18, 9), ['', '', '', '%'], [(15, 12), (12, 9), (8, 11)], [False, False, False, True], 50, False, [False, False, False, False], 2605, 'North', (18, 10))
Element 26: (1, (18, 10), ['', '', '', '%'], [(15, 11), (11, 9), (7, 11)], [False, False, False, True], 48, False, [False, False, False, False], 3614, 'North', (18, 11))
Element 27: (1, (18, 11), ['', '', '%', '%'], [(15, 10), (11, 8), (7, 10)], [False, False, True, True], 46, False, [False, False, False, False], 3633, 'West', (17, 11))
Element 28: (1, (17, 11), ['', '', '%', ''], [(14, 10), (10, 8), (7, 9)], [False, False, True, False], 44, False, [False, False, False, False], 4642, 'South', (17, 10))
Element 29: (1, (17, 10), ['', '', '', ''], [(14, 11), (10, 7), (6, 9)], [False, False, False, False], 42, False, [False, False, False, False], 6641, 'South', (17, 9))
Element 30: (1, (17, 9), ['', '', '', ''], [(14, 12), (9, 7), (6, 10)], [False, False, False, False], 40, False, [False, False, False, False], 7650, 'West', (16, 9))
Element 31: (1, (16, 9), ['', '', '', ''], [(13, 12), (9, 8), (6, 11)], [False, False, False, False], 38, False, [False, False, False, False], 7669, 'North', (16, 10))
Element 32: (1, (16, 10), ['', '', '', ''], [(13, 11), (9, 9), (5, 11)], [False, False, False, False], 36, False, [False, False, False, False], 7688, 'North', (16, 11))
Element 33: (1, (16, 11), ['', '', '', ''], [(13, 10), (8, 9), (5, 10)], [False, False, False, False], 34, False, [False, False, False, False], 7707, 'North', (16, 12))
Element 34: (1, (16, 12), ['', '', '', '%'], [(13, 9), (8, 10), (5, 9)], [False, False, False, True], 32, False, [False, False, False, False], 7726, 'North', (16, 13))
Element 35: (1, (16, 13), ['%', '', '%', ''], [(13, 8), (8, 11), (4, 9)], [True, False, True, False], 30, False, [False, False, False, False], 7735, 'East', (17, 13))
Element 36: (1, (17, 13), ['', '%', '%', ''], [(13, 7), (9, 11), (4, 10)], [False, True, True, False], 28, False, [False, False, False, False], 7754, 'East', (18, 13))
Element 37: (1, (18, 13), ['', '%', '%', '%'], [(13, 6), (10, 11), (3, 10)], [False, True, True, True], 26, False, [False, False, False, False], 7773, 'West', (17, 13))
Element 38: (1, (17, 13), ['', '%', '%', ''], [(14, 6), (11, 11), (3, 11)], [False, True, True, False], 24, False, [False, False, False, False], 7792, 'West', (16, 13))
Element 39: (1, (16, 13), ['%', '', '%', ''], [(14, 5), (12, 11), (3, 12)], [True, False, True, False], 22, False, [False, False, False, False], 7811, 'South', (16, 12))
Element 40: (1, (16, 12), ['', '', '', '%'], [(15, 5), (13, 11), (3, 13)], [False, False, False, True], 20, False, [False, False, False, False], 7830, 'West', (15, 12))
Element 41: (1, (15, 12), ['', '', '%', ''], [(15, 4), (14, 11), (4, 13)], [False, False, True, False], 18, False, [False, False, False, False], 8839, 'South', (15, 11))
Element 42: (1, (15, 11), ['', '', '', ''], [(16, 4), (14, 12), (5, 13)], [False, False, False, False], 16, False, [False, False, False, False], 9848, 'South', (15, 10))
Element 43: (1, (15, 10), ['', '', '', ''], [(17, 4), (15, 12), (6, 13)], [False, False, False, False], 14, False, [False, False, False, False], 9857, 'South', (15, 9))
Element 44: (1, (15, 9), ['%', '', '', ''], [(18, 4), (16, 12), (7, 13)], [True, False, False, False], 12, False, [False, False, False, False], 9866, 'South', (15, 8))
Element 45: (1, (15, 8), ['', '', '', ''], [(18, 5), (16, 13), (6, 13)], [False, False, False, False], 10, False, [False, False, False, False], 9865, 'South', (15, 7))
Element 46: (1, (15, 7), ['', '', '', ''], [(18, 6), (17, 13), (5, 13)], [False, False, False, False], 8, False, [False, False, False, False], 9864, 'South', (15, 6))
Element 47: (1, (15, 6), ['', '', '', ''], [(17, 6), (18, 13), (4, 13)], [False, False, False, False], 6, False, [False, False, False, False], 9863, 'South', (15, 5))
Element 48: (1, (15, 5), ['', '', '', '%'], [(17, 5), (17, 13), (3, 13)], [False, False, False, True], 4, False, [False, False, False, False], 9862, 'South', (15, 4))
Element 49: (1, (15, 4), ['%', '%', '', ''], [(17, 6), (16, 13), (2, 13)], [True, True, False, False], 2, False, [False, False, False, False], 9871, 'East', (16, 4))
Element 50: (1, (16, 4), ['', '', '%', ''], [(17, 6), (16, 12), (2, 12)], [False, False, True, False], 0, False, [False, False, False, False], 9880, 'Stop', (16, 4))
Element 51: #0#
