Element 1: (2, (8, 9), ['F', '.', '.', '.'], [(15, 8), (6, 6), (18, 5)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'West', (7, 9))
Element 18: (2, (12, 12), ['%', '', 'F', ''], [(17, 13), (13, 10), (14, 6)], [True, False, False, False], 64, False, [False, False, False, False], 5612, 'North', (12, 13))
Element 19: (2, (12, 13), ['.', '', '%', '%'], [(16, 13), (14, 10), (14, 5)], [False, False, True, True], 62, False, [True, False, False, False], 6631, 'West', (11, 13))
Element 20: (2, (11, 13), ['.', '%', '%', ''], [(16, 12), (15, 10), (13, 5)], [False, True, True, False], 60, False, [True, False, False, False], 6660, 'West', (10, 13))
Element 21: (2, (10, 13), ['%', '.', '%', ''], [(16, 11), (15, 9), (13, 6)], [True, False, True, False], 58, False, [False, True, False, False], 6689, 'South', (10, 12))
Element 22: (2, (10, 12), ['.', '', '', '%'], [(16, 10), (16, 9), (13, 7)], [False, False, False, True], 56, False, [True, False, False, False], 6708, 'West', (9, 12))
Element 23: (2, (9, 12), ['%', '', '%', ''], [(15, 10), (17, 9), (13, 8)], [True, False, True, False], 54, False, [False, False, False, False], 6727, 'East', (10, 12))
Element 24: (2, (10, 12), ['', '', '', '%'], [(15, 11), (18, 9), (14, 8)], [False, False, False, True], 52, False, [False, False, False, False], 6726, 'North', (10, 13))
Element 25: (2, (10, 13), ['%', '', '%', ''], [(15, 12), (18, 10), (15, 8)], [True, False, True, False], 50, False, [False, False, False, False], 6725, 'East', (11, 13))
Element 26: (2, (11, 13), ['', '%', '%', ''], [(14, 12), (18, 11), (16, 8)], [False, True, True, False], 48, False, [False, False, False, False], 6724, 'East', (12, 13))
Element 27: (2, (12, 13), ['', '', '%', '%'], [(14, 11), (17, 11), (17, 8)], [False, False, True, True], 46, False, [False, False, False, False], 6723, 'South', (12, 12))
Element 28: (2, (12, 12), ['%', '', '', ''], [(14, 10), (17, 10), (18, 8)], [True, False, False, False], 44, False, [False, False, False, False], 6722, 'East', (13, 12))
Element 29: (2, (13, 12), ['', '', '%', ''], [(13, 10), (16, 10), (18, 9)], [False, False, True, False], 42, False, [False, False, False, False], 6721, 'East', (14, 12))
Element 30: (2, (14, 12), ['', '', '%', ''], [(12, 10), (16, 11), (18, 10)], [False, False, True, False], 40, False, [False, False, False, False], 6730, 'East', (15, 12))
Element 31: (2, (15, 12), ['', '', '%', 'G'], [(11, 10), (16, 12), (18, 11)], [False, False, True, False], 38, False, [False, False, False, False], 6739, 'West', (14, 12))
Element 32: (2, (14, 12), ['', '', '%', ''], [(10, 10), (16, 13), (17, 11)], [False, False, True, False], 36, False, [False, False, False, False], 6748, 'East', (15, 12))
Element 33: (2, (15, 12), ['', '', '%', ''], [(9, 10), (17, 13), (17, 10)], [False, False, True, False], 34, False, [False, False, False, False], 6757, 'South', (15, 11))
Element 34: (2, (15, 11), ['', '', '', ''], [(9, 9), (18, 13), (17, 9)], [False, False, False, False], 32, False, [False, False, False, False], 6766, 'South', (15, 10))
Element 35: (2, (15, 10), ['', '', '', ''], [(9, 8), (17, 13), (16, 9)], [False, False, False, False], 30, False, [False, False, False, False], 6765, 'East', (16, 10))
Element 36: (2, (16, 10), ['', '', '', ''], [(8, 8), (16, 13), (15, 9)], [False, False, False, False], 28, False, [False, False, False, False], 6774, 'East', (17, 10))
Element 37: (2, (17, 10), ['', '', '', ''], [(8, 9), (16, 12), (15, 10)], [False, False, False, False], 26, False, [False, False, False, False], 6773, 'East', (18, 10))
Element 38: (2, (18, 10), ['', '', '', '%'], [(8, 10), (15, 12), (16, 10)], [False, False, False, True], 24, False, [False, False, False, False], 6782, 'North', (18, 11))
Element 39: (2, (18, 11), ['', '', '%', '%'], [(8, 11), (15, 11), (16, 11)], [False, False, True, True], 22, False, [False, False, False, False], 6781, 'West', (17, 11))
Element 40: (2, (17, 11), ['', '', '%', ''], [(9, 11), (14, 11), (16, 12)], [False, False, True, False], 20, False, [False, False, False, False], 6780, 'West', (16, 11))
Element 41: (2, (16, 11), ['', '', '', ''], [(10, 11), (14, 12), (16, 13)], [False, False, False, False], 18, False, [False, False, False, False], 6779, 'North', (16, 12))
Element 42: (2, (16, 12), ['', '', '', '%'], [(11, 11), (13, 12), (17, 13)], [False, False, False, True], 16, False, [False, False, False, False], 6778, 'North', (16, 13))
Element 43: (2, (16, 13), ['%', '', '%', ''], [(12, 11), (13, 11), (18, 13)], [True, False, True, False], 14, False, [False, False, False, False], 6777, 'East', (17, 13))
Element 44: (2, (17, 13), ['', '%', '%', 'G'], [(12, 12), (12, 11), (18, 13)], [False, True, True, False], 12, False, [False, False, False, False], 6776, 'West', (16, 13))
Element 45: (2, (16, 13), ['%', '', '%', 'G'], [(13, 12), (12, 12), (17, 13)], [True, False, True, False], 10, False, [False, False, False, False], 6775, 'South', (16, 12))
Element 46: (2, (16, 12), ['', '', 'G', '%'], [(13, 11), (12, 13), (16, 13)], [False, False, False, True], 8, False, [False, False, False, False], 6774, 'South', (16, 11))
Element 47: (2, (16, 11), ['', '', 'G', ''], [(13, 12), (11, 13), (16, 12)], [False, False, False, False], 6, False, [False, False, False, False], 6773, 'East', (17, 11))
Element 48: (2, (17, 11), ['', '', '%', ''], [(12, 12), (10, 13), (16, 12)], [False, False, True, False], 4, False, [False, False, False, False], 6772, 'East', (18, 11))
Element 49: (2, (18, 11), ['', '', '%', '%'], [(12, 13), (10, 12), (16, 11)], [False, False, True, True], 2, False, [False, False, False, False], 6771, 'South', (18, 10))
Element 50: (2, (18, 10), ['', '', '', '%'], [(12, 13), (10, 12), (16, 10)], [False, False, False, True], 0, False, [False, False, False, False], 6770, 'Stop', (18, 10))
Element 51: #0#
