Element 1: (0, (2, 2), ['.', 'F', '%', '.'], [(9, 6), (9, 8), (12, 7)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (2, 1))
Element 14: (0, (12, 1), ['', '%', '.', '.'], [(16, 2), (16, 12), (17, 9)], [False, True, False, False], 72, False, [False, False, True, True], 4447, 'East', (13, 1))
Element 15: (0, (13, 1), ['', '%', '%', '.'], [(16, 3), (16, 13), (16, 9)], [False, True, True, False], 70, False, [False, False, False, True], 4486, 'East', (14, 1))
Element 16: (0, (14, 1), ['', '%', '', '%'], [(17, 3), (17, 13), (15, 9)], [False, True, False, True], 68, False, [False, False, False, False], 4525, 'North', (14, 2))
Element 17: (0, (14, 2), ['%', '', '', ''], [(17, 4), (18, 13), (15, 8)], [True, False, False, False], 66, False, [False, False, False, False], 4554, 'East', (15, 2))
Element 18: (0, (15, 2), ['', '%', '%', ''], [(18, 4), (17, 13), (14, 8)], [False, True, True, False], 64, False, [False, False, False, False], 4573, 'East', (16, 2))
Element 19: (0, (16, 2), ['', '%', '', '%'], [(18, 5), (16, 13), (13, 8)], [False, True, False, True], 62, False, [False, False, False, False], 4592, 'North', (16, 3))
Element 20: (0, (16, 3), ['%', '', '.', ''], [(18, 6), (16, 12), (13, 9)], [True, False, False, False], 60, False, [False, False, True, False], 4601, 'North', (16, 4))
Element 21: (0, (16, 4), ['.', '', '%', ''], [(17, 6), (15, 12), (13, 10)], [False, False, True, False], 58, False, [True, False, False, False], 4630, 'West', (15, 4))
Element 22: (0, (15, 4), ['%', '%', '.', ''], [(17, 5), (15, 11), (13, 11)], [True, True, False, False], 56, False, [False, False, True, False], 4669, 'North', (15, 5))
Element 23: (0, (15, 5), ['.', '', '.', '%'], [(17, 6), (14, 11), (13, 12)], [False, False, False, True], 54, False, [True, False, True, False], 4698, 'North', (15, 6))
Element 24: (0, (15, 6), ['.', '', '', 'G'], [(16, 6), (14, 12), (12, 12)], [False, False, False, False], 52, False, [True, False, False, False], 4737, 'West', (14, 6))
Element 25: (0, (14, 6), ['.', '.', '', ''], [(16, 7), (13, 12), (12, 13)], [False, False, False, False], 50, False, [True, True, False, False], 5746, 'South', (14, 5))
Element 26: (0, (14, 5), ['.', '%', '', ''], [(16, 8), (13, 11), (11, 13)], [False, True, False, False], 48, False, [True, False, False, False], 5765, 'West', (13, 5))
Element 27: (0, (13, 5), ['.', '%', '.', ''], [(17, 8), (12, 11), (10, 13)], [False, True, False, False], 46, False, [True, False, True, False], 5794, 'North', (13, 6))
Element 28: (0, (13, 6), ['.', '', '', ''], [(18, 8), (12, 10), (10, 12)], [False, False, False, False], 44, False, [True, False, False, False], 5823, 'West', (12, 6))
Element 29: (0, (12, 6), ['%', '.', '', ''], [(18, 9), (11, 10), (10, 11)], [True, False, False, False], 42, False, [False, True, False, False], 5852, 'South', (12, 5))
Element 30: (0, (12, 5), ['%', '%', '', ''], [(18, 10), (11, 11), (10, 10)], [True, True, False, False], 40, False, [False, False, False, False], 5881, 'North', (12, 6))
Element 31: (0, (12, 6), ['%', '', '', ''], [(18, 11), (10, 11), (9, 10)], [True, False, False, False], 38, False, [False, False, False, False], 5890, 'North', (12, 7))
Element 32: (0, (12, 7), ['%', '', '%', ''], [(17, 11), (9, 11), (9, 9)], [True, False, True, False], 36, False, [False, False, False, False], 5909, 'East', (13, 7))
Element 33: (0, (13, 7), ['', '', '', ''], [(17, 10), (9, 12), (8, 9)], [False, False, False, False], 34, False, [False, False, False, False], 5928, 'East', (14, 7))
Element 34: (0, (14, 7), ['', '', '', ''], [(17, 9), (10, 12), (7, 9)], [False, False, False, False], 32, False, [False, False, False, False], 6927, 'East', (15, 7))
Element 35: (0, (15, 7), ['', '', '', ''], [(16, 9), (10, 13), (6, 9)], [False, False, False, False], 30, False, [False, False, False, False], 7926, 'East', (16, 7))
Element 36: (0, (16, 7), ['', '', '', '%'], [(16, 10), (11, 13), (6, 10)], [False, False, False, True], 28, False, [False, False, False, False], 7935, 'North', (16, 8))
Element 37: (0, (16, 8), ['', '', '', ''], [(16, 11), (12, 13), (7, 10)], [False, False, False, False], 26, False, [False, False, False, False], 7944, 'East', (17, 8))
Element 38: (0, (17, 8), ['', '%', '', ''], [(16, 12), (12, 12), (7, 11)], [False, True, False, False], 24, False, [False, False, False, False], 8943, 'East', (18, 8))
Element 39: (0, (18, 8), ['', '%', '', '%'], [(16, 13), (12, 13), (8, 11)], [False, True, False, True], 22, False, [False, False, False, False], 8952, 'North', (18, 9))
Element 40: (0, (18, 9), ['', '', '', '%'], [(17, 13), (11, 13), (8, 10)], [False, False, False, True], 20, False, [False, False, False, False], 8961, 'North', (18, 10))
Element 41: (0, (18, 10), ['', '', '', '%'], [(18, 13), (10, 13), (8, 11)], [False, False, False, True], 18, False, [False, False, False, False], 8960, 'North', (18, 11))
Element 42: (0, (18, 11), ['', '', '%', '%'], [(17, 13), (10, 12), (9, 11)], [False, False, True, True], 16, False, [False, False, False, False], 8959, 'West', (17, 11))
Element 43: (0, (17, 11), ['', '', '%', ''], [(16, 13), (9, 12), (8, 11)], [False, False, True, False], 14, False, [False, False, False, False], 8958, 'South', (17, 10))
Element 44: (0, (17, 10), ['', '', '', ''], [(16, 12), (9, 11), (7, 11)], [False, False, False, False], 12, False, [False, False, False, False], 8957, 'South', (17, 9))
Element 45: (0, (17, 9), ['', '', '', ''], [(15, 12), (8, 11), (6, 11)], [False, False, False, False], 10, False, [False, False, False, False], 8966, 'West', (16, 9))
Element 46: (0, (16, 9), ['', '', '', ''], [(15, 11), (8, 10), (5, 11)], [False, False, False, False], 8, False, [False, False, False, False], 8975, 'North', (16, 10))
Element 47: (0, (16, 10), ['G', '', '', ''], [(15, 10), (9, 10), (5, 10)], [False, False, False, False], 6, False, [False, False, False, False], 8984, 'North', (16, 11))
Element 48: (0, (16, 11), ['', '', '', ''], [(15, 9), (10, 10), (5, 9)], [False, False, False, False], 4, False, [False, False, False, False], 8993, 'North', (16, 12))
Element 49: (0, (16, 12), ['', '', '', '%'], [(15, 8), (9, 10), (4, 9)], [False, False, False, True], 2, False, [False, False, False, False], 9002, 'North', (16, 13))
Element 50: (0, (16, 13), ['%', '', '%', ''], [(15, 7), (9, 9), (4, 10)], [True, False, True, False], 0, False, [False, False, False, False], 9011, 'Stop', (16, 13))
Element 51: #0#
