Element 1: (2, (5, 10), ['G', '.', '.', '.'], [(6, 2), (4, 10), (14, 3)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (6, 10))
Element 19: (2, (18, 9), ['.', '', 'G', '%'], [(15, 7), (18, 10), (17, 8)], [False, False, False, True], 62, False, [True, False, False, False], 4571, 'West', (17, 9))
Element 20: (2, (17, 9), ['.', '', '', 'G'], [(15, 8), (18, 9), (16, 8)], [False, False, False, False], 60, False, [True, False, False, False], 4590, 'West', (16, 9))
Element 21: (2, (16, 9), ['G', '', '', ''], [(15, 9), (18, 8), (17, 8)], [False, False, False, False], 58, False, [False, False, False, False], 4609, 'South', (16, 8))
Element 22: (2, (16, 8), ['', '', 'G', 'G'], [(16, 9), (17, 8), (17, 9)], [False, False, False, False], 56, False, [False, False, False, False], 4608, 'South', (16, 7))
Element 23: (2, (16, 7), ['', '', 'G', '%'], [(17, 9), (16, 8), (18, 9)], [False, False, False, True], 54, False, [False, False, False, False], 4607, 'South', (16, 6))
Element 24: (2, (16, 6), ['', '%', '', ''], [(18, 9), (16, 9), (18, 10)], [False, True, False, False], 52, False, [False, False, False, False], 4606, 'East', (17, 6))
Element 25: (2, (17, 6), ['', '', '%', ''], [(18, 10), (17, 9), (18, 11)], [False, False, True, False], 50, False, [False, False, False, False], 4605, 'East', (18, 6))
Element 26: (2, (18, 6), ['', '', '%', '%'], [(18, 11), (17, 10), (17, 11)], [False, False, True, True], 48, False, [False, False, False, False], 4604, 'South', (18, 5))
Element 27: (2, (18, 5), ['', '', '', '%'], [(17, 11), (16, 10), (16, 11)], [False, False, False, True], 46, False, [False, False, False, False], 4603, 'South', (18, 4))
Element 28: (2, (18, 4), ['', '%', '', '%'], [(17, 10), (15, 10), (16, 12)], [False, True, False, True], 44, False, [False, False, False, False], 4612, 'West', (17, 4))
Element 29: (2, (17, 4), ['', '', '', ''], [(16, 10), (15, 9), (16, 13)], [False, False, False, False], 42, False, [False, False, False, False], 4621, 'North', (17, 5))
Element 30: (2, (17, 5), ['%', '', '', ''], [(16, 11), (15, 8), (17, 13)], [True, False, False, False], 40, False, [False, False, False, False], 4630, 'South', (17, 4))
Element 31: (2, (17, 4), ['', '', '', ''], [(16, 12), (14, 8), (18, 13)], [False, False, False, False], 38, False, [False, False, False, False], 4649, 'South', (17, 3))
Element 32: (2, (17, 3), ['', '%', '', '%'], [(15, 12), (14, 7), (17, 13)], [False, True, False, True], 36, False, [False, False, False, False], 4668, 'West', (16, 3))
Element 33: (2, (16, 3), ['%', '', '', ''], [(14, 12), (14, 6), (16, 13)], [True, False, False, False], 34, False, [False, False, False, False], 4687, 'North', (16, 4))
Element 34: (2, (16, 4), ['', '', '%', ''], [(13, 12), (14, 5), (16, 12)], [False, False, True, False], 32, False, [False, False, False, False], 4706, 'West', (15, 4))
Element 35: (2, (15, 4), ['%', '%', '', ''], [(12, 12), (13, 5), (15, 12)], [True, True, False, False], 30, False, [False, False, False, False], 4725, 'North', (15, 5))
Element 36: (2, (15, 5), ['', '', '', '%'], [(12, 13), (13, 6), (15, 11)], [False, False, False, True], 28, False, [False, False, False, False], 5734, 'North', (15, 6))
Element 37: (2, (15, 6), ['', '', '', ''], [(11, 13), (13, 7), (15, 10)], [False, False, False, False], 26, False, [False, False, False, False], 5753, 'North', (15, 7))
Element 38: (2, (15, 7), ['', '', '', ''], [(10, 13), (13, 8), (16, 10)], [False, False, False, False], 24, False, [False, False, False, False], 5772, 'North', (15, 8))
Element 39: (2, (15, 8), ['', '', '', ''], [(10, 12), (13, 9), (17, 10)], [False, False, False, False], 22, False, [False, False, False, False], 5791, 'North', (15, 9))
Element 40: (2, (15, 9), ['%', '', '', ''], [(9, 12), (12, 9), (16, 10)], [True, False, False, False], 20, False, [False, False, False, False], 5810, 'South', (15, 8))
Element 41: (2, (15, 8), ['', '', '', ''], [(9, 11), (11, 9), (16, 9)], [False, False, False, False], 18, False, [False, False, False, False], 5819, 'West', (14, 8))
Element 42: (2, (14, 8), ['', '', '%', ''], [(10, 11), (11, 8), (15, 9)], [False, False, True, False], 16, False, [False, False, False, False], 5828, 'South', (14, 7))
Element 43: (2, (14, 7), ['', '', '', ''], [(11, 11), (10, 8), (15, 8)], [False, False, False, False], 14, False, [False, False, False, False], 5837, 'South', (14, 6))
Element 44: (2, (14, 6), ['', '', '', ''], [(12, 11), (10, 7), (15, 7)], [False, False, False, False], 12, False, [False, False, False, False], 6836, 'South', (14, 5))
Element 45: (2, (14, 5), ['', '%', '', ''], [(13, 11), (9, 7), (15, 6)], [False, True, False, False], 10, False, [False, False, False, False], 7835, 'West', (13, 5))
Element 46: (2, (13, 5), ['.', '%', '', ''], [(14, 11), (9, 8), (15, 5)], [False, True, False, False], 8, False, [True, False, False, False], 7844, 'West', (12, 5))
Element 47: (2, (12, 5), ['%', '%', '.', ''], [(15, 11), (8, 8), (15, 4)], [True, True, False, False], 6, False, [False, False, True, False], 7863, 'North', (12, 6))
Element 48: (2, (12, 6), ['%', '', '.', ''], [(15, 10), (8, 9), (16, 4)], [True, False, False, False], 4, False, [False, False, True, False], 7872, 'North', (12, 7))
Element 49: (2, (12, 7), ['%', '', '%', ''], [(14, 10), (8, 10), (15, 4)], [True, False, True, False], 2, False, [False, False, False, False], 7891, 'East', (13, 7))
Element 50: (2, (13, 7), ['', '', '', ''], [(14, 10), (8, 10), (15, 5)], [False, False, False, False], 0, False, [False, False, False, False], 7890, 'Stop', (13, 7))
Element 51: #0#
