Element 1: (3, (9, 6), ['%', '.', 'F', '.'], [(17, 10), (2, 7), (5, 4)], [True, False, False, False], 98, False, [False, True, False, True], 29, 'North', (9, 7))
Element 21: (3, (10, 13), ['%', '', '%', ''], [(15, 10), (10, 1), (9, 12)], [True, False, True, False], 58, False, [False, False, False, False], 5579, 'South', (10, 12))
Element 22: (3, (10, 12), ['', '', '', '%'], [(15, 9), (11, 1), (9, 11)], [False, False, False, True], 56, False, [False, False, False, False], 5608, 'South', (10, 11))
Element 23: (3, (10, 11), ['', '', '', ''], [(16, 9), (12, 1), (8, 11)], [False, False, False, False], 54, False, [False, False, False, False], 5637, 'East', (11, 11))
Element 24: (3, (11, 11), ['', '', '%', ''], [(17, 9), (13, 1), (7, 11)], [False, False, True, False], 52, False, [False, False, False, False], 6656, 'East', (12, 11))
Element 25: (3, (12, 11), ['', '', '', ''], [(18, 9), (14, 1), (7, 10)], [False, False, False, False], 50, False, [False, False, False, False], 6685, 'South', (12, 10))
Element 26: (3, (12, 10), ['', '', '', ''], [(18, 8), (14, 2), (7, 9)], [False, False, False, False], 48, False, [False, False, False, False], 7704, 'West', (11, 10))
Element 27: (3, (11, 10), ['', '', '', ''], [(17, 8), (15, 2), (6, 9)], [False, False, False, False], 46, False, [False, False, False, False], 8723, 'West', (10, 10))
Element 28: (3, (10, 10), ['', '%', '', ''], [(16, 8), (16, 2), (6, 10)], [False, True, False, False], 44, False, [False, False, False, False], 8752, 'West', (9, 10))
Element 29: (3, (9, 10), ['.', '', '', ''], [(16, 7), (16, 3), (6, 11)], [False, False, False, False], 42, False, [True, False, False, False], 8781, 'West', (8, 10))
Element 30: (3, (8, 10), ['', '.', '', ''], [(16, 6), (17, 3), (5, 11)], [False, False, False, False], 40, False, [False, True, False, False], 8820, 'South', (8, 9))
Element 31: (3, (8, 9), ['', '.', '', ''], [(17, 6), (17, 4), (5, 10)], [False, False, False, False], 38, False, [False, True, False, False], 8859, 'South', (8, 8))
Element 32: (3, (8, 8), ['%', '%', '', ''], [(18, 6), (18, 4), (5, 9)], [True, True, False, False], 36, False, [False, False, False, False], 8898, 'East', (9, 8))
Element 33: (3, (9, 8), ['', '', '', ''], [(18, 5), (17, 4), (4, 9)], [False, False, False, False], 34, False, [False, False, False, False], 8917, 'North', (9, 9))
Element 34: (3, (9, 9), ['', '', '', '%'], [(17, 5), (17, 3), (4, 10)], [False, False, False, True], 32, False, [False, False, False, False], 8936, 'South', (9, 8))
Element 35: (3, (9, 8), ['', '', '', ''], [(17, 4), (16, 3), (3, 10)], [False, False, False, False], 30, False, [False, False, False, False], 8945, 'West', (8, 8))
Element 36: (3, (8, 8), ['%', '%', '', ''], [(16, 4), (16, 2), (3, 11)], [True, True, False, False], 28, False, [False, False, False, False], 8964, 'North', (8, 9))
Element 37: (3, (8, 9), ['', '', '', ''], [(15, 4), (16, 3), (3, 12)], [False, False, False, False], 26, False, [False, False, False, False], 8983, 'East', (9, 9))
Element 38: (3, (9, 9), ['', '', '', '%'], [(15, 5), (17, 3), (3, 13)], [False, False, False, True], 24, False, [False, False, False, False], 9002, 'West', (8, 9))
Element 39: (3, (8, 9), ['', '', '', ''], [(15, 6), (16, 3), (4, 13)], [False, False, False, False], 22, False, [False, False, False, False], 10011, 'West', (7, 9))
Element 40: (3, (7, 9), ['', '%', '', ''], [(15, 7), (16, 4), (5, 13)], [False, True, False, False], 20, False, [False, False, False, False], 11020, 'North', (7, 10))
Element 41: (3, (7, 10), ['', '', '', ''], [(15, 8), (15, 4), (6, 13)], [False, False, False, False], 18, False, [False, False, False, False], 11039, 'North', (7, 11))
Element 42: (3, (7, 11), ['', '', '%', ''], [(14, 8), (15, 5), (7, 13)], [False, False, True, False], 16, False, [False, False, False, False], 11058, 'East', (8, 11))
Element 43: (3, (8, 11), ['', '', '%', ''], [(14, 7), (14, 5), (6, 13)], [False, False, True, False], 14, False, [False, False, False, False], 11077, 'East', (9, 11))
Element 44: (3, (9, 11), ['', '', '', ''], [(14, 6), (13, 5), (5, 13)], [False, False, False, False], 12, False, [False, False, False, False], 11096, 'North', (9, 12))
Element 45: (3, (9, 12), ['%', '', '%', ''], [(13, 6), (12, 5), (4, 13)], [True, False, True, False], 10, False, [False, False, False, False], 11115, 'South', (9, 11))
Element 46: (3, (9, 11), ['', '', '', ''], [(13, 7), (12, 6), (3, 13)], [False, False, False, False], 8, False, [False, False, False, False], 11134, 'West', (8, 11))
Element 47: (3, (8, 11), ['', '', '%', ''], [(13, 8), (12, 7), (2, 13)], [False, False, True, False], 6, False, [False, False, False, False], 11163, 'West', (7, 11))
Element 48: (3, (7, 11), ['', '', '%', ''], [(13, 9), (13, 7), (2, 12)], [False, False, True, False], 4, False, [False, False, False, False], 11172, 'West', (6, 11))
Element 49: (3, (6, 11), ['', '', '%', ''], [(13, 10), (14, 7), (2, 11)], [False, False, True, False], 2, False, [False, False, False, False], 11181, 'South', (6, 10))
Element 50: (3, (6, 10), ['', '', '', ''], [(13, 10), (14, 7), (2, 11)], [False, False, False, False], 0, False, [False, False, False, False], 11180, 'Stop', (6, 10))
Element 51: #0#
