Element 1: (1, (6, 11), ['.', '.', '%', 'F'], [(5, 10), (8, 4), (8, 8)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (7, 11))
Element 24: (1, (16, 8), ['', '', '', ''], [(17, 5), (16, 3), (16, 13)], [False, False, False, False], 52, False, [False, False, False, False], 5606, 'North', (16, 9))
Element 25: (1, (16, 9), ['', '', '', ''], [(17, 4), (17, 3), (17, 13)], [False, False, False, False], 50, False, [False, False, False, False], 5625, 'North', (16, 10))
Element 26: (1, (16, 10), ['', '', '', ''], [(17, 3), (16, 3), (18, 13)], [False, False, False, False], 48, False, [False, False, False, False], 5634, 'West', (15, 10))
Element 27: (1, (15, 10), ['', '', '', ''], [(16, 3), (16, 2), (17, 13)], [False, False, False, False], 46, False, [False, False, False, False], 5643, 'South', (15, 9))
Element 28: (1, (15, 9), ['%', '', '', ''], [(16, 4), (15, 2), (16, 13)], [True, False, False, False], 44, False, [False, False, False, False], 5652, 'South', (15, 8))
Element 29: (1, (15, 8), ['', '', '', ''], [(15, 4), (14, 2), (16, 12)], [False, False, False, False], 42, False, [False, False, False, False], 5661, 'South', (15, 7))
Element 30: (1, (15, 7), ['.', '', '', ''], [(15, 5), (14, 3), (15, 12)], [False, False, False, False], 40, False, [True, False, False, False], 5680, 'West', (14, 7))
Element 31: (1, (14, 7), ['.', '.', '', ''], [(14, 5), (13, 3), (14, 12)], [False, False, False, False], 38, False, [True, True, False, False], 5719, 'South', (14, 6))
Element 32: (1, (14, 6), ['.', '', '', ''], [(13, 5), (12, 3), (13, 12)], [False, False, False, False], 36, False, [True, False, False, False], 5758, 'West', (13, 6))
Element 33: (1, (13, 6), ['.', '', '.', ''], [(12, 5), (12, 2), (12, 12)], [False, False, False, False], 34, False, [True, False, True, False], 5797, 'North', (13, 7))
Element 34: (1, (13, 7), ['.', '', '', ''], [(12, 6), (12, 1), (12, 13)], [False, False, False, False], 32, False, [True, False, False, False], 6826, 'West', (12, 7))
Element 35: (1, (12, 7), ['%', '', '%', ''], [(13, 6), (13, 1), (11, 13)], [True, False, True, False], 30, False, [False, False, False, False], 6855, 'South', (12, 6))
Element 36: (1, (12, 6), ['%', '', '', ''], [(14, 6), (14, 1), (10, 13)], [True, False, False, False], 28, False, [False, False, False, False], 6874, 'South', (12, 5))
Element 37: (1, (12, 5), ['%', '%', '', ''], [(15, 6), (13, 1), (10, 12)], [True, True, False, False], 26, False, [False, False, False, False], 6883, 'East', (13, 5))
Element 38: (1, (13, 5), ['', '%', '', ''], [(15, 7), (12, 1), (9, 12)], [False, True, False, False], 24, False, [False, False, False, False], 6892, 'East', (14, 5))
Element 39: (1, (14, 5), ['', '%', '', ''], [(15, 8), (11, 1), (9, 11)], [False, True, False, False], 22, False, [False, False, False, False], 6901, 'East', (15, 5))
Element 40: (1, (15, 5), ['', '', '', '%'], [(14, 8), (11, 2), (10, 11)], [False, False, False, True], 20, False, [False, False, False, False], 6910, 'North', (15, 6))
Element 41: (1, (15, 6), ['', '', '', ''], [(14, 7), (11, 3), (11, 11)], [False, False, False, False], 18, False, [False, False, False, False], 6919, 'East', (16, 6))
Element 42: (1, (16, 6), ['', '%', '', ''], [(13, 7), (10, 3), (12, 11)], [False, True, False, False], 16, False, [False, False, False, False], 6928, 'East', (17, 6))
Element 43: (1, (17, 6), ['', '', '%', ''], [(13, 8), (10, 2), (13, 11)], [False, False, True, False], 14, False, [False, False, False, False], 6937, 'East', (18, 6))
Element 44: (1, (18, 6), ['', '', '%', '%'], [(13, 9), (10, 1), (14, 11)], [False, False, True, True], 12, False, [False, False, False, False], 6946, 'South', (18, 5))
Element 45: (1, (18, 5), ['', '', '', '%'], [(12, 9), (9, 1), (15, 11)], [False, False, False, True], 10, False, [False, False, False, False], 7945, 'South', (18, 4))
Element 46: (1, (18, 4), ['', '%', '', '%'], [(11, 9), (9, 2), (14, 11)], [False, True, False, True], 8, False, [False, False, False, False], 7954, 'West', (17, 4))
Element 47: (1, (17, 4), ['', '', '', ''], [(11, 8), (8, 2), (13, 11)], [False, False, False, False], 6, False, [False, False, False, False], 7963, 'North', (17, 5))
Element 48: (1, (17, 5), ['%', '', '', ''], [(10, 8), (7, 2), (12, 11)], [True, False, False, False], 4, False, [False, False, False, False], 7972, 'South', (17, 4))
Element 49: (1, (17, 4), ['', '', '', ''], [(10, 7), (7, 3), (12, 10)], [False, False, False, False], 2, False, [False, False, False, False], 7981, 'South', (17, 3))
Element 50: (1, (17, 3), ['', '%', '', '%'], [(10, 7), (7, 4), (11, 10)], [False, True, False, True], 0, False, [False, False, False, False], 7990, 'Stop', (17, 3))
Element 51: #0#
