Element 1: (0, (5, 6), ['.', 'G', '.', '.'], [(5, 5), (11, 13), (14, 8)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (6, 6))
Element 32: (0, (18, 4), ['', '%', '.', '%'], [(15, 12), (16, 7), (14, 8)], [False, True, False, True], 36, False, [False, False, True, False], 4719, 'North', (18, 5))
Element 33: (0, (18, 5), ['.', '', '.', '%'], [(16, 12), (16, 6), (14, 8)], [False, False, False, True], 34, False, [True, False, True, False], 4738, 'North', (18, 6))
Element 34: (0, (18, 6), ['G', '', '%', '%'], [(16, 13), (17, 6), (14, 8)], [False, False, True, True], 32, False, [False, False, False, False], 4757, 'South', (18, 5))
Element 35: (0, (18, 5), ['G', '', '', '%'], [(17, 13), (17, 5), (14, 8)], [False, False, False, True], 30, False, [False, False, False, False], 4766, 'South', (18, 4))
Element 36: (0, (18, 4), ['', '%', 'G', '%'], [(18, 13), (18, 5), (14, 8)], [False, True, False, True], 28, False, [False, False, False, False], 4765, 'West', (17, 4))
Element 37: (0, (17, 4), ['.', '', '', ''], [(17, 13), (18, 6), (15, 8)], [False, False, False, False], 26, False, [True, False, False, False], 4764, 'East', (18, 4))
Element 38: (0, (18, 4), ['', '%', 'G', '%'], [(16, 13), (18, 5), (16, 8)], [False, True, False, True], 24, False, [False, False, False, False], 4763, 'West', (17, 4))
Element 39: (0, (17, 4), ['.', '', '', 'G'], [(16, 12), (18, 4), (16, 9)], [False, False, False, False], 22, False, [True, False, False, False], 4762, 'North', (17, 5))
Element 40: (0, (17, 5), ['%', 'G', '', ''], [(16, 11), (17, 4), (16, 8)], [True, False, False, False], 20, False, [False, False, False, False], 4761, 'North', (17, 6))
Element 41: (0, (17, 6), ['', '', '%', ''], [(17, 11), (16, 4), (16, 8)], [False, False, True, False], 18, False, [False, False, False, False], 4770, 'West', (16, 6))
Element 42: (0, (16, 6), ['.', '%', '', ''], [(18, 11), (15, 4), (16, 9)], [False, True, False, False], 16, False, [True, False, False, False], 4779, 'West', (15, 6))
Element 43: (0, (15, 6), ['.', 'G', '.', ''], [(18, 10), (15, 5), (16, 8)], [False, False, False, False], 14, False, [True, False, True, False], 4798, 'North', (15, 7))
Element 44: (0, (15, 7), ['.', '', '', 'G'], [(18, 9), (14, 5), (16, 7)], [False, False, False, False], 12, False, [True, False, False, False], 4817, 'West', (14, 7))
Element 45: (0, (14, 7), ['.', 'G', '', ''], [(18, 8), (14, 6), (16, 6)], [False, False, False, False], 10, False, [True, False, False, False], 4836, 'West', (13, 7))
Element 46: (0, (13, 7), ['.', 'G', '.', ''], [(17, 8), (13, 6), (17, 6)], [False, False, False, False], 8, False, [True, False, True, False], 4855, 'North', (13, 8))
Element 47: (0, (13, 8), ['%', '', '', ''], [(17, 9), (13, 5), (18, 6)], [True, False, False, False], 6, False, [False, False, False, False], 4874, 'East', (14, 8))
Element 48: (0, (14, 8), ['', '', '%', ''], [(17, 10), (12, 5), (18, 5)], [False, False, True, False], 4, False, [False, False, False, False], 4883, 'East', (15, 8))
Element 49: (0, (15, 8), ['', '', '', ''], [(16, 10), (12, 6), (18, 4)], [False, False, False, False], 2, False, [False, False, False, False], 4892, 'East', (16, 8))
Element 50: (0, (16, 8), ['', '', 'G', ''], [(16, 9), (12, 7), (17, 4)], [False, False, False, False], 0, False, [False, False, False, False], 4901, 'Stop', (16, 8))
Element 51: #0#
