Element 1: (1, (5, 10), ['.', '.', 'G', '.'], [(2, 1), (5, 11), (14, 5)], [False, False, False, False], 98, False, [True, True, False, True], 999, 'East', (6, 10))
Element 37: (1, (18, 5), ['', '', '', '%'], [(11, 8), (15, 5), (13, 8)], [False, False, False, True], 26, False, [False, False, False, False], 7813, 'West', (17, 5))
Element 38: (1, (17, 5), ['%', '', '', ''], [(11, 9), (15, 6), (14, 8)], [True, False, False, False], 24, False, [False, False, False, False], 7822, 'East', (18, 5))
Element 39: (1, (18, 5), ['', '', '', '%'], [(12, 9), (14, 6), (14, 7)], [False, False, False, True], 22, False, [False, False, False, False], 7841, 'North', (18, 6))
Element 40: (1, (18, 6), ['', '', '%', '%'], [(13, 9), (13, 6), (13, 7)], [False, False, True, True], 20, False, [False, False, False, False], 7860, 'West', (17, 6))
Element 41: (1, (17, 6), ['', '', '%', ''], [(13, 10), (13, 5), (12, 7)], [False, False, True, False], 18, False, [False, False, False, False], 7879, 'South', (17, 5))
Element 42: (1, (17, 5), ['%', '', '', ''], [(14, 10), (12, 5), (12, 6)], [True, False, False, False], 16, False, [False, False, False, False], 7898, 'North', (17, 6))
Element 43: (1, (17, 6), ['', '', '%', ''], [(15, 10), (13, 5), (13, 6)], [False, False, True, False], 14, False, [False, False, False, False], 7897, 'West', (16, 6))
Element 44: (1, (16, 6), ['', '%', '', ''], [(16, 10), (14, 5), (14, 6)], [False, True, False, False], 12, False, [False, False, False, False], 7896, 'West', (15, 6))
Element 45: (1, (15, 6), ['', '', '', ''], [(17, 10), (13, 5), (13, 6)], [False, False, False, False], 10, False, [False, False, False, False], 7895, 'South', (15, 5))
Element 46: (1, (15, 5), ['', '', '', '%'], [(18, 10), (12, 5), (13, 5)], [False, False, False, True], 8, False, [False, False, False, False], 7894, 'South', (15, 4))
Element 47: (1, (15, 4), ['%', '%', '', ''], [(18, 11), (12, 6), (12, 5)], [True, True, False, False], 6, False, [False, False, False, False], 7893, 'East', (16, 4))
Element 48: (1, (16, 4), ['', '', '%', ''], [(17, 11), (12, 7), (13, 5)], [False, False, True, False], 4, False, [False, False, False, False], 7892, 'South', (16, 3))
Element 49: (1, (16, 3), ['%', '', '', ''], [(16, 11), (13, 7), (13, 6)], [True, False, False, False], 2, False, [False, False, False, False], 7891, 'East', (17, 3))
Element 50: (1, (17, 3), ['', '%', '', '%'], [(16, 11), (14, 7), (12, 6)], [False, True, False, True], 0, False, [False, False, False, False], 7890, 'Stop', (17, 3))
Element 51: #0#
