Element 1: (0, (6, 10), ['.', 'F', '.', '.'], [(4, 10), (11, 1), (11, 13)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 9))
Element 42: (0, (10, 11), ['', '', '', ''], [(9, 8), (15, 6), (17, 10)], [False, False, False, False], 16, False, [False, False, False, False], 6759, 'West', (9, 11))
Element 43: (0, (9, 11), ['', '', '', ''], [(8, 8), (15, 5), (17, 9)], [False, False, False, False], 14, False, [False, False, False, False], 6768, 'West', (8, 11))
Element 44: (0, (8, 11), ['', '.', '%', ''], [(8, 9), (15, 4), (16, 9)], [False, False, True, False], 12, False, [False, True, False, False], 6767, 'South', (8, 10))
Element 45: (0, (8, 10), ['.', '', '', ''], [(9, 9), (16, 4), (16, 10)], [False, False, False, False], 10, False, [True, False, False, False], 6776, 'West', (7, 10))
Element 46: (0, (7, 10), ['', '', '', ''], [(9, 10), (15, 4), (16, 11)], [False, False, False, False], 8, False, [False, False, False, False], 6785, 'North', (7, 11))
Element 47: (0, (7, 11), ['', '', '%', ''], [(10, 10), (15, 5), (16, 10)], [False, False, True, False], 6, False, [False, False, False, False], 6784, 'West', (6, 11))
Element 48: (0, (6, 11), ['', '', '%', ''], [(11, 10), (14, 5), (16, 9)], [False, False, True, False], 4, False, [False, False, False, False], 6783, 'West', (5, 11))
Element 49: (0, (5, 11), ['%', '', '%', ''], [(12, 10), (14, 6), (17, 9)], [True, False, True, False], 2, False, [False, False, False, False], 6782, 'South', (5, 10))
Element 50: (0, (5, 10), ['', '.', '', ''], [(13, 10), (14, 7), (17, 10)], [False, False, False, False], 0, False, [False, True, False, False], 6781, 'Stop', (5, 10))
Element 51: #0#
