Element 1: (2, (6, 11), ['.', '.', '%', 'F'], [(3, 7), (2, 1), (15, 2)], [False, False, True, False], 98, False, [True, True, False, False], 1009, 'East', (7, 11))
Element 25: (2, (15, 4), ['%', '%', '', '.'], [(11, 9), (10, 3), (14, 7)], [True, True, False, False], 50, False, [False, False, False, True], 6825, 'East', (16, 4))
Element 26: (2, (16, 4), ['', '', '%', ''], [(12, 9), (10, 4), (14, 6)], [False, False, True, False], 48, False, [False, False, False, False], 6854, 'East', (17, 4))
Element 27: (2, (17, 4), ['', '', '', ''], [(12, 10), (10, 5), (14, 5)], [False, False, False, False], 46, False, [False, False, False, False], 6873, 'East', (18, 4))
Element 28: (2, (18, 4), ['', '%', '', '%'], [(11, 10), (9, 5), (13, 5)], [False, True, False, True], 44, False, [False, False, False, False], 6902, 'North', (18, 5))
Element 29: (2, (18, 5), ['', '', '', '%'], [(10, 10), (9, 6), (13, 6)], [False, False, False, True], 42, False, [False, False, False, False], 6931, 'North', (18, 6))
Element 30: (2, (18, 6), ['', '', '%', '%'], [(9, 10), (10, 6), (13, 7)], [False, False, True, True], 40, False, [False, False, False, False], 6950, 'West', (17, 6))
Element 31: (2, (17, 6), ['', '', '%', ''], [(9, 9), (10, 7), (12, 7)], [False, False, True, False], 38, False, [False, False, False, False], 6969, 'South', (17, 5))
Element 32: (2, (17, 5), ['%', '', '', ''], [(8, 9), (10, 8), (12, 6)], [True, False, False, False], 36, False, [False, False, False, False], 6988, 'North', (17, 6))
Element 33: (2, (17, 6), ['', '', '%', ''], [(7, 9), (11, 8), (12, 5)], [False, False, True, False], 34, False, [False, False, False, False], 7997, 'West', (16, 6))
Element 34: (2, (16, 6), ['', '%', '', ''], [(6, 9), (11, 9), (12, 6)], [False, True, False, False], 32, False, [False, False, False, False], 8996, 'North', (16, 7))
Element 35: (2, (16, 7), ['', '', '', '%'], [(6, 10), (12, 9), (12, 7)], [False, False, False, True], 30, False, [False, False, False, False], 9005, 'North', (16, 8))
Element 36: (2, (16, 8), ['', '', '', ''], [(7, 10), (13, 9), (13, 7)], [False, False, False, False], 28, False, [False, False, False, False], 9014, 'South', (16, 7))
Element 37: (2, (16, 7), ['', '', '', '%'], [(8, 10), (13, 10), (13, 6)], [False, False, False, True], 26, False, [False, False, False, False], 9023, 'South', (16, 6))
Element 38: (2, (16, 6), ['', '%', '', ''], [(8, 11), (14, 10), (12, 6)], [False, True, False, False], 24, False, [False, False, False, False], 9022, 'East', (17, 6))
Element 39: (2, (17, 6), ['', '', '%', ''], [(9, 11), (15, 10), (13, 6)], [False, False, True, False], 22, False, [False, False, False, False], 9021, 'East', (18, 6))
Element 40: (2, (18, 6), ['', '', '%', '%'], [(9, 12), (16, 10), (13, 5)], [False, False, True, True], 20, False, [False, False, False, False], 9030, 'South', (18, 5))
Element 41: (2, (18, 5), ['', '', '', '%'], [(10, 12), (17, 10), (12, 5)], [False, False, False, True], 18, False, [False, False, False, False], 9039, 'West', (17, 5))
Element 42: (2, (17, 5), ['%', '', '', ''], [(10, 13), (18, 10), (13, 5)], [True, False, False, False], 16, False, [False, False, False, False], 9048, 'East', (18, 5))
Element 43: (2, (18, 5), ['', '', '', '%'], [(11, 13), (18, 11), (14, 5)], [False, False, False, True], 14, False, [False, False, False, False], 9057, 'South', (18, 4))
Element 44: (2, (18, 4), ['', '%', '', '%'], [(12, 13), (17, 11), (15, 5)], [False, True, False, True], 12, False, [False, False, False, False], 10056, 'West', (17, 4))
Element 45: (2, (17, 4), ['', '', '', ''], [(12, 12), (16, 11), (15, 6)], [False, False, False, False], 10, False, [False, False, False, False], 10065, 'North', (17, 5))
Element 46: (2, (17, 5), ['%', '', '', ''], [(13, 12), (16, 12), (15, 7)], [True, False, False, False], 8, False, [False, False, False, False], 10084, 'South', (17, 4))
Element 47: (2, (17, 4), ['', '', '', ''], [(14, 12), (16, 13), (15, 8)], [False, False, False, False], 6, False, [False, False, False, False], 10103, 'South', (17, 3))
Element 48: (2, (17, 3), ['', '%', '', '%'], [(15, 12), (17, 13), (15, 9)], [False, True, False, True], 4, False, [False, False, False, False], 10122, 'West', (16, 3))
Element 49: (2, (16, 3), ['%', '', '', ''], [(16, 12), (18, 13), (16, 9)], [True, False, False, False], 2, False, [False, False, False, False], 10131, 'South', (16, 2))
Element 50: (2, (16, 2), ['', '%', '', '%'], [(16, 12), (18, 13), (15, 9)], [False, True, False, True], 0, False, [False, False, False, False], 10130, 'Stop', (16, 2))
Element 51: #0#
