Element 1: (0, (10, 8), ['.', 'F', '%', '.'], [(5, 4), (14, 10), (16, 9)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (10, 7))
Element 36: (0, (14, 3), ['.', '', '%', '%'], [(17, 13), (5, 10), (18, 6)], [False, False, True, True], 28, False, [True, False, False, False], 6765, 'West', (13, 3))
Element 37: (0, (13, 3), ['.', '%', '%', ''], [(16, 13), (5, 9), (17, 6)], [False, True, True, False], 26, False, [True, False, False, False], 6784, 'West', (12, 3))
Element 38: (0, (12, 3), ['.', '.', '%', ''], [(16, 12), (4, 9), (17, 5)], [False, False, True, False], 24, False, [True, True, False, False], 6803, 'South', (12, 2))
Element 39: (0, (12, 2), ['.', '.', '', '%'], [(15, 12), (4, 10), (17, 6)], [False, False, False, True], 22, False, [True, True, False, False], 6822, 'South', (12, 1))
Element 40: (0, (12, 1), ['.', '%', '', '.'], [(15, 11), (3, 10), (16, 6)], [False, True, False, False], 20, False, [True, False, False, True], 6841, 'East', (13, 1))
Element 41: (0, (13, 1), ['', '%', '%', '.'], [(15, 10), (3, 11), (16, 7)], [False, True, True, False], 18, False, [False, False, False, True], 6860, 'East', (14, 1))
Element 42: (0, (14, 1), ['', '%', '', '%'], [(14, 10), (3, 12), (16, 8)], [False, True, False, True], 16, False, [False, False, False, False], 6879, 'West', (13, 1))
Element 43: (0, (13, 1), ['', '%', '%', ''], [(14, 11), (3, 13), (17, 8)], [False, True, True, False], 14, False, [False, False, False, False], 6888, 'West', (12, 1))
Element 44: (0, (12, 1), ['.', '%', '', ''], [(14, 12), (4, 13), (18, 8)], [False, True, False, False], 12, False, [True, False, False, False], 7887, 'West', (11, 1))
Element 45: (0, (11, 1), ['.', '%', '.', ''], [(13, 12), (5, 13), (17, 8)], [False, True, False, False], 10, False, [True, False, True, False], 8896, 'North', (11, 2))
Element 46: (0, (11, 2), ['.', '', '.', ''], [(13, 11), (6, 13), (16, 8)], [False, False, False, False], 8, False, [True, False, True, False], 8915, 'North', (11, 3))
Element 47: (0, (11, 3), ['.', '', '%', ''], [(13, 10), (7, 13), (16, 7)], [False, False, True, False], 6, False, [True, False, False, False], 8934, 'West', (10, 3))
Element 48: (0, (10, 3), ['%', '.', '', ''], [(12, 10), (6, 13), (16, 6)], [True, False, False, False], 4, False, [False, True, False, False], 8943, 'South', (10, 2))
Element 49: (0, (10, 2), ['.', '.', '', ''], [(12, 11), (5, 13), (17, 6)], [False, False, False, False], 2, False, [True, True, False, False], 8952, 'South', (10, 1))
Element 50: (0, (10, 1), ['F', '%', '', ''], [(12, 12), (4, 13), (18, 6)], [False, True, False, False], 0, False, [False, False, False, False], 8961, 'Stop', (10, 1))
Element 51: #0#
