Element 1: (3, (15, 6), ['.', 'G', '.', '.'], [(10, 5), (6, 10), (15, 5)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 6))
Element 37: (3, (9, 6), ['%', '', '', ''], [(13, 10), (10, 12), (13, 5)], [True, False, False, False], 26, False, [False, False, False, False], 6943, 'East', (10, 6))
Element 38: (3, (10, 6), ['', '', '', '%'], [(12, 10), (9, 12), (12, 5)], [False, False, False, True], 24, False, [False, False, False, False], 6952, 'North', (10, 7))
Element 39: (3, (10, 7), ['', '', '', '%'], [(12, 11), (9, 11), (12, 6)], [False, False, False, True], 22, False, [False, False, False, False], 6961, 'North', (10, 8))
Element 40: (3, (10, 8), ['', '', '%', ''], [(12, 10), (8, 11), (12, 7)], [False, False, True, False], 20, False, [False, False, False, False], 6970, 'East', (11, 8))
Element 41: (3, (11, 8), ['', '%', '', '%'], [(11, 10), (7, 11), (13, 7)], [False, True, False, True], 18, False, [False, False, False, False], 7969, 'North', (11, 9))
Element 42: (3, (11, 9), ['%', '', '', ''], [(10, 10), (7, 10), (13, 8)], [True, False, False, False], 16, False, [False, False, False, False], 7978, 'East', (12, 9))
Element 43: (3, (12, 9), ['', '%', '', ''], [(9, 10), (8, 10), (14, 8)], [False, True, False, False], 14, False, [False, False, False, False], 7987, 'East', (13, 9))
Element 44: (3, (13, 9), ['', 'G', '', '%'], [(9, 11), (7, 10), (13, 8)], [False, False, False, True], 12, False, [False, False, False, False], 7986, 'North', (13, 10))
Element 45: (3, (13, 10), ['', 'G', '', ''], [(9, 12), (7, 11), (13, 9)], [False, False, False, False], 10, False, [False, False, False, False], 7985, 'East', (14, 10))
Element 46: (3, (14, 10), ['G', '%', '', ''], [(9, 11), (6, 11), (13, 10)], [False, True, False, False], 8, False, [False, False, False, False], 7994, 'East', (15, 10))
Element 47: (3, (15, 10), ['G', '', '', ''], [(8, 11), (5, 11), (14, 10)], [False, False, False, False], 6, False, [False, False, False, False], 8003, 'East', (16, 10))
Element 48: (3, (16, 10), ['', '', '', ''], [(8, 10), (6, 11), (14, 11)], [False, False, False, False], 4, False, [False, False, False, False], 8002, 'East', (17, 10))
Element 49: (3, (17, 10), ['', '', '', ''], [(8, 9), (7, 11), (14, 12)], [False, False, False, False], 2, False, [False, False, False, False], 8001, 'East', (18, 10))
Element 50: (3, (18, 10), ['', '', '', '%'], [(8, 9), (7, 11), (14, 12)], [False, False, False, True], 0, False, [False, False, False, False], 8000, 'Stop', (18, 10))
Element 51: #0#
