Element 1: (1, (6, 10), ['.', 'F', '.', '.'], [(2, 2), (11, 2), (17, 10)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 9))
Element 39: (1, (18, 6), ['', '', '%', '%'], [(17, 5), (18, 11), (7, 10)], [False, False, True, True], 22, False, [False, False, False, False], 8921, 'South', (18, 5))
Element 40: (1, (18, 5), ['', '', '', '%'], [(17, 6), (17, 11), (7, 9)], [False, False, False, True], 20, False, [False, False, False, False], 8920, 'South', (18, 4))
Element 41: (1, (18, 4), ['', '%', '', '%'], [(17, 5), (17, 10), (6, 9)], [False, True, False, True], 18, False, [False, False, False, False], 8919, 'West', (17, 4))
Element 42: (1, (17, 4), ['', '', '', ''], [(17, 6), (17, 9), (5, 9)], [False, False, False, False], 16, False, [False, False, False, False], 8928, 'North', (17, 5))
Element 43: (1, (17, 5), ['%', '', '', ''], [(16, 6), (16, 9), (5, 10)], [True, False, False, False], 14, False, [False, False, False, False], 8937, 'South', (17, 4))
Element 44: (1, (17, 4), ['', '', '', ''], [(16, 7), (16, 10), (5, 11)], [False, False, False, False], 12, False, [False, False, False, False], 8946, 'South', (17, 3))
Element 45: (1, (17, 3), ['', '%', '', '%'], [(16, 8), (16, 11), (6, 11)], [False, True, False, True], 10, False, [False, False, False, False], 8955, 'West', (16, 3))
Element 46: (1, (16, 3), ['%', '', '', ''], [(17, 8), (16, 12), (6, 10)], [True, False, False, False], 8, False, [False, False, False, False], 8954, 'North', (16, 4))
Element 47: (1, (16, 4), ['', '', '%', ''], [(18, 8), (16, 13), (6, 11)], [False, False, True, False], 6, False, [False, False, False, False], 8953, 'West', (15, 4))
Element 48: (1, (15, 4), ['%', '%', '', ''], [(18, 9), (17, 13), (5, 11)], [True, True, False, False], 4, False, [False, False, False, False], 8952, 'North', (15, 5))
Element 49: (1, (15, 5), ['', '', '', '%'], [(18, 10), (18, 13), (5, 10)], [False, False, False, True], 2, False, [False, False, False, False], 8951, 'North', (15, 6))
Element 50: (1, (15, 6), ['', '', '', ''], [(18, 10), (17, 13), (4, 10)], [False, False, False, False], 0, False, [False, False, False, False], 8960, 'Stop', (15, 6))
Element 51: #0#
