Element 1: (3, (13, 10), ['G', '.', '.', '.'], [(17, 4), (12, 3), (12, 10)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (14, 10))
Element 25: (3, (17, 6), ['', '', '%', ''], [(18, 11), (17, 10), (18, 4)], [False, False, True, False], 50, False, [False, False, False, False], 435, 'West', (16, 6))
Element 26: (3, (16, 6), ['', '%', '', ''], [(18, 10), (17, 11), (17, 4)], [False, True, False, False], 48, False, [False, False, False, False], 434, 'North', (16, 7))
Element 27: (3, (16, 7), ['', '', '', '%'], [(18, 9), (16, 11), (17, 5)], [False, False, False, True], 46, False, [False, False, False, False], 433, 'South', (16, 6))
Element 28: (3, (16, 6), ['', '%', '', ''], [(18, 8), (16, 12), (17, 4)], [False, True, False, False], 44, False, [False, False, False, False], 432, 'East', (17, 6))
Element 29: (3, (17, 6), ['', '', '%', ''], [(17, 8), (16, 13), (17, 3)], [False, False, True, False], 42, False, [False, False, False, False], 431, 'South', (17, 5))
Element 30: (3, (17, 5), ['%', '', '', ''], [(17, 9), (17, 13), (16, 3)], [True, False, False, False], 40, False, [False, False, False, False], 430, 'East', (18, 5))
Element 31: (3, (18, 5), ['', '', '', '%'], [(17, 10), (18, 13), (16, 4)], [False, False, False, True], 38, False, [False, False, False, False], 429, 'South', (18, 4))
Element 32: (3, (18, 4), ['', '%', '', '%'], [(16, 10), (17, 13), (15, 4)], [False, True, False, True], 36, False, [False, False, False, False], 428, 'West', (17, 4))
Element 33: (3, (17, 4), ['', '', '', ''], [(17, 10), (16, 13), (15, 5)], [False, False, False, False], 34, False, [False, False, False, False], 427, 'North', (17, 5))
Element 34: (3, (17, 5), ['%', '', '', ''], [(17, 9), (16, 12), (14, 5)], [True, False, False, False], 32, False, [False, False, False, False], 436, 'South', (17, 4))
Element 35: (3, (17, 4), ['', '', '', ''], [(17, 8), (15, 12), (14, 6)], [False, False, False, False], 30, False, [False, False, False, False], 445, 'South', (17, 3))
Element 36: (3, (17, 3), ['', '%', '', '%'], [(18, 8), (14, 12), (14, 7)], [False, True, False, True], 28, False, [False, False, False, False], 464, 'West', (16, 3))
Element 37: (3, (16, 3), ['%', '', '', ''], [(18, 9), (13, 12), (14, 8)], [True, False, False, False], 26, False, [False, False, False, False], 483, 'South', (16, 2))
Element 38: (3, (16, 2), ['', '%', '', '%'], [(17, 9), (12, 12), (13, 8)], [False, True, False, True], 24, False, [False, False, False, False], 502, 'West', (15, 2))
Element 39: (3, (15, 2), ['', '%', '%', ''], [(18, 9), (12, 13), (13, 9)], [False, True, True, False], 22, False, [False, False, False, False], 1511, 'West', (14, 2))
Element 40: (3, (14, 2), ['%', '.', '', ''], [(18, 10), (11, 13), (12, 9)], [True, False, False, False], 20, False, [False, True, False, False], 1530, 'South', (14, 1))
Element 41: (3, (14, 1), ['.', '%', '', '%'], [(17, 10), (10, 13), (11, 9)], [False, True, False, True], 18, False, [True, False, False, False], 1559, 'West', (13, 1))
Element 42: (3, (13, 1), ['.', '%', '%', ''], [(18, 10), (10, 12), (11, 8)], [False, True, True, False], 16, False, [True, False, False, False], 1588, 'West', (12, 1))
Element 43: (3, (12, 1), ['.', '%', '.', ''], [(18, 11), (10, 11), (10, 8)], [False, True, False, False], 14, False, [True, False, True, False], 1617, 'North', (12, 2))
Element 44: (3, (12, 2), ['.', '', '', '%'], [(17, 11), (11, 11), (10, 7)], [False, False, False, True], 12, False, [True, False, False, False], 2636, 'West', (11, 2))
Element 45: (3, (11, 2), ['.', '.', '', ''], [(17, 10), (12, 11), (9, 7)], [False, False, False, False], 10, False, [True, True, False, False], 3645, 'South', (11, 1))
Element 46: (3, (11, 1), ['.', '%', '', ''], [(17, 11), (13, 11), (9, 8)], [False, True, False, False], 8, False, [True, False, False, False], 3664, 'West', (10, 1))
Element 47: (3, (10, 1), ['F', '%', '.', ''], [(16, 11), (14, 11), (9, 9)], [False, True, False, False], 6, False, [False, False, True, False], 3683, 'West', (9, 1))
Element 48: (3, (9, 1), ['%', '%', '.', ''], [(16, 10), (15, 11), (9, 10)], [True, True, False, False], 4, False, [False, False, True, False], 4692, 'North', (9, 2))
Element 49: (3, (9, 2), ['.', '', '%', '.'], [(16, 11), (15, 10), (10, 10)], [False, False, True, False], 2, False, [True, False, False, True], 4711, 'East', (10, 2))
Element 50: (3, (10, 2), ['', '', '.', ''], [(16, 11), (15, 10), (10, 10)], [False, False, False, False], 0, False, [False, False, True, False], 4720, 'Stop', (10, 2))
Element 51: #0#
