Element 1: (3, (9, 8), ['.', 'F', '.', '.'], [(6, 9), (2, 7), (6, 5)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'South', (9, 7))
Element 20: (3, (17, 13), ['', '%', '%', '.'], [(16, 8), (9, 1), (14, 8)], [False, True, True, False], 60, False, [False, False, False, True], 6560, 'East', (18, 13))
Element 21: (3, (18, 13), ['', '%', '%', '%'], [(16, 9), (10, 1), (15, 8)], [False, True, True, True], 58, False, [False, False, False, False], 6599, 'West', (17, 13))
Element 22: (3, (17, 13), ['', '%', '%', ''], [(15, 9), (11, 1), (15, 7)], [False, True, True, False], 56, False, [False, False, False, False], 6628, 'West', (16, 13))
Element 23: (3, (16, 13), ['%', '', '%', ''], [(15, 10), (12, 1), (16, 7)], [True, False, True, False], 54, False, [False, False, False, False], 6647, 'South', (16, 12))
Element 24: (3, (16, 12), ['.', '', '', '%'], [(16, 10), (13, 1), (16, 6)], [False, False, False, True], 52, False, [True, False, False, False], 6666, 'West', (15, 12))
Element 25: (3, (15, 12), ['.', '', '%', ''], [(15, 10), (14, 1), (17, 6)], [False, False, True, False], 50, False, [True, False, False, False], 6695, 'West', (14, 12))
Element 26: (3, (14, 12), ['.', '', '%', ''], [(14, 10), (14, 2), (18, 6)], [False, False, True, False], 48, False, [True, False, False, False], 6724, 'West', (13, 12))
Element 27: (3, (13, 12), ['.', '', '%', ''], [(13, 10), (15, 2), (18, 5)], [False, False, True, False], 46, False, [True, False, False, False], 6753, 'West', (12, 12))
Element 28: (3, (12, 12), ['%', '', 'F', ''], [(13, 9), (16, 2), (18, 4)], [True, False, False, False], 44, False, [False, False, False, False], 6782, 'North', (12, 13))
Element 29: (3, (12, 13), ['.', '', '%', '%'], [(13, 8), (16, 3), (17, 4)], [False, False, True, True], 42, False, [True, False, False, False], 7801, 'West', (11, 13))
Element 30: (3, (11, 13), ['.', '%', '%', ''], [(13, 7), (17, 3), (17, 5)], [False, True, True, False], 40, False, [True, False, False, False], 7840, 'West', (10, 13))
Element 31: (3, (10, 13), ['%', '.', '%', ''], [(14, 7), (17, 4), (17, 6)], [True, False, True, False], 38, False, [False, True, False, False], 7859, 'South', (10, 12))
Element 32: (3, (10, 12), ['.', '.', '', '%'], [(14, 6), (16, 4), (16, 6)], [False, False, False, True], 36, False, [True, True, False, False], 7888, 'South', (10, 11))
Element 33: (3, (10, 11), ['.', '', '', '.'], [(15, 6), (15, 4), (16, 6)], [False, False, False, False], 34, False, [True, False, False, True], 7917, 'East', (11, 11))
Element 34: (3, (11, 11), ['', '', '%', ''], [(15, 5), (16, 4), (16, 6)], [False, False, True, False], 32, False, [False, False, False, False], 7936, 'East', (12, 11))
Element 35: (3, (12, 11), ['', '', '', ''], [(14, 5), (17, 4), (16, 6)], [False, False, False, False], 30, False, [False, False, False, False], 7945, 'East', (13, 11))
Element 36: (3, (13, 11), ['', '', '', ''], [(13, 5), (18, 4), (16, 6)], [False, False, False, False], 28, False, [False, False, False, False], 7954, 'East', (14, 11))
Element 37: (3, (14, 11), ['', '', '', ''], [(13, 6), (18, 5), (15, 6)], [False, False, False, False], 26, False, [False, False, False, False], 7963, 'East', (15, 11))
Element 38: (3, (15, 11), ['', '', '', ''], [(12, 6), (18, 6), (15, 5)], [False, False, False, False], 24, False, [False, False, False, False], 7972, 'West', (14, 11))
Element 39: (3, (14, 11), ['', '', '', ''], [(12, 7), (17, 6), (15, 4)], [False, False, False, False], 22, False, [False, False, False, False], 7981, 'West', (13, 11))
Element 40: (3, (13, 11), ['', '', '', ''], [(12, 6), (17, 5), (16, 4)], [False, False, False, False], 20, False, [False, False, False, False], 7980, 'West', (12, 11))
Element 41: (3, (12, 11), ['', '', '', ''], [(12, 5), (17, 6), (16, 3)], [False, False, False, False], 18, False, [False, False, False, False], 7989, 'South', (12, 10))
Element 42: (3, (12, 10), ['', '', '', ''], [(12, 6), (16, 6), (17, 3)], [False, False, False, False], 16, False, [False, False, False, False], 7988, 'West', (11, 10))
Element 43: (3, (11, 10), ['', '', '', ''], [(13, 6), (16, 7), (16, 3)], [False, False, False, False], 14, False, [False, False, False, False], 7987, 'West', (10, 10))
Element 44: (3, (10, 10), ['', '%', '', ''], [(13, 5), (16, 8), (16, 2)], [False, True, False, False], 12, False, [False, False, False, False], 7986, 'West', (9, 10))
Element 45: (3, (9, 10), ['.', '', '.', ''], [(12, 5), (17, 8), (15, 2)], [False, False, False, False], 10, False, [True, False, True, False], 7985, 'North', (9, 11))
Element 46: (3, (9, 11), ['.', '', '.', ''], [(13, 5), (18, 8), (14, 2)], [False, False, False, False], 8, False, [True, False, True, False], 7994, 'North', (9, 12))
Element 47: (3, (9, 12), ['%', '', '%', ''], [(14, 5), (18, 9), (14, 3)], [True, False, True, False], 6, False, [False, False, False, False], 8013, 'South', (9, 11))
Element 48: (3, (9, 11), ['.', '', '', ''], [(15, 5), (18, 10), (13, 3)], [False, False, False, False], 4, False, [True, False, False, False], 8022, 'West', (8, 11))
Element 49: (3, (8, 11), ['F', '.', '%', ''], [(15, 4), (18, 11), (12, 3)], [False, False, True, False], 2, False, [False, True, False, False], 8041, 'West', (7, 11))
Element 50: (3, (7, 11), ['.', '.', '%', ''], [(15, 4), (18, 11), (12, 3)], [False, False, True, False], 0, False, [True, True, False, False], 9040, 'Stop', (7, 11))
Element 51: #0#
