Element 1: (3, (6, 11), ['.', '.', '%', 'F'], [(12, 9), (2, 1), (6, 2)], [False, False, True, False], 98, False, [True, True, False, False], 1019, 'East', (7, 11))
Element 32: (3, (12, 12), ['%', '', '', ''], [(16, 4), (16, 12), (17, 10)], [True, False, False, False], 36, False, [False, False, False, False], 6848, 'East', (13, 12))
Element 33: (3, (13, 12), ['', '', '%', ''], [(17, 4), (16, 13), (17, 9)], [False, False, True, False], 34, False, [False, False, False, False], 6847, 'East', (14, 12))
Element 34: (3, (14, 12), ['', '', '%', ''], [(18, 4), (17, 13), (16, 9)], [False, False, True, False], 32, False, [False, False, False, False], 6846, 'East', (15, 12))
Element 35: (3, (15, 12), ['', '', '%', ''], [(18, 5), (18, 13), (16, 10)], [False, False, True, False], 30, False, [False, False, False, False], 6845, 'East', (16, 12))
Element 36: (3, (16, 12), ['', 'G', '', '%'], [(18, 6), (17, 13), (16, 11)], [False, False, False, True], 28, False, [False, False, False, False], 6844, 'West', (15, 12))
Element 37: (3, (15, 12), ['', '', '%', 'G'], [(17, 6), (16, 13), (16, 12)], [False, False, True, False], 26, False, [False, False, False, False], 6843, 'South', (15, 11))
Element 38: (3, (15, 11), ['', '', '', ''], [(17, 5), (17, 13), (16, 13)], [False, False, False, False], 24, False, [False, False, False, False], 6842, 'East', (16, 11))
Element 39: (3, (16, 11), ['', '', 'G', ''], [(17, 6), (17, 13), (16, 12)], [False, False, False, False], 22, False, [False, False, False, False], 6841, 'South', (16, 10))
Element 40: (3, (16, 10), ['', '', '', ''], [(18, 6), (16, 13), (15, 12)], [False, False, False, False], 20, False, [False, False, False, False], 6840, 'East', (17, 10))
Element 41: (3, (17, 10), ['', '', '', ''], [(18, 5), (16, 12), (15, 11)], [False, False, False, False], 18, False, [False, False, False, False], 6839, 'East', (18, 10))
Element 42: (3, (18, 10), ['', '', '', '%'], [(17, 5), (15, 12), (15, 10)], [False, False, False, True], 16, False, [False, False, False, False], 6838, 'North', (18, 11))
Element 43: (3, (18, 11), ['', '', '%', '%'], [(18, 5), (15, 11), (15, 9)], [False, False, True, True], 14, False, [False, False, False, False], 6837, 'West', (17, 11))
Element 44: (3, (17, 11), ['', '', '%', ''], [(18, 4), (14, 11), (15, 8)], [False, False, True, False], 12, False, [False, False, False, False], 6836, 'East', (18, 11))
Element 45: (3, (18, 11), ['', '', '%', '%'], [(17, 4), (14, 12), (15, 7)], [False, False, True, True], 10, False, [False, False, False, False], 6835, 'South', (18, 10))
Element 46: (3, (18, 10), ['', '', '', '%'], [(17, 5), (13, 12), (15, 6)], [False, False, False, True], 8, False, [False, False, False, False], 6834, 'South', (18, 9))
Element 47: (3, (18, 9), ['', '', '', '%'], [(17, 4), (13, 11), (15, 5)], [False, False, False, True], 6, False, [False, False, False, False], 6833, 'South', (18, 8))
Element 48: (3, (18, 8), ['', '%', '', '%'], [(17, 3), (12, 11), (15, 4)], [False, True, False, True], 4, False, [False, False, False, False], 6832, 'West', (17, 8))
Element 49: (3, (17, 8), ['', '%', '', ''], [(16, 3), (12, 12), (16, 4)], [False, True, False, False], 2, False, [False, False, False, False], 6831, 'North', (17, 9))
Element 50: (3, (17, 9), ['', '', '', ''], [(16, 3), (12, 12), (16, 4)], [False, False, False, False], 0, False, [False, False, False, False], 6830, 'Stop', (17, 9))
Element 51: #0#
