Element 1: (2, (14, 7), ['.', '.', 'G', '.'], [(9, 10), (13, 6), (14, 8)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (15, 7))
Element 24: (2, (11, 1), ['.', '%', '.', ''], [(17, 13), (17, 9), (12, 11)], [False, True, False, False], 52, False, [True, False, True, False], 576, 'North', (11, 2))
Element 25: (2, (11, 2), ['.', '', '.', ''], [(18, 13), (16, 9), (12, 12)], [False, False, False, False], 50, False, [True, False, True, False], 595, 'North', (11, 3))
Element 26: (2, (11, 3), ['.', '', '%', ''], [(17, 13), (16, 10), (12, 13)], [False, False, True, False], 48, False, [True, False, False, False], 1604, 'West', (10, 3))
Element 27: (2, (10, 3), ['%', '.', '.', ''], [(16, 13), (16, 11), (11, 13)], [True, False, False, False], 46, False, [False, True, True, False], 1623, 'North', (10, 4))
Element 28: (2, (10, 4), ['.', '', '.', '%'], [(16, 12), (15, 11), (10, 13)], [False, False, False, True], 44, False, [True, False, True, False], 1642, 'North', (10, 5))
Element 29: (2, (10, 5), ['.', '', '.', '%'], [(15, 12), (15, 10), (10, 12)], [False, False, False, True], 42, False, [True, False, True, False], 1661, 'North', (10, 6))
Element 30: (2, (10, 6), ['.', '', 'F', '%'], [(15, 11), (15, 9), (10, 11)], [False, False, False, True], 40, False, [True, False, False, False], 1680, 'North', (10, 7))
Element 31: (2, (10, 7), ['F', '', '.', '%'], [(14, 11), (15, 10), (11, 11)], [False, False, False, True], 38, False, [False, False, True, False], 2689, 'West', (9, 7))
Element 32: (2, (9, 7), ['%', '.', '.', ''], [(14, 12), (14, 10), (11, 10)], [True, False, False, False], 36, False, [False, True, True, False], 3688, 'North', (9, 8))
Element 33: (2, (9, 8), ['.', '', '', '.'], [(13, 12), (14, 11), (11, 9)], [False, False, False, False], 34, False, [True, False, False, True], 3707, 'East', (10, 8))
Element 34: (2, (10, 8), ['', '', '%', '.'], [(13, 11), (14, 12), (12, 9)], [False, False, True, False], 32, False, [False, False, False, True], 3726, 'East', (11, 8))
Element 35: (2, (11, 8), ['', '%', '', '%'], [(12, 11), (15, 12), (13, 9)], [False, True, False, True], 30, False, [False, False, False, False], 3745, 'North', (11, 9))
Element 36: (2, (11, 9), ['%', '', '', ''], [(12, 12), (16, 12), (13, 8)], [True, False, False, False], 28, False, [False, False, False, False], 3754, 'East', (12, 9))
Element 37: (2, (12, 9), ['', '%', '', ''], [(12, 13), (16, 13), (13, 7)], [False, True, False, False], 26, False, [False, False, False, False], 3763, 'East', (13, 9))
Element 38: (2, (13, 9), ['', '', '', '%'], [(11, 13), (17, 13), (12, 7)], [False, False, False, True], 24, False, [False, False, False, False], 3772, 'North', (13, 10))
Element 39: (2, (13, 10), ['', '', '', ''], [(10, 13), (18, 13), (12, 6)], [False, False, False, False], 22, False, [False, False, False, False], 3771, 'East', (14, 10))
Element 40: (2, (14, 10), ['', '%', '', ''], [(10, 12), (17, 13), (12, 5)], [False, True, False, False], 20, False, [False, False, False, False], 3780, 'East', (15, 10))
Element 41: (2, (15, 10), ['', '', '', ''], [(9, 12), (16, 13), (13, 5)], [False, False, False, False], 18, False, [False, False, False, False], 3799, 'East', (16, 10))
Element 42: (2, (16, 10), ['', '', '', ''], [(9, 11), (16, 12), (14, 5)], [False, False, False, False], 16, False, [False, False, False, False], 3818, 'East', (17, 10))
Element 43: (2, (17, 10), ['', '', '', ''], [(8, 11), (15, 12), (15, 5)], [False, False, False, False], 14, False, [False, False, False, False], 3827, 'East', (18, 10))
Element 44: (2, (18, 10), ['', '', '', '%'], [(7, 11), (14, 12), (15, 6)], [False, False, False, True], 12, False, [False, False, False, False], 4826, 'North', (18, 11))
Element 45: (2, (18, 11), ['', '', '%', '%'], [(7, 10), (13, 12), (16, 6)], [False, False, True, True], 10, False, [False, False, False, False], 4835, 'West', (17, 11))
Element 46: (2, (17, 11), ['', '', '%', ''], [(7, 9), (13, 11), (17, 6)], [False, False, True, False], 8, False, [False, False, False, False], 5834, 'West', (16, 11))
Element 47: (2, (16, 11), ['', '', '', ''], [(6, 9), (13, 10), (18, 6)], [False, False, False, False], 6, False, [False, False, False, False], 6833, 'North', (16, 12))
Element 48: (2, (16, 12), ['', '', '', '%'], [(6, 10), (13, 9), (18, 5)], [False, False, False, True], 4, False, [False, False, False, False], 6842, 'North', (16, 13))
Element 49: (2, (16, 13), ['%', '', '%', ''], [(6, 11), (13, 8), (18, 4)], [True, False, True, False], 2, False, [False, False, False, False], 6851, 'East', (17, 13))
Element 50: (2, (17, 13), ['', '%', '%', ''], [(6, 11), (13, 8), (17, 4)], [False, True, True, False], 0, False, [False, False, False, False], 6850, 'Stop', (17, 13))
Element 51: #0#
