Element 1: (1, (5, 6), ['.', 'G', '.', '.'], [(5, 5), (10, 10), (16, 10)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'East', (6, 6))
Element 26: (1, (2, 6), ['', '%', '', ''], [(18, 5), (9, 10), (15, 12)], [False, True, False, False], 48, False, [False, False, False, False], 4674, 'East', (3, 6))
Element 27: (1, (3, 6), ['', '%', '', ''], [(18, 4), (9, 9), (14, 12)], [False, True, False, False], 46, False, [False, False, False, False], 4693, 'East', (4, 6))
Element 28: (1, (4, 6), ['', '', '%', ''], [(17, 4), (8, 9), (14, 11)], [False, False, True, False], 44, False, [False, False, False, False], 4712, 'South', (4, 5))
Element 29: (1, (4, 5), ['%', '.', '', ''], [(17, 5), (7, 9), (14, 10)], [True, False, False, False], 42, False, [False, True, False, False], 5721, 'South', (4, 4))
Element 30: (1, (4, 4), ['%', '%', '', '.'], [(17, 4), (6, 9), (13, 10)], [True, True, False, False], 40, False, [False, False, False, True], 6730, 'East', (5, 4))
Element 31: (1, (5, 4), ['', '.', '', '.'], [(17, 3), (6, 10), (13, 11)], [False, False, False, False], 38, False, [False, True, False, True], 6759, 'East', (6, 4))
Element 32: (1, (6, 4), ['', '.', '', ''], [(16, 3), (7, 10), (13, 12)], [False, False, False, False], 36, False, [False, True, False, False], 6788, 'South', (6, 3))
Element 33: (1, (6, 3), ['.', '.', '', '.'], [(16, 4), (7, 11), (12, 12)], [False, False, False, False], 34, False, [True, True, False, True], 7807, 'East', (7, 3))
Element 34: (1, (7, 3), ['', '.', '', '%'], [(15, 4), (8, 11), (12, 13)], [False, False, False, True], 32, False, [False, True, False, False], 7836, 'South', (7, 2))
Element 35: (1, (7, 2), ['.', '%', '', '.'], [(15, 5), (8, 10), (11, 13)], [False, True, False, False], 30, False, [True, False, False, True], 7865, 'East', (8, 2))
Element 36: (1, (8, 2), ['', '%', '%', '.'], [(15, 6), (8, 11), (10, 13)], [False, True, True, False], 28, False, [False, False, False, True], 7884, 'East', (9, 2))
Element 37: (1, (9, 2), ['', 'F', '%', '.'], [(15, 7), (7, 11), (10, 12)], [False, False, True, False], 26, False, [False, False, False, True], 7903, 'South', (9, 1))
Element 38: (1, (9, 1), ['%', '%', '', '.'], [(14, 7), (6, 11), (10, 11)], [True, True, False, False], 24, False, [False, False, False, True], 8922, 'East', (10, 1))
Element 39: (1, (10, 1), ['', '%', '.', '.'], [(14, 6), (5, 11), (11, 11)], [False, True, False, False], 22, False, [False, False, True, True], 8951, 'East', (11, 1))
Element 40: (1, (11, 1), ['', '%', '.', '.'], [(14, 5), (5, 10), (12, 11)], [False, True, False, False], 20, False, [False, False, True, True], 8980, 'East', (12, 1))
Element 41: (1, (12, 1), ['', '%', '.', '.'], [(13, 5), (5, 9), (12, 10)], [False, True, False, False], 18, False, [False, False, True, True], 9009, 'East', (13, 1))
Element 42: (1, (13, 1), ['', '%', '%', '.'], [(13, 6), (4, 9), (12, 9)], [False, True, True, False], 16, False, [False, False, False, True], 9038, 'East', (14, 1))
Element 43: (1, (14, 1), ['', '%', '.', '%'], [(13, 7), (4, 10), (13, 9)], [False, True, False, True], 14, False, [False, False, True, False], 9067, 'North', (14, 2))
Element 44: (1, (14, 2), ['%', '', '.', '.'], [(12, 7), (3, 10), (13, 8)], [True, False, False, False], 12, False, [False, False, True, True], 9096, 'East', (15, 2))
Element 45: (1, (15, 2), ['', '%', '%', '.'], [(12, 6), (3, 11), (14, 8)], [False, True, True, False], 10, False, [False, False, False, True], 9125, 'East', (16, 2))
Element 46: (1, (16, 2), ['', '%', '', '%'], [(12, 5), (3, 12), (15, 8)], [False, True, False, True], 8, False, [False, False, False, False], 9154, 'North', (16, 3))
Element 47: (1, (16, 3), ['%', '', '', ''], [(12, 6), (3, 13), (16, 8)], [True, False, False, False], 6, False, [False, False, False, False], 9163, 'East', (17, 3))
Element 48: (1, (17, 3), ['', '%', '', '%'], [(12, 7), (4, 13), (16, 7)], [False, True, False, True], 4, False, [False, False, False, False], 10162, 'North', (17, 4))
Element 49: (1, (17, 4), ['', '', '', ''], [(13, 7), (5, 13), (16, 6)], [False, False, False, False], 2, False, [False, False, False, False], 11161, 'East', (18, 4))
Element 50: (1, (18, 4), ['', '%', '', '%'], [(13, 7), (6, 13), (17, 6)], [False, True, False, True], 0, False, [False, False, False, False], 11170, 'Stop', (18, 4))
Element 51: #0#
