Element 1: (0, (6, 10), ['.', 'F', '.', '.'], [(2, 11), (5, 2), (10, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 9))
Element 36: (0, (10, 13), ['%', '', '%', ''], [(11, 9), (15, 5), (14, 7)], [True, False, True, False], 28, False, [False, False, False, False], 9915, 'South', (10, 12))
Element 37: (0, (10, 12), ['', '', '', '%'], [(12, 9), (15, 4), (14, 6)], [False, False, False, True], 26, False, [False, False, False, False], 9934, 'South', (10, 11))
Element 38: (0, (10, 11), ['', '', '', ''], [(13, 9), (16, 4), (14, 5)], [False, False, False, False], 24, False, [False, False, False, False], 9953, 'East', (11, 11))
Element 39: (0, (11, 11), ['', '', '%', ''], [(13, 10), (15, 4), (13, 5)], [False, False, True, False], 22, False, [False, False, False, False], 9962, 'West', (10, 11))
Element 40: (0, (10, 11), ['', '', '', ''], [(14, 10), (15, 5), (13, 6)], [False, False, False, False], 20, False, [False, False, False, False], 9971, 'West', (9, 11))
Element 41: (0, (9, 11), ['', '', '', ''], [(15, 10), (14, 5), (13, 7)], [False, False, False, False], 18, False, [False, False, False, False], 9980, 'North', (9, 12))
Element 42: (0, (9, 12), ['%', '', '%', ''], [(16, 10), (14, 6), (12, 7)], [True, False, True, False], 16, False, [False, False, False, False], 9989, 'South', (9, 11))
Element 43: (0, (9, 11), ['', '', '', ''], [(17, 10), (14, 7), (12, 6)], [False, False, False, False], 14, False, [False, False, False, False], 9998, 'West', (8, 11))
Element 44: (0, (8, 11), ['', '', '%', ''], [(18, 10), (14, 8), (12, 5)], [False, False, True, False], 12, False, [False, False, False, False], 10007, 'South', (8, 10))
Element 45: (0, (8, 10), ['', '', '', ''], [(18, 11), (13, 8), (12, 6)], [False, False, False, False], 10, False, [False, False, False, False], 10006, 'West', (7, 10))
Element 46: (0, (7, 10), ['', '', '', ''], [(17, 11), (13, 9), (12, 7)], [False, False, False, False], 8, False, [False, False, False, False], 10005, 'North', (7, 11))
Element 47: (0, (7, 11), ['', '', '%', ''], [(16, 11), (13, 10), (13, 7)], [False, False, True, False], 6, False, [False, False, False, False], 10004, 'West', (6, 11))
Element 48: (0, (6, 11), ['', '', '%', ''], [(16, 12), (14, 10), (13, 6)], [False, False, True, False], 4, False, [False, False, False, False], 10003, 'West', (5, 11))
Element 49: (0, (5, 11), ['%', '', '%', ''], [(16, 13), (15, 10), (12, 6)], [True, False, True, False], 2, False, [False, False, False, False], 10002, 'South', (5, 10))
Element 50: (0, (5, 10), ['', '.', '', ''], [(17, 13), (16, 10), (13, 6)], [False, False, False, False], 0, False, [False, True, False, False], 10001, 'Stop', (5, 10))
Element 51: #0#
