Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(13, 10), (11, 10), (16, 3)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 1))
Element 23: (1, (17, 5), ['%', 'G', '', ''], [(17, 4), (13, 8), (14, 7)], [True, False, False, False], 54, False, [False, False, False, False], 2537, 'East', (18, 5))
Element 24: (1, (18, 5), ['G', '', '', '%'], [(17, 5), (14, 8), (13, 7)], [False, False, False, True], 52, False, [False, False, False, False], 2556, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '%', '%'], [(17, 4), (15, 8), (13, 6)], [False, False, True, True], 50, False, [False, False, False, False], 2565, 'West', (17, 6))
Element 26: (1, (17, 6), ['', '', '%', ''], [(17, 3), (16, 8), (13, 5)], [False, False, True, False], 48, False, [False, False, False, False], 2574, 'West', (16, 6))
Element 27: (1, (16, 6), ['', '%', '', ''], [(16, 3), (17, 8), (12, 5)], [False, True, False, False], 46, False, [False, False, False, False], 2583, 'North', (16, 7))
Element 28: (1, (16, 7), ['', '', '', '%'], [(16, 4), (18, 8), (12, 6)], [False, False, False, True], 44, False, [False, False, False, False], 2592, 'North', (16, 8))
Element 29: (1, (16, 8), ['', '', '', 'G'], [(15, 4), (17, 8), (12, 7)], [False, False, False, False], 42, False, [False, False, False, False], 2601, 'North', (16, 9))
Element 30: (1, (16, 9), ['', 'G', '', ''], [(15, 5), (16, 8), (12, 6)], [False, False, False, False], 40, False, [False, False, False, False], 2600, 'East', (17, 9))
Element 31: (1, (17, 9), ['', '', '', ''], [(15, 6), (16, 7), (12, 5)], [False, False, False, False], 38, False, [False, False, False, False], 2599, 'East', (18, 9))
Element 32: (1, (18, 9), ['', '', '', '%'], [(15, 7), (16, 6), (13, 5)], [False, False, False, True], 36, False, [False, False, False, False], 2598, 'North', (18, 10))
Element 33: (1, (18, 10), ['', '', '', '%'], [(15, 8), (17, 6), (13, 6)], [False, False, False, True], 34, False, [False, False, False, False], 2597, 'North', (18, 11))
Element 34: (1, (18, 11), ['', '', '%', '%'], [(15, 9), (18, 6), (12, 6)], [False, False, True, True], 32, False, [False, False, False, False], 2596, 'West', (17, 11))
Element 35: (1, (17, 11), ['', '', '%', ''], [(15, 8), (18, 5), (13, 6)], [False, False, True, False], 30, False, [False, False, False, False], 2595, 'South', (17, 10))
Element 36: (1, (17, 10), ['', '', '', ''], [(14, 8), (18, 4), (13, 7)], [False, False, False, False], 28, False, [False, False, False, False], 2594, 'West', (16, 10))
Element 37: (1, (16, 10), ['', '', '', ''], [(14, 7), (17, 4), (12, 7)], [False, False, False, False], 26, False, [False, False, False, False], 2593, 'North', (16, 11))
Element 38: (1, (16, 11), ['', '', '.', ''], [(14, 6), (17, 5), (13, 7)], [False, False, False, False], 24, False, [False, False, True, False], 2592, 'North', (16, 12))
Element 39: (1, (16, 12), ['.', '', '.', '%'], [(14, 5), (17, 4), (13, 8)], [False, False, False, True], 22, False, [True, False, True, False], 2601, 'North', (16, 13))
Element 40: (1, (16, 13), ['%', '', '%', '.'], [(13, 5), (17, 3), (14, 8)], [True, False, True, False], 20, False, [False, False, False, True], 2610, 'East', (17, 13))
Element 41: (1, (17, 13), ['', '%', '%', '.'], [(13, 6), (16, 3), (13, 8)], [False, True, True, False], 18, False, [False, False, False, True], 2619, 'East', (18, 13))
Element 42: (1, (18, 13), ['', '%', '%', '%'], [(13, 7), (16, 4), (13, 9)], [False, True, True, True], 16, False, [False, False, False, False], 2628, 'West', (17, 13))
Element 43: (1, (17, 13), ['', '%', '%', ''], [(13, 8), (15, 4), (12, 9)], [False, True, True, False], 14, False, [False, False, False, False], 2637, 'West', (16, 13))
Element 44: (1, (16, 13), ['%', '', '%', ''], [(13, 7), (15, 5), (11, 9)], [True, False, True, False], 12, False, [False, False, False, False], 2646, 'South', (16, 12))
Element 45: (1, (16, 12), ['.', '', '', '%'], [(12, 7), (15, 6), (11, 8)], [False, False, False, True], 10, False, [True, False, False, False], 2655, 'West', (15, 12))
Element 46: (1, (15, 12), ['.', '', '%', ''], [(12, 6), (15, 7), (10, 8)], [False, False, True, False], 8, False, [True, False, False, False], 2674, 'West', (14, 12))
Element 47: (1, (14, 12), ['.', '', '%', ''], [(12, 5), (14, 7), (10, 7)], [False, False, True, False], 6, False, [True, False, False, False], 3683, 'West', (13, 12))
Element 48: (1, (13, 12), ['.', '', '%', ''], [(12, 6), (14, 6), (9, 7)], [False, False, True, False], 4, False, [True, False, False, False], 4692, 'West', (12, 12))
Element 49: (1, (12, 12), ['%', '', 'F', ''], [(12, 7), (14, 5), (9, 8)], [True, False, False, False], 2, False, [False, False, False, False], 4711, 'North', (12, 13))
Element 50: (1, (12, 13), ['.', '', '%', '%'], [(12, 7), (13, 5), (9, 9)], [False, False, True, True], 0, False, [True, False, False, False], 5720, 'Stop', (12, 13))
Element 51: #0#
