Element 1: (3, (16, 8), ['.', '.', 'G', '.'], [(16, 10), (10, 7), (16, 9)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'East', (17, 8))
Element 13: (3, (17, 5), ['%', '', '', ''], [(17, 13), (13, 12), (16, 13)], [True, False, False, False], 74, False, [False, False, False, False], 2347, 'South', (17, 4))
Element 14: (3, (17, 4), ['.', '.', '', ''], [(17, 13), (13, 11), (16, 12)], [False, False, False, False], 72, False, [True, True, False, False], 2356, 'South', (17, 3))
Element 15: (3, (17, 3), ['.', '%', '', '%'], [(16, 13), (12, 11), (15, 12)], [False, True, False, True], 70, False, [True, False, False, False], 2375, 'West', (16, 3))
Element 16: (3, (16, 3), ['%', '.', '.', ''], [(16, 12), (12, 12), (15, 11)], [True, False, False, False], 68, False, [False, True, True, False], 2394, 'North', (16, 4))
Element 17: (3, (16, 4), ['.', '', '%', ''], [(15, 12), (12, 13), (15, 10)], [False, False, True, False], 66, False, [True, False, False, False], 3403, 'West', (15, 4))
Element 18: (3, (15, 4), ['%', '%', '.', ''], [(15, 11), (11, 13), (14, 10)], [True, True, False, False], 64, False, [False, False, True, False], 3422, 'North', (15, 5))
Element 19: (3, (15, 5), ['.', '', '.', '%'], [(14, 11), (10, 13), (13, 10)], [False, False, False, True], 62, False, [True, False, True, False], 3441, 'North', (15, 6))
Element 20: (3, (15, 6), ['.', '', '.', ''], [(14, 12), (10, 12), (13, 9)], [False, False, False, False], 60, False, [True, False, True, False], 3470, 'North', (15, 7))
Element 21: (3, (15, 7), ['.', '', '.', ''], [(13, 12), (10, 11), (13, 8)], [False, False, False, False], 58, False, [True, False, True, False], 3499, 'North', (15, 8))
Element 22: (3, (15, 8), ['G', '', '', ''], [(13, 11), (11, 11), (14, 8)], [False, False, False, False], 56, False, [False, False, False, False], 3528, 'North', (15, 9))
Element 23: (3, (15, 9), ['%', '', '', ''], [(13, 10), (10, 11), (14, 7)], [True, False, False, False], 54, False, [False, False, False, False], 3537, 'East', (16, 9))
Element 24: (3, (16, 9), ['', '', '', ''], [(14, 10), (9, 11), (14, 6)], [False, False, False, False], 52, False, [False, False, False, False], 3556, 'East', (17, 9))
Element 25: (3, (17, 9), ['', '', '', ''], [(13, 10), (9, 12), (14, 5)], [False, False, False, False], 50, False, [False, False, False, False], 3575, 'East', (18, 9))
Element 26: (3, (18, 9), ['', '', '', '%'], [(13, 9), (9, 11), (13, 5)], [False, False, False, True], 48, False, [False, False, False, False], 3584, 'North', (18, 10))
Element 27: (3, (18, 10), ['', '', '', '%'], [(12, 9), (8, 11), (13, 6)], [False, False, False, True], 46, False, [False, False, False, False], 3613, 'North', (18, 11))
Element 28: (3, (18, 11), ['', '', '%', '%'], [(11, 9), (7, 11), (13, 7)], [False, False, True, True], 44, False, [False, False, False, False], 4632, 'West', (17, 11))
Element 29: (3, (17, 11), ['', '', '%', ''], [(11, 8), (7, 10), (12, 7)], [False, False, True, False], 42, False, [False, False, False, False], 4661, 'South', (17, 10))
Element 30: (3, (17, 10), ['', '', '', ''], [(10, 8), (7, 9), (12, 6)], [False, False, False, False], 40, False, [False, False, False, False], 5670, 'West', (16, 10))
Element 31: (3, (16, 10), ['', '', '', ''], [(10, 7), (6, 9), (12, 5)], [False, False, False, False], 38, False, [False, False, False, False], 6679, 'North', (16, 11))
Element 32: (3, (16, 11), ['', '', '', ''], [(10, 6), (6, 10), (12, 6)], [False, False, False, False], 36, False, [False, False, False, False], 6698, 'North', (16, 12))
Element 33: (3, (16, 12), ['', '', '', '%'], [(10, 5), (6, 11), (12, 7)], [False, False, False, True], 34, False, [False, False, False, False], 6717, 'North', (16, 13))
Element 34: (3, (16, 13), ['%', '', '%', ''], [(10, 4), (5, 11), (13, 7)], [True, False, True, False], 32, False, [False, False, False, False], 6736, 'East', (17, 13))
Element 35: (3, (17, 13), ['', '%', '%', ''], [(10, 3), (5, 10), (13, 6)], [False, True, True, False], 30, False, [False, False, False, False], 6755, 'East', (18, 13))
Element 36: (3, (18, 13), ['', '%', '%', '%'], [(11, 3), (5, 9), (12, 6)], [False, True, True, True], 28, False, [False, False, False, False], 6774, 'West', (17, 13))
Element 37: (3, (17, 13), ['', '%', '%', ''], [(12, 3), (4, 9), (13, 6)], [False, True, True, False], 26, False, [False, False, False, False], 6793, 'West', (16, 13))
Element 38: (3, (16, 13), ['%', '', '%', ''], [(13, 3), (4, 10), (13, 5)], [True, False, True, False], 24, False, [False, False, False, False], 6812, 'South', (16, 12))
Element 39: (3, (16, 12), ['', '', '', '%'], [(14, 3), (3, 10), (12, 5)], [False, False, False, True], 22, False, [False, False, False, False], 6831, 'West', (15, 12))
Element 40: (3, (15, 12), ['', '', '%', ''], [(14, 2), (3, 11), (13, 5)], [False, False, True, False], 20, False, [False, False, False, False], 6850, 'South', (15, 11))
Element 41: (3, (15, 11), ['', '', '', ''], [(15, 2), (3, 12), (14, 5)], [False, False, False, False], 18, False, [False, False, False, False], 6869, 'South', (15, 10))
Element 42: (3, (15, 10), ['', '', '', ''], [(16, 2), (3, 13), (15, 5)], [False, False, False, False], 16, False, [False, False, False, False], 6888, 'West', (14, 10))
Element 43: (3, (14, 10), ['', '%', '', ''], [(16, 3), (4, 13), (15, 6)], [False, True, False, False], 14, False, [False, False, False, False], 7887, 'North', (14, 11))
Element 44: (3, (14, 11), ['', '', '', ''], [(17, 3), (5, 13), (16, 6)], [False, False, False, False], 12, False, [False, False, False, False], 8886, 'North', (14, 12))
Element 45: (3, (14, 12), ['', '', '%', ''], [(17, 4), (6, 13), (17, 6)], [False, False, True, False], 10, False, [False, False, False, False], 8895, 'West', (13, 12))
Element 46: (3, (13, 12), ['', '', '%', ''], [(18, 4), (7, 13), (18, 6)], [False, False, True, False], 8, False, [False, False, False, False], 8904, 'South', (13, 11))
Element 47: (3, (13, 11), ['', '', '', ''], [(18, 5), (6, 13), (17, 6)], [False, False, False, False], 6, False, [False, False, False, False], 8903, 'South', (13, 10))
Element 48: (3, (13, 10), ['', '', '', ''], [(18, 6), (5, 13), (17, 5)], [False, False, False, False], 4, False, [False, False, False, False], 8902, 'South', (13, 9))
Element 49: (3, (13, 9), ['', '', '', '%'], [(17, 6), (4, 13), (18, 5)], [False, False, False, True], 2, False, [False, False, False, False], 8901, 'South', (13, 8))
Element 50: (3, (13, 8), ['%', '', '', ''], [(17, 6), (4, 13), (18, 5)], [True, False, False, False], 0, False, [False, False, False, False], 8900, 'Stop', (13, 8))
Element 51: #0#
