Element 1: (2, (13, 11), ['.', '.', 'G', '.'], [(9, 1), (7, 4), (13, 12)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'East', (14, 11))
Element 15: (2, (17, 9), ['', '', '', ''], [(18, 6), (13, 10), (16, 7)], [False, False, False, False], 70, False, [False, False, False, False], 3465, 'South', (17, 8))
Element 16: (2, (17, 8), ['', '%', '', ''], [(17, 6), (14, 10), (16, 6)], [False, True, False, False], 68, False, [False, False, False, False], 3494, 'West', (16, 8))
Element 17: (2, (16, 8), ['.', '', '', ''], [(17, 5), (15, 10), (15, 6)], [False, False, False, False], 66, False, [True, False, False, False], 3523, 'West', (15, 8))
Element 18: (2, (15, 8), ['.', 'G', 'G', ''], [(17, 6), (15, 9), (15, 7)], [False, False, False, False], 64, False, [True, False, False, False], 3552, 'West', (14, 8))
Element 19: (2, (14, 8), ['.', 'G', '%', ''], [(16, 6), (16, 9), (14, 7)], [False, False, True, False], 62, False, [True, False, False, False], 3571, 'West', (13, 8))
Element 20: (2, (13, 8), ['%', '.', '', ''], [(16, 7), (17, 9), (14, 6)], [True, False, False, False], 60, False, [False, True, False, False], 3590, 'South', (13, 7))
Element 21: (2, (13, 7), ['.', '.', '', ''], [(16, 8), (18, 9), (14, 5)], [False, False, False, False], 58, False, [True, True, False, False], 3609, 'South', (13, 6))
Element 22: (2, (13, 6), ['.', '.', '', ''], [(17, 8), (18, 10), (15, 5)], [False, False, False, False], 56, False, [True, True, False, False], 3628, 'South', (13, 5))
Element 23: (2, (13, 5), ['.', '%', '', ''], [(18, 8), (18, 11), (15, 4)], [False, True, False, False], 54, False, [True, False, False, False], 3647, 'West', (12, 5))
Element 24: (2, (12, 5), ['%', '%', '.', ''], [(18, 9), (17, 11), (16, 4)], [True, True, False, False], 52, False, [False, False, True, False], 3666, 'North', (12, 6))
Element 25: (2, (12, 6), ['%', '', '.', ''], [(18, 10), (17, 10), (17, 4)], [True, False, False, False], 50, False, [False, False, True, False], 3675, 'North', (12, 7))
Element 26: (2, (12, 7), ['%', '', '%', ''], [(18, 11), (16, 10), (18, 4)], [True, False, True, False], 48, False, [False, False, False, False], 3684, 'South', (12, 6))
Element 27: (2, (12, 6), ['%', '', '', ''], [(17, 11), (16, 11), (18, 5)], [True, False, False, False], 46, False, [False, False, False, False], 3683, 'South', (12, 5))
Element 28: (2, (12, 5), ['%', '%', '', ''], [(17, 10), (16, 12), (18, 6)], [True, True, False, False], 44, False, [False, False, False, False], 3682, 'East', (13, 5))
Element 29: (2, (13, 5), ['', '%', '', ''], [(17, 9), (16, 13), (17, 6)], [False, True, False, False], 42, False, [False, False, False, False], 3681, 'East', (14, 5))
Element 30: (2, (14, 5), ['', '%', '', ''], [(16, 9), (17, 13), (17, 5)], [False, True, False, False], 40, False, [False, False, False, False], 3680, 'East', (15, 5))
Element 31: (2, (15, 5), ['', '', '', '%'], [(16, 10), (18, 13), (17, 6)], [False, False, False, True], 38, False, [False, False, False, False], 3679, 'North', (15, 6))
Element 32: (2, (15, 6), ['', '', '', ''], [(16, 11), (17, 13), (18, 6)], [False, False, False, False], 36, False, [False, False, False, False], 3678, 'East', (16, 6))
Element 33: (2, (16, 6), ['', '%', '', ''], [(16, 12), (16, 13), (18, 5)], [False, True, False, False], 34, False, [False, False, False, False], 3677, 'East', (17, 6))
Element 34: (2, (17, 6), ['', 'G', '%', ''], [(15, 12), (16, 12), (17, 5)], [False, False, True, False], 32, False, [False, False, False, False], 3676, 'East', (18, 6))
Element 35: (2, (18, 6), ['', 'G', '%', '%'], [(15, 11), (15, 12), (18, 5)], [False, False, True, True], 30, False, [False, False, False, False], 3675, 'West', (17, 6))
Element 36: (2, (17, 6), ['', '', '%', ''], [(15, 10), (15, 11), (18, 4)], [False, False, True, False], 28, False, [False, False, False, False], 3674, 'West', (16, 6))
Element 37: (2, (16, 6), ['', '%', '', ''], [(15, 9), (14, 11), (17, 4)], [False, True, False, False], 26, False, [False, False, False, False], 3673, 'North', (16, 7))
Element 38: (2, (16, 7), ['', '', '', '%'], [(15, 8), (14, 12), (17, 5)], [False, False, False, True], 24, False, [False, False, False, False], 3672, 'West', (15, 7))
Element 39: (2, (15, 7), ['', '', '', ''], [(14, 8), (13, 12), (17, 4)], [False, False, False, False], 22, False, [False, False, False, False], 3671, 'West', (14, 7))
Element 40: (2, (14, 7), ['', '', '', ''], [(13, 8), (12, 12), (17, 3)], [False, False, False, False], 20, False, [False, False, False, False], 3680, 'South', (14, 6))
Element 41: (2, (14, 6), ['', '', '', ''], [(13, 9), (12, 13), (16, 3)], [False, False, False, False], 18, False, [False, False, False, False], 4679, 'North', (14, 7))
Element 42: (2, (14, 7), ['', '', '', ''], [(13, 10), (11, 13), (16, 2)], [False, False, False, False], 16, False, [False, False, False, False], 4688, 'East', (15, 7))
Element 43: (2, (15, 7), ['', '', '', ''], [(12, 10), (10, 13), (15, 2)], [False, False, False, False], 14, False, [False, False, False, False], 4707, 'East', (16, 7))
Element 44: (2, (16, 7), ['', '', '', '%'], [(12, 11), (10, 12), (14, 2)], [False, False, False, True], 12, False, [False, False, False, False], 4726, 'South', (16, 6))
Element 45: (2, (16, 6), ['', '%', '', ''], [(11, 11), (10, 11), (14, 3)], [False, True, False, False], 10, False, [False, False, False, False], 4755, 'West', (15, 6))
Element 46: (2, (15, 6), ['', '', '', ''], [(11, 10), (10, 10), (13, 3)], [False, False, False, False], 8, False, [False, False, False, False], 4784, 'North', (15, 7))
Element 47: (2, (15, 7), ['', '', '', ''], [(11, 9), (9, 10), (12, 3)], [False, False, False, False], 6, False, [False, False, False, False], 4803, 'South', (15, 6))
Element 48: (2, (15, 6), ['', '', '', ''], [(12, 9), (9, 11), (12, 2)], [False, False, False, False], 4, False, [False, False, False, False], 4822, 'West', (14, 6))
Element 49: (2, (14, 6), ['', '', '', ''], [(11, 9), (9, 12), (11, 2)], [False, False, False, False], 2, False, [False, False, False, False], 4841, 'East', (15, 6))
Element 50: (2, (15, 6), ['', '', '', ''], [(11, 9), (9, 12), (11, 3)], [False, False, False, False], 0, False, [False, False, False, False], 4850, 'Stop', (15, 6))
Element 51: #0#
