Element 1: (0, (3, 13), ['.', '.', '%', 'F'], [(1, 7), (15, 9), (17, 10)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (4, 13))
Element 32: (0, (13, 12), ['', '', '%', ''], [(10, 13), (12, 5), (11, 13)], [False, False, True, False], 36, False, [False, False, False, False], 8909, 'East', (14, 12))
Element 33: (0, (14, 12), ['', '', '%', ''], [(10, 12), (12, 6), (10, 13)], [False, False, True, False], 34, False, [False, False, False, False], 8908, 'East', (15, 12))
Element 34: (0, (15, 12), ['', '', '%', ''], [(9, 12), (12, 7), (10, 12)], [False, False, True, False], 32, False, [False, False, False, False], 8917, 'East', (16, 12))
Element 35: (0, (16, 12), ['', '', '', '%'], [(9, 11), (13, 7), (10, 11)], [False, False, False, True], 30, False, [False, False, False, False], 8926, 'North', (16, 13))
Element 36: (0, (16, 13), ['%', '', '%', ''], [(8, 11), (13, 8), (11, 11)], [True, False, True, False], 28, False, [False, False, False, False], 8935, 'East', (17, 13))
Element 37: (0, (17, 13), ['', '%', '%', ''], [(7, 11), (14, 8), (11, 10)], [False, True, True, False], 26, False, [False, False, False, False], 9934, 'East', (18, 13))
Element 38: (0, (18, 13), ['', '%', '%', '%'], [(7, 10), (15, 8), (11, 9)], [False, True, True, True], 24, False, [False, False, False, False], 9943, 'West', (17, 13))
Element 39: (0, (17, 13), ['', '%', '%', ''], [(8, 10), (14, 8), (11, 8)], [False, True, True, False], 22, False, [False, False, False, False], 9952, 'West', (16, 13))
Element 40: (0, (16, 13), ['%', '', '%', ''], [(9, 10), (13, 8), (10, 8)], [True, False, True, False], 20, False, [False, False, False, False], 9951, 'South', (16, 12))
Element 41: (0, (16, 12), ['', '', '', '%'], [(10, 10), (13, 9), (10, 7)], [False, False, False, True], 18, False, [False, False, False, False], 9950, 'South', (16, 11))
Element 42: (0, (16, 11), ['', '', '', ''], [(9, 10), (13, 10), (10, 6)], [False, False, False, False], 16, False, [False, False, False, False], 9949, 'East', (17, 11))
Element 43: (0, (17, 11), ['', '', '%', ''], [(9, 9), (14, 10), (9, 6)], [False, False, True, False], 14, False, [False, False, False, False], 9958, 'East', (18, 11))
Element 44: (0, (18, 11), ['', '', '%', '%'], [(8, 9), (15, 10), (9, 5)], [False, False, True, True], 12, False, [False, False, False, False], 9967, 'South', (18, 10))
Element 45: (0, (18, 10), ['', '', '', '%'], [(8, 8), (16, 10), (10, 5)], [False, False, False, True], 10, False, [False, False, False, False], 9976, 'South', (18, 9))
Element 46: (0, (18, 9), ['', '', '', '%'], [(8, 9), (17, 10), (10, 4)], [False, False, False, True], 8, False, [False, False, False, False], 9975, 'South', (18, 8))
Element 47: (0, (18, 8), ['', '%', '', '%'], [(7, 9), (18, 10), (10, 3)], [False, True, False, True], 6, False, [False, False, False, False], 9984, 'West', (17, 8))
Element 48: (0, (17, 8), ['', '%', '', ''], [(6, 9), (18, 11), (11, 3)], [False, True, False, False], 4, False, [False, False, False, False], 9993, 'North', (17, 9))
Element 49: (0, (17, 9), ['', '', '', ''], [(5, 9), (17, 11), (12, 3)], [False, False, False, False], 2, False, [False, False, False, False], 10012, 'North', (17, 10))
Element 50: (0, (17, 10), ['', '', '', ''], [(4, 9), (16, 11), (13, 3)], [False, False, False, False], 0, False, [False, False, False, False], 10031, 'Stop', (17, 10))
Element 51: #0#
