Element 1: (2, (6, 11), ['.', '.', '%', 'F'], [(6, 3), (6, 4), (15, 10)], [False, False, True, False], 98, False, [True, True, False, False], 19, 'East', (7, 11))
Element 31: (2, (18, 13), ['', '%', '%', '%'], [(15, 4), (13, 5), (7, 10)], [False, True, True, True], 38, False, [False, False, False, False], 7869, 'West', (17, 13))
Element 32: (2, (17, 13), ['', '%', '%', ''], [(15, 5), (13, 6), (8, 10)], [False, True, True, False], 36, False, [False, False, False, False], 7888, 'West', (16, 13))
Element 33: (2, (16, 13), ['%', '', '%', ''], [(14, 5), (13, 7), (8, 11)], [True, False, True, False], 34, False, [False, False, False, False], 7897, 'South', (16, 12))
Element 34: (2, (16, 12), ['', '', '', '%'], [(14, 6), (13, 8), (9, 11)], [False, False, False, True], 32, False, [False, False, False, False], 7906, 'South', (16, 11))
Element 35: (2, (16, 11), ['', '', '', ''], [(14, 7), (13, 7), (10, 11)], [False, False, False, False], 30, False, [False, False, False, False], 7905, 'East', (17, 11))
Element 36: (2, (17, 11), ['', '', '%', ''], [(14, 8), (12, 7), (11, 11)], [False, False, True, False], 28, False, [False, False, False, False], 7914, 'East', (18, 11))
Element 37: (2, (18, 11), ['', '', '%', '%'], [(15, 8), (12, 6), (12, 11)], [False, False, True, True], 26, False, [False, False, False, False], 7923, 'South', (18, 10))
Element 38: (2, (18, 10), ['', '', '', '%'], [(16, 8), (12, 5), (12, 12)], [False, False, False, True], 24, False, [False, False, False, False], 7932, 'South', (18, 9))
Element 39: (2, (18, 9), ['', '', '', '%'], [(17, 8), (12, 6), (12, 13)], [False, False, False, True], 22, False, [False, False, False, False], 7931, 'South', (18, 8))
Element 40: (2, (18, 8), ['', '%', '', '%'], [(17, 9), (12, 7), (11, 13)], [False, True, False, True], 20, False, [False, False, False, False], 7930, 'West', (17, 8))
Element 41: (2, (17, 8), ['', '%', '', ''], [(18, 9), (13, 7), (10, 13)], [False, True, False, False], 18, False, [False, False, False, False], 7929, 'North', (17, 9))
Element 42: (2, (17, 9), ['', '', '', ''], [(18, 10), (13, 6), (10, 12)], [False, False, False, False], 16, False, [False, False, False, False], 7928, 'North', (17, 10))
Element 43: (2, (17, 10), ['', '', '', ''], [(18, 11), (12, 6), (9, 12)], [False, False, False, False], 14, False, [False, False, False, False], 7927, 'West', (16, 10))
Element 44: (2, (16, 10), ['', '', '', ''], [(17, 11), (13, 6), (10, 12)], [False, False, False, False], 12, False, [False, False, False, False], 7926, 'South', (16, 9))
Element 45: (2, (16, 9), ['', '', '', ''], [(17, 10), (13, 5), (10, 13)], [False, False, False, False], 10, False, [False, False, False, False], 7925, 'South', (16, 8))
Element 46: (2, (16, 8), ['', '', '', ''], [(16, 10), (12, 5), (11, 13)], [False, False, False, False], 8, False, [False, False, False, False], 7924, 'South', (16, 7))
Element 47: (2, (16, 7), ['', '', '', '%'], [(16, 11), (13, 5), (12, 13)], [False, False, False, True], 6, False, [False, False, False, False], 7923, 'South', (16, 6))
Element 48: (2, (16, 6), ['', '%', '', ''], [(16, 12), (14, 5), (12, 12)], [False, True, False, False], 4, False, [False, False, False, False], 7922, 'East', (17, 6))
Element 49: (2, (17, 6), ['', '', '%', ''], [(16, 13), (15, 5), (12, 11)], [False, False, True, False], 2, False, [False, False, False, False], 7921, 'East', (18, 6))
Element 50: (2, (18, 6), ['', '', '%', '%'], [(16, 13), (15, 5), (11, 11)], [False, False, True, True], 0, False, [False, False, False, False], 7920, 'Stop', (18, 6))
Element 51: #0#
