Element 1: (2, (16, 8), ['.', 'G', '.', '.'], [(16, 7), (12, 10), (17, 6)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (17, 8))
Element 26: (2, (16, 7), ['', '', '', '%'], [(13, 5), (10, 11), (9, 9)], [False, False, False, True], 48, False, [False, False, False, False], 3584, 'South', (16, 6))
Element 27: (2, (16, 6), ['', '%', '', ''], [(14, 5), (10, 10), (9, 10)], [False, True, False, False], 46, False, [False, False, False, False], 3613, 'East', (17, 6))
Element 28: (2, (17, 6), ['', '', '%', ''], [(15, 5), (9, 10), (9, 11)], [False, False, True, False], 44, False, [False, False, False, False], 3622, 'East', (18, 6))
Element 29: (2, (18, 6), ['', '', '%', '%'], [(15, 6), (8, 10), (9, 12)], [False, False, True, True], 42, False, [False, False, False, False], 3641, 'South', (18, 5))
Element 30: (2, (18, 5), ['', '', '', '%'], [(14, 6), (8, 11), (10, 12)], [False, False, False, True], 40, False, [False, False, False, False], 3650, 'South', (18, 4))
Element 31: (2, (18, 4), ['', '%', '', '%'], [(15, 6), (7, 11), (10, 13)], [False, True, False, True], 38, False, [False, False, False, False], 4649, 'West', (17, 4))
Element 32: (2, (17, 4), ['', '', '', ''], [(15, 5), (7, 10), (11, 13)], [False, False, False, False], 36, False, [False, False, False, False], 4658, 'North', (17, 5))
Element 33: (2, (17, 5), ['%', '', '', ''], [(15, 4), (7, 9), (12, 13)], [True, False, False, False], 34, False, [False, False, False, False], 5657, 'South', (17, 4))
Element 34: (2, (17, 4), ['G', '', '', ''], [(16, 4), (6, 9), (12, 12)], [False, False, False, False], 32, False, [False, False, False, False], 6656, 'South', (17, 3))
Element 35: (2, (17, 3), ['', '%', 'G', '%'], [(17, 4), (6, 10), (13, 12)], [False, True, False, True], 30, False, [False, False, False, False], 6665, 'West', (16, 3))
Element 36: (2, (16, 3), ['%', '.', '', ''], [(18, 4), (6, 11), (14, 12)], [True, False, False, False], 28, False, [False, True, False, False], 6674, 'South', (16, 2))
Element 37: (2, (16, 2), ['.', '%', '', '%'], [(18, 5), (5, 11), (15, 12)], [False, True, False, True], 26, False, [True, False, False, False], 6693, 'West', (15, 2))
Element 38: (2, (15, 2), ['.', '%', '%', ''], [(18, 6), (5, 10), (16, 12)], [False, True, True, False], 24, False, [True, False, False, False], 6712, 'West', (14, 2))
Element 39: (2, (14, 2), ['%', '.', '.', ''], [(17, 6), (5, 9), (16, 13)], [True, False, False, False], 22, False, [False, True, True, False], 6731, 'North', (14, 3))
Element 40: (2, (14, 3), ['.', '', '%', '%'], [(17, 5), (4, 9), (17, 13)], [False, False, True, True], 20, False, [True, False, False, False], 6750, 'West', (13, 3))
Element 41: (2, (13, 3), ['.', '%', '%', ''], [(17, 6), (4, 10), (18, 13)], [False, True, True, False], 18, False, [True, False, False, False], 6769, 'West', (12, 3))
Element 42: (2, (12, 3), ['.', '.', '%', ''], [(18, 6), (3, 10), (17, 13)], [False, False, True, False], 16, False, [True, True, False, False], 6788, 'South', (12, 2))
Element 43: (2, (12, 2), ['.', '.', '', '%'], [(18, 5), (3, 11), (16, 13)], [False, False, False, True], 14, False, [True, True, False, False], 6807, 'South', (12, 1))
Element 44: (2, (12, 1), ['.', '%', '', '.'], [(17, 5), (3, 12), (16, 12)], [False, True, False, False], 12, False, [True, False, False, True], 6826, 'East', (13, 1))
Element 45: (2, (13, 1), ['', '%', '%', '.'], [(18, 5), (3, 13), (16, 11)], [False, True, True, False], 10, False, [False, False, False, True], 6845, 'East', (14, 1))
Element 46: (2, (14, 1), ['', '%', '', '%'], [(18, 4), (4, 13), (17, 11)], [False, True, False, True], 8, False, [False, False, False, False], 7854, 'West', (13, 1))
Element 47: (2, (13, 1), ['', '%', '%', ''], [(17, 4), (5, 13), (18, 11)], [False, True, True, False], 6, False, [False, False, False, False], 8853, 'West', (12, 1))
Element 48: (2, (12, 1), ['.', '%', '', ''], [(17, 5), (6, 13), (18, 10)], [False, True, False, False], 4, False, [True, False, False, False], 8862, 'West', (11, 1))
Element 49: (2, (11, 1), ['.', '%', '.', ''], [(17, 4), (7, 13), (18, 9)], [False, True, False, False], 2, False, [True, False, True, False], 8881, 'North', (11, 2))
Element 50: (2, (11, 2), ['.', '', '.', ''], [(17, 4), (7, 13), (18, 8)], [False, False, False, False], 0, False, [True, False, True, False], 8890, 'Stop', (11, 2))
Element 51: #0#
