Element 1: (1, (3, 1), ['F', '%', '.', '.'], [(14, 12), (11, 3), (14, 3)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (2, 1))
Element 38: (1, (18, 5), ['', '', '', '%'], [(13, 8), (17, 4), (13, 7)], [False, False, False, True], 24, False, [False, False, False, False], 5882, 'South', (18, 4))
Element 39: (1, (18, 4), ['', '%', '', '%'], [(13, 9), (16, 4), (14, 7)], [False, True, False, True], 22, False, [False, False, False, False], 5881, 'West', (17, 4))
Element 40: (1, (17, 4), ['G', '', '', ''], [(13, 10), (16, 4), (15, 7)], [False, False, False, False], 20, False, [False, False, False, False], 5880, 'North', (17, 5))
Element 41: (1, (17, 5), ['%', '', '', ''], [(14, 10), (15, 4), (15, 8)], [True, False, False, False], 18, False, [False, False, False, False], 5879, 'South', (17, 4))
Element 42: (1, (17, 4), ['', '', '', ''], [(15, 10), (15, 5), (15, 9)], [False, False, False, False], 16, False, [False, False, False, False], 5878, 'South', (17, 3))
Element 43: (1, (17, 3), ['', '%', '', '%'], [(15, 11), (15, 6), (15, 8)], [False, True, False, True], 14, False, [False, False, False, False], 5877, 'West', (16, 3))
Element 44: (1, (16, 3), ['%', '', '', ''], [(14, 11), (16, 6), (14, 8)], [True, False, False, False], 12, False, [False, False, False, False], 5876, 'North', (16, 4))
Element 45: (1, (16, 4), ['', '', '%', ''], [(13, 11), (16, 6), (15, 8)], [False, False, True, False], 10, False, [False, False, False, False], 5875, 'West', (15, 4))
Element 46: (1, (15, 4), ['%', '%', '', ''], [(12, 11), (17, 6), (15, 7)], [True, True, False, False], 8, False, [False, False, False, False], 5874, 'North', (15, 5))
Element 47: (1, (15, 5), ['', '', 'G', '%'], [(12, 12), (16, 6), (15, 6)], [False, False, False, True], 6, False, [False, False, False, False], 5873, 'West', (14, 5))
Element 48: (1, (14, 5), ['', '%', '', 'G'], [(12, 13), (16, 7), (15, 5)], [False, True, False, False], 4, False, [False, False, False, False], 5872, 'West', (13, 5))
Element 49: (1, (13, 5), ['', '%', '', ''], [(11, 13), (16, 8), (15, 4)], [False, True, False, False], 2, False, [False, False, False, False], 5871, 'West', (12, 5))
Element 50: (1, (12, 5), ['%', '%', '', ''], [(11, 13), (17, 8), (16, 4)], [True, True, False, False], 0, False, [False, False, False, False], 5870, 'Stop', (12, 5))
Element 51: #0#
