Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(14, 2), (8, 10), (9, 6)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 1))
Element 13: (1, (11, 1), ['', '%', '.', '.'], [(16, 6), (17, 11), (17, 8)], [False, True, False, False], 74, False, [False, False, True, True], 4427, 'East', (12, 1))
Element 14: (1, (12, 1), ['', '%', '.', '.'], [(16, 7), (16, 11), (18, 8)], [False, True, False, False], 72, False, [False, False, True, True], 4466, 'East', (13, 1))
Element 15: (1, (13, 1), ['', '%', '%', '.'], [(15, 7), (16, 12), (18, 9)], [False, True, True, False], 70, False, [False, False, False, True], 4505, 'East', (14, 1))
Element 16: (1, (14, 1), ['', '%', '', '%'], [(15, 6), (16, 13), (17, 9)], [False, True, False, True], 68, False, [False, False, False, False], 4544, 'North', (14, 2))
Element 17: (1, (14, 2), ['%', '', '', ''], [(15, 5), (17, 13), (16, 9)], [True, False, False, False], 66, False, [False, False, False, False], 4573, 'East', (15, 2))
Element 18: (1, (15, 2), ['', '%', '%', ''], [(15, 4), (18, 13), (15, 9)], [False, True, True, False], 64, False, [False, False, False, False], 4602, 'East', (16, 2))
Element 19: (1, (16, 2), ['', '%', '', '%'], [(16, 4), (17, 13), (15, 10)], [False, True, False, True], 62, False, [False, False, False, False], 4611, 'North', (16, 3))
Element 20: (1, (16, 3), ['%', '', '', ''], [(15, 4), (16, 13), (15, 11)], [True, False, False, False], 60, False, [False, False, False, False], 4620, 'East', (17, 3))
Element 21: (1, (17, 3), ['', '%', '', '%'], [(15, 5), (16, 12), (15, 12)], [False, True, False, True], 58, False, [False, False, False, False], 4629, 'North', (17, 4))
Element 22: (1, (17, 4), ['', '', '', ''], [(14, 5), (16, 11), (14, 12)], [False, False, False, False], 56, False, [False, False, False, False], 4648, 'East', (18, 4))
Element 23: (1, (18, 4), ['', '%', '', '%'], [(14, 6), (16, 12), (14, 11)], [False, True, False, True], 54, False, [False, False, False, False], 4667, 'North', (18, 5))
Element 24: (1, (18, 5), ['', '', '', '%'], [(14, 7), (16, 11), (13, 11)], [False, False, False, True], 52, False, [False, False, False, False], 4686, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '%', '%'], [(13, 7), (15, 11), (13, 12)], [False, False, True, True], 50, False, [False, False, False, False], 4705, 'West', (17, 6))
Element 26: (1, (17, 6), ['', '', '%', ''], [(13, 6), (15, 12), (12, 12)], [False, False, True, False], 48, False, [False, False, False, False], 4724, 'South', (17, 5))
Element 27: (1, (17, 5), ['%', '', '', ''], [(13, 5), (14, 12), (12, 13)], [True, False, False, False], 46, False, [False, False, False, False], 5733, 'North', (17, 6))
Element 28: (1, (17, 6), ['', '', '%', ''], [(12, 5), (14, 11), (11, 13)], [False, False, True, False], 44, False, [False, False, False, False], 5752, 'West', (16, 6))
Element 29: (1, (16, 6), ['', '%', '', ''], [(12, 6), (13, 11), (10, 13)], [False, True, False, False], 42, False, [False, False, False, False], 5771, 'North', (16, 7))
Element 30: (1, (16, 7), ['', '', '', '%'], [(12, 7), (12, 11), (10, 12)], [False, False, False, True], 40, False, [False, False, False, False], 5800, 'North', (16, 8))
Element 31: (1, (16, 8), ['', '', '', ''], [(12, 6), (11, 11), (10, 11)], [False, False, False, False], 38, False, [False, False, False, False], 5819, 'East', (17, 8))
Element 32: (1, (17, 8), ['', '%', '', ''], [(12, 5), (12, 11), (9, 11)], [False, True, False, False], 36, False, [False, False, False, False], 5828, 'East', (18, 8))
Element 33: (1, (18, 8), ['', '%', '', '%'], [(13, 5), (12, 12), (9, 12)], [False, True, False, True], 34, False, [False, False, False, False], 5837, 'North', (18, 9))
Element 34: (1, (18, 9), ['', '', '', '%'], [(13, 6), (13, 12), (9, 11)], [False, False, False, True], 32, False, [False, False, False, False], 5836, 'North', (18, 10))
Element 35: (1, (18, 10), ['', '', '', '%'], [(12, 6), (12, 12), (8, 11)], [False, False, False, True], 30, False, [False, False, False, False], 5845, 'North', (18, 11))
Element 36: (1, (18, 11), ['', '', '%', '%'], [(13, 6), (12, 13), (7, 11)], [False, False, True, True], 28, False, [False, False, False, False], 6844, 'West', (17, 11))
Element 37: (1, (17, 11), ['', '', '%', ''], [(13, 7), (11, 13), (7, 10)], [False, False, True, False], 26, False, [False, False, False, False], 6853, 'South', (17, 10))
Element 38: (1, (17, 10), ['', '', '', ''], [(12, 7), (10, 13), (7, 9)], [False, False, False, False], 24, False, [False, False, False, False], 7852, 'South', (17, 9))
Element 39: (1, (17, 9), ['', '', '', ''], [(13, 7), (10, 12), (6, 9)], [False, False, False, False], 22, False, [False, False, False, False], 8851, 'West', (16, 9))
Element 40: (1, (16, 9), ['', '', '', ''], [(13, 8), (10, 11), (6, 10)], [False, False, False, False], 20, False, [False, False, False, False], 8860, 'North', (16, 10))
Element 41: (1, (16, 10), ['', '', '', ''], [(14, 8), (9, 11), (6, 11)], [False, False, False, False], 18, False, [False, False, False, False], 8869, 'North', (16, 11))
Element 42: (1, (16, 11), ['', '', '', ''], [(15, 8), (9, 12), (5, 11)], [False, False, False, False], 16, False, [False, False, False, False], 8878, 'North', (16, 12))
Element 43: (1, (16, 12), ['', '', '', '%'], [(16, 8), (9, 11), (5, 10)], [False, False, False, True], 14, False, [False, False, False, False], 8887, 'North', (16, 13))
Element 44: (1, (16, 13), ['%', '', '%', ''], [(17, 8), (8, 11), (5, 9)], [True, False, True, False], 12, False, [False, False, False, False], 8896, 'East', (17, 13))
Element 45: (1, (17, 13), ['', '%', '%', ''], [(18, 8), (7, 11), (4, 9)], [False, True, True, False], 10, False, [False, False, False, False], 8905, 'East', (18, 13))
Element 46: (1, (18, 13), ['', '%', '%', '%'], [(18, 9), (7, 10), (4, 10)], [False, True, True, True], 8, False, [False, False, False, False], 8914, 'West', (17, 13))
Element 47: (1, (17, 13), ['', '%', '%', ''], [(18, 10), (7, 9), (3, 10)], [False, True, True, False], 6, False, [False, False, False, False], 8923, 'West', (16, 13))
Element 48: (1, (16, 13), ['%', '', '%', ''], [(18, 11), (8, 9), (3, 11)], [True, False, True, False], 4, False, [False, False, False, False], 8942, 'South', (16, 12))
Element 49: (1, (16, 12), ['', '', '', '%'], [(17, 11), (9, 9), (3, 12)], [False, False, False, True], 2, False, [False, False, False, False], 8961, 'West', (15, 12))
Element 50: (1, (15, 12), ['', '', '%', ''], [(17, 11), (9, 8), (3, 13)], [False, False, True, False], 0, False, [False, False, False, False], 8980, 'Stop', (15, 12))
Element 51: #0#
