Element 1: (1, (3, 13), ['.', '.', '%', 'F'], [(6, 4), (4, 9), (16, 10)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (4, 13))
Element 17: (1, (7, 11), ['.', '', '%', '.'], [(14, 8), (12, 11), (12, 12)], [False, False, True, False], 66, False, [True, False, False, True], 7493, 'East', (8, 11))
Element 18: (1, (8, 11), ['', '.', '%', '.'], [(15, 8), (11, 11), (12, 13)], [False, False, True, False], 64, False, [False, True, False, True], 8522, 'East', (9, 11))
Element 19: (1, (9, 11), ['', '', '.', 'G'], [(16, 8), (10, 11), (11, 13)], [False, False, False, False], 62, False, [False, False, True, False], 8561, 'North', (9, 12))
Element 20: (1, (9, 12), ['%', '', '%', 'G'], [(17, 8), (10, 12), (10, 13)], [True, False, True, False], 60, False, [False, False, False, False], 8600, 'South', (9, 11))
Element 21: (1, (9, 11), ['', '', 'G', ''], [(18, 8), (9, 12), (10, 12)], [False, False, False, False], 58, False, [False, False, False, False], 8609, 'South', (9, 10))
Element 22: (1, (9, 10), ['.', '', 'G', ''], [(18, 9), (9, 11), (10, 11)], [False, False, False, False], 56, False, [True, False, False, False], 8618, 'West', (8, 10))
Element 23: (1, (8, 10), ['', '', 'G', ''], [(17, 9), (8, 11), (11, 11)], [False, False, False, False], 54, False, [False, False, False, False], 8637, 'South', (8, 9))
Element 24: (1, (8, 9), ['', '.', 'G', ''], [(16, 9), (8, 10), (12, 11)], [False, False, False, False], 52, False, [False, True, False, False], 8646, 'South', (8, 8))
Element 25: (1, (8, 8), ['%', '%', '', ''], [(15, 9), (7, 10), (13, 11)], [True, True, False, False], 50, False, [False, False, False, False], 8665, 'East', (9, 8))
Element 26: (1, (9, 8), ['', '', '', ''], [(15, 10), (7, 11), (14, 11)], [False, False, False, False], 48, False, [False, False, False, False], 8664, 'East', (10, 8))
Element 27: (1, (10, 8), ['', '', '%', ''], [(16, 10), (6, 11), (15, 11)], [False, False, True, False], 46, False, [False, False, False, False], 8673, 'East', (11, 8))
Element 28: (1, (11, 8), ['', '%', '', '%'], [(17, 10), (5, 11), (15, 10)], [False, True, False, True], 44, False, [False, False, False, False], 8682, 'North', (11, 9))
Element 29: (1, (11, 9), ['%', '', '', ''], [(18, 10), (5, 10), (15, 9)], [True, False, False, False], 42, False, [False, False, False, False], 8681, 'East', (12, 9))
Element 30: (1, (12, 9), ['', '%', '', ''], [(18, 11), (6, 10), (16, 9)], [False, True, False, False], 40, False, [False, False, False, False], 8680, 'East', (13, 9))
Element 31: (1, (13, 9), ['', '', '', '%'], [(17, 11), (5, 10), (17, 9)], [False, False, False, True], 38, False, [False, False, False, False], 8679, 'North', (13, 10))
Element 32: (1, (13, 10), ['', '', '', ''], [(16, 11), (4, 10), (18, 9)], [False, False, False, False], 36, False, [False, False, False, False], 8678, 'East', (14, 10))
Element 33: (1, (14, 10), ['', '%', '', ''], [(16, 12), (3, 10), (18, 8)], [False, True, False, False], 34, False, [False, False, False, False], 8677, 'East', (15, 10))
Element 34: (1, (15, 10), ['', '', '', ''], [(16, 13), (2, 10), (17, 8)], [False, False, False, False], 32, False, [False, False, False, False], 8686, 'East', (16, 10))
Element 35: (1, (16, 10), ['', '', '', ''], [(17, 13), (2, 11), (16, 8)], [False, False, False, False], 30, False, [False, False, False, False], 8695, 'East', (17, 10))
Element 36: (1, (17, 10), ['', '', '', ''], [(18, 13), (2, 12), (16, 7)], [False, False, False, False], 28, False, [False, False, False, False], 8714, 'East', (18, 10))
Element 37: (1, (18, 10), ['', '', '', '%'], [(17, 13), (2, 13), (16, 6)], [False, False, False, True], 26, False, [False, False, False, False], 8733, 'North', (18, 11))
Element 38: (1, (18, 11), ['', '', '%', '%'], [(16, 13), (3, 13), (17, 6)], [False, False, True, True], 24, False, [False, False, False, False], 8742, 'West', (17, 11))
Element 39: (1, (17, 11), ['', '', '%', ''], [(16, 12), (4, 13), (18, 6)], [False, False, True, False], 22, False, [False, False, False, False], 8751, 'West', (16, 11))
Element 40: (1, (16, 11), ['', '', '', ''], [(15, 12), (5, 13), (18, 5)], [False, False, False, False], 20, False, [False, False, False, False], 8760, 'North', (16, 12))
Element 41: (1, (16, 12), ['', '', '', '%'], [(15, 11), (6, 13), (18, 4)], [False, False, False, True], 18, False, [False, False, False, False], 8769, 'North', (16, 13))
Element 42: (1, (16, 13), ['%', '', '%', ''], [(14, 11), (7, 13), (17, 4)], [True, False, True, False], 16, False, [False, False, False, False], 8778, 'East', (17, 13))
Element 43: (1, (17, 13), ['', '%', '%', ''], [(14, 12), (6, 13), (17, 5)], [False, True, True, False], 14, False, [False, False, False, False], 8787, 'East', (18, 13))
Element 44: (1, (18, 13), ['', '%', '%', '%'], [(13, 12), (5, 13), (17, 4)], [False, True, True, True], 12, False, [False, False, False, False], 8786, 'West', (17, 13))
Element 45: (1, (17, 13), ['', '%', '%', ''], [(13, 11), (4, 13), (17, 3)], [False, True, True, False], 10, False, [False, False, False, False], 8795, 'West', (16, 13))
Element 46: (1, (16, 13), ['%', '', '%', ''], [(13, 10), (3, 13), (16, 3)], [True, False, True, False], 8, False, [False, False, False, False], 8804, 'South', (16, 12))
Element 47: (1, (16, 12), ['', '', '', '%'], [(14, 10), (3, 12), (16, 4)], [False, False, False, True], 6, False, [False, False, False, False], 8813, 'West', (15, 12))
Element 48: (1, (15, 12), ['', '', '%', ''], [(13, 10), (3, 11), (15, 4)], [False, False, True, False], 4, False, [False, False, False, False], 8822, 'South', (15, 11))
Element 49: (1, (15, 11), ['', '', '', ''], [(12, 10), (3, 12), (15, 5)], [False, False, False, False], 2, False, [False, False, False, False], 8831, 'West', (14, 11))
Element 50: (1, (14, 11), ['', '', '', ''], [(12, 10), (3, 13), (15, 6)], [False, False, False, False], 0, False, [False, False, False, False], 8840, 'Stop', (14, 11))
Element 51: #0#
