Element 1: (1, (10, 8), ['.', 'F', '%', '.'], [(14, 8), (12, 7), (16, 9)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (10, 7))
Element 16: (1, (14, 11), ['.', '', '', ''], [(16, 11), (16, 4), (16, 12)], [False, False, False, False], 68, False, [True, False, False, False], 2434, 'West', (13, 11))
Element 17: (1, (13, 11), ['.', '', '.', ''], [(16, 12), (15, 4), (15, 12)], [False, False, False, False], 66, False, [True, False, True, False], 2453, 'North', (13, 12))
Element 18: (1, (13, 12), ['.', '', '%', ''], [(16, 13), (15, 5), (15, 11)], [False, False, True, False], 64, False, [True, False, False, False], 2472, 'West', (12, 12))
Element 19: (1, (12, 12), ['%', '.', 'F', ''], [(17, 13), (15, 6), (15, 10)], [True, False, False, False], 62, False, [False, True, False, False], 2491, 'North', (12, 13))
Element 20: (1, (12, 13), ['.', '', '%', '%'], [(18, 13), (14, 6), (15, 9)], [False, False, True, True], 60, False, [True, False, False, False], 3500, 'West', (11, 13))
Element 21: (1, (11, 13), ['.', '%', '%', ''], [(17, 13), (14, 5), (15, 8)], [False, True, True, False], 58, False, [True, False, False, False], 3519, 'West', (10, 13))
Element 22: (1, (10, 13), ['%', '.', '%', ''], [(16, 13), (13, 5), (16, 8)], [True, False, True, False], 56, False, [False, True, False, False], 3538, 'South', (10, 12))
Element 23: (1, (10, 12), ['.', '.', '', '%'], [(16, 12), (13, 6), (17, 8)], [False, False, False, True], 54, False, [True, True, False, False], 3557, 'South', (10, 11))
Element 24: (1, (10, 11), ['.', '', '', '.'], [(15, 12), (12, 6), (18, 8)], [False, False, False, False], 52, False, [True, False, False, True], 3576, 'East', (11, 11))
Element 25: (1, (11, 11), ['', '', '%', '.'], [(15, 11), (12, 5), (17, 8)], [False, False, True, False], 50, False, [False, False, False, True], 3595, 'East', (12, 11))
Element 26: (1, (12, 11), ['', '', '', ''], [(14, 11), (12, 6), (16, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3604, 'West', (11, 11))
Element 27: (1, (11, 11), ['', '', '%', ''], [(14, 12), (13, 6), (16, 7)], [False, False, True, False], 46, False, [False, False, False, False], 3603, 'West', (10, 11))
Element 28: (1, (10, 11), ['.', '', '', ''], [(13, 12), (13, 5), (16, 6)], [False, False, False, False], 44, False, [True, False, False, False], 3602, 'West', (9, 11))
Element 29: (1, (9, 11), ['.', '', '.', ''], [(13, 11), (12, 5), (17, 6)], [False, False, False, False], 42, False, [True, False, True, False], 3611, 'North', (9, 12))
Element 30: (1, (9, 12), ['%', '', '%', ''], [(13, 10), (13, 5), (18, 6)], [True, False, True, False], 40, False, [False, False, False, False], 3620, 'South', (9, 11))
Element 31: (1, (9, 11), ['.', '', '', ''], [(13, 9), (14, 5), (18, 5)], [False, False, False, False], 38, False, [True, False, False, False], 3629, 'West', (8, 11))
Element 32: (1, (8, 11), ['F', '.', '%', ''], [(12, 9), (14, 6), (18, 4)], [False, False, True, False], 36, False, [False, True, False, False], 3648, 'West', (7, 11))
Element 33: (1, (7, 11), ['.', '.', '%', ''], [(11, 9), (13, 6), (17, 4)], [False, False, True, False], 34, False, [True, True, False, False], 4657, 'South', (7, 10))
Element 34: (1, (7, 10), ['.', 'F', '', '.'], [(11, 8), (14, 6), (17, 5)], [False, False, False, False], 32, False, [True, False, False, True], 4676, 'South', (7, 9))
Element 35: (1, (7, 9), ['F', '%', '', '.'], [(10, 8), (15, 6), (17, 4)], [False, True, False, False], 30, False, [False, False, False, True], 5675, 'West', (6, 9))
Element 36: (1, (6, 9), ['.', '%', '.', ''], [(10, 7), (15, 5), (17, 3)], [False, True, False, False], 28, False, [True, False, True, False], 6674, 'North', (6, 10))
Element 37: (1, (6, 10), ['.', '', '.', ''], [(10, 6), (14, 5), (16, 3)], [False, False, False, False], 26, False, [True, False, True, False], 6693, 'North', (6, 11))
Element 38: (1, (6, 11), ['.', '', '%', ''], [(10, 5), (15, 5), (16, 2)], [False, False, True, False], 24, False, [True, False, False, False], 6722, 'West', (5, 11))
Element 39: (1, (5, 11), ['%', '.', '%', ''], [(10, 4), (15, 4), (15, 2)], [True, False, True, False], 22, False, [False, True, False, False], 6751, 'South', (5, 10))
Element 40: (1, (5, 10), ['.', '.', '', ''], [(10, 3), (16, 4), (14, 2)], [False, False, False, False], 20, False, [True, True, False, False], 6780, 'South', (5, 9))
Element 41: (1, (5, 9), ['.', '%', '', ''], [(11, 3), (16, 3), (14, 3)], [False, True, False, False], 18, False, [True, False, False, False], 6809, 'West', (4, 9))
Element 42: (1, (4, 9), ['%', '%', '.', ''], [(12, 3), (16, 2), (13, 3)], [True, True, False, False], 16, False, [False, False, True, False], 6838, 'North', (4, 10))
Element 43: (1, (4, 10), ['.', '', '%', ''], [(12, 2), (15, 2), (14, 3)], [False, False, True, False], 14, False, [True, False, False, False], 6857, 'West', (3, 10))
Element 44: (1, (3, 10), ['.', '%', '.', ''], [(12, 1), (14, 2), (13, 3)], [False, True, False, False], 12, False, [True, False, True, False], 6876, 'North', (3, 11))
Element 45: (1, (3, 11), ['.', '', '.', '%'], [(13, 1), (14, 1), (12, 3)], [False, False, False, True], 10, False, [True, False, True, False], 6905, 'North', (3, 12))
Element 46: (1, (3, 12), ['.', '', '.', '%'], [(14, 1), (14, 2), (12, 2)], [False, False, False, True], 8, False, [True, False, True, False], 6914, 'North', (3, 13))
Element 47: (1, (3, 13), ['.', '', '%', 'F'], [(14, 2), (14, 3), (11, 2)], [False, False, True, False], 6, False, [True, False, False, False], 6933, 'East', (4, 13))
Element 48: (1, (4, 13), ['', '%', '%', 'F'], [(15, 2), (13, 3), (11, 1)], [False, True, True, False], 4, False, [False, False, False, False], 7942, 'East', (5, 13))
Element 49: (1, (5, 13), ['', '%', '%', '.'], [(16, 2), (12, 3), (10, 1)], [False, True, True, False], 2, False, [False, False, False, True], 8951, 'East', (6, 13))
Element 50: (1, (6, 13), ['', '%', '%', '.'], [(16, 2), (12, 2), (9, 1)], [False, True, True, False], 0, False, [False, False, False, True], 9960, 'Stop', (6, 13))
Element 51: #0#
