Element 1: (3, (9, 2), ['.', 'F', '%', '.'], [(18, 8), (6, 5), (9, 10)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (9, 1))
Element 19: (3, (16, 3), ['%', '', '', ''], [(15, 5), (15, 8), (14, 11)], [True, False, False, False], 62, False, [False, False, False, False], 3611, 'East', (17, 3))
Element 20: (3, (17, 3), ['', '%', '', '%'], [(15, 6), (15, 9), (14, 12)], [False, True, False, True], 60, False, [False, False, False, False], 3640, 'West', (16, 3))
Element 21: (3, (16, 3), ['%', '', '', ''], [(15, 7), (16, 9), (13, 12)], [True, False, False, False], 58, False, [False, False, False, False], 3659, 'North', (16, 4))
Element 22: (3, (16, 4), ['', '', '%', ''], [(14, 7), (17, 9), (13, 11)], [False, False, True, False], 56, False, [False, False, False, False], 3678, 'West', (15, 4))
Element 23: (3, (15, 4), ['%', '%', '', ''], [(14, 6), (18, 9), (12, 11)], [True, True, False, False], 54, False, [False, False, False, False], 3697, 'North', (15, 5))
Element 24: (3, (15, 5), ['G', '', '', '%'], [(14, 5), (18, 10), (12, 12)], [False, False, False, True], 52, False, [False, False, False, False], 3716, 'North', (15, 6))
Element 25: (3, (15, 6), ['', '', '', ''], [(13, 5), (18, 11), (12, 13)], [False, False, False, False], 50, False, [False, False, False, False], 4725, 'East', (16, 6))
Element 26: (3, (16, 6), ['', '%', '', ''], [(13, 6), (17, 11), (11, 13)], [False, True, False, False], 48, False, [False, False, False, False], 4744, 'East', (17, 6))
Element 27: (3, (17, 6), ['', '', '%', ''], [(13, 7), (17, 10), (10, 13)], [False, False, True, False], 46, False, [False, False, False, False], 4763, 'East', (18, 6))
Element 28: (3, (18, 6), ['', '', '%', '%'], [(12, 7), (16, 10), (10, 12)], [False, False, True, True], 44, False, [False, False, False, False], 4782, 'South', (18, 5))
Element 29: (3, (18, 5), ['', '', '', '%'], [(12, 6), (16, 11), (10, 11)], [False, False, False, True], 42, False, [False, False, False, False], 4801, 'West', (17, 5))
Element 30: (3, (17, 5), ['%', '', '', ''], [(12, 5), (16, 12), (11, 11)], [True, False, False, False], 40, False, [False, False, False, False], 4820, 'East', (18, 5))
Element 31: (3, (18, 5), ['', '', '', '%'], [(12, 6), (16, 13), (10, 11)], [False, False, False, True], 38, False, [False, False, False, False], 4819, 'North', (18, 6))
Element 32: (3, (18, 6), ['', '', '%', '%'], [(12, 7), (17, 13), (9, 11)], [False, False, True, True], 36, False, [False, False, False, False], 4828, 'West', (17, 6))
Element 33: (3, (17, 6), ['', '', '%', ''], [(13, 7), (18, 13), (9, 12)], [False, False, True, False], 34, False, [False, False, False, False], 4837, 'South', (17, 5))
Element 34: (3, (17, 5), ['%', '', '', ''], [(13, 8), (17, 13), (9, 11)], [True, False, False, False], 32, False, [False, False, False, False], 4836, 'North', (17, 6))
Element 35: (3, (17, 6), ['', '', '%', ''], [(14, 8), (16, 13), (8, 11)], [False, False, True, False], 30, False, [False, False, False, False], 4845, 'West', (16, 6))
Element 36: (3, (16, 6), ['', '%', '', ''], [(15, 8), (16, 12), (7, 11)], [False, True, False, False], 28, False, [False, False, False, False], 5844, 'North', (16, 7))
Element 37: (3, (16, 7), ['', '', '', '%'], [(15, 9), (15, 12), (7, 10)], [False, False, False, True], 26, False, [False, False, False, False], 5853, 'North', (16, 8))
Element 38: (3, (16, 8), ['', '', '', ''], [(15, 10), (15, 11), (7, 9)], [False, False, False, False], 24, False, [False, False, False, False], 6852, 'East', (17, 8))
Element 39: (3, (17, 8), ['', '%', '', ''], [(16, 10), (15, 10), (6, 9)], [False, True, False, False], 22, False, [False, False, False, False], 7851, 'East', (18, 8))
Element 40: (3, (18, 8), ['', '%', '', '%'], [(16, 11), (14, 10), (6, 10)], [False, True, False, True], 20, False, [False, False, False, False], 7860, 'North', (18, 9))
Element 41: (3, (18, 9), ['', '', '', '%'], [(16, 12), (14, 11), (6, 11)], [False, False, False, True], 18, False, [False, False, False, False], 7869, 'North', (18, 10))
Element 42: (3, (18, 10), ['', '', '', '%'], [(16, 13), (14, 12), (5, 11)], [False, False, False, True], 16, False, [False, False, False, False], 7878, 'North', (18, 11))
Element 43: (3, (18, 11), ['', '', '%', '%'], [(17, 13), (13, 12), (5, 10)], [False, False, True, True], 14, False, [False, False, False, False], 7887, 'West', (17, 11))
Element 44: (3, (17, 11), ['', '', '%', ''], [(18, 13), (13, 11), (5, 9)], [False, False, True, False], 12, False, [False, False, False, False], 7896, 'South', (17, 10))
Element 45: (3, (17, 10), ['', '', '', ''], [(17, 13), (13, 10), (4, 9)], [False, False, False, False], 10, False, [False, False, False, False], 7905, 'South', (17, 9))
Element 46: (3, (17, 9), ['', '', '', ''], [(16, 13), (12, 10), (4, 10)], [False, False, False, False], 8, False, [False, False, False, False], 7914, 'West', (16, 9))
Element 47: (3, (16, 9), ['', '', '', ''], [(16, 12), (12, 11), (3, 10)], [False, False, False, False], 6, False, [False, False, False, False], 7923, 'North', (16, 10))
Element 48: (3, (16, 10), ['', '', '', ''], [(15, 12), (12, 12), (3, 11)], [False, False, False, False], 4, False, [False, False, False, False], 7932, 'North', (16, 11))
Element 49: (3, (16, 11), ['G', '', '', ''], [(15, 11), (12, 13), (3, 12)], [False, False, False, False], 2, False, [False, False, False, False], 7941, 'North', (16, 12))
Element 50: (3, (16, 12), ['', '', '', '%'], [(15, 11), (12, 13), (3, 12)], [False, False, False, True], 0, False, [False, False, False, False], 7940, 'Stop', (16, 12))
Element 51: #0#
