Element 1: (1, (9, 8), ['.', 'F', '.', '.'], [(5, 2), (12, 5), (14, 7)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (9, 7))
Element 28: (1, (12, 12), ['%', '', 'F', ''], [(9, 5), (13, 1), (17, 5)], [True, False, False, False], 44, False, [False, False, False, False], 3782, 'North', (12, 13))
Element 29: (1, (12, 13), ['.', '', '%', '%'], [(9, 4), (14, 1), (17, 4)], [False, False, True, True], 42, False, [True, False, False, False], 4791, 'West', (11, 13))
Element 30: (1, (11, 13), ['.', '%', '%', ''], [(8, 4), (13, 1), (17, 3)], [False, True, True, False], 40, False, [True, False, False, False], 4810, 'West', (10, 13))
Element 31: (1, (10, 13), ['%', '.', '%', ''], [(7, 4), (12, 1), (16, 3)], [True, False, True, False], 38, False, [False, True, False, False], 4829, 'South', (10, 12))
Element 32: (1, (10, 12), ['.', '.', '', '%'], [(7, 5), (11, 1), (16, 4)], [False, False, False, True], 36, False, [True, True, False, False], 4848, 'South', (10, 11))
Element 33: (1, (10, 11), ['.', '.', '', '.'], [(6, 5), (11, 2), (15, 4)], [False, False, False, False], 34, False, [True, True, False, True], 4867, 'East', (11, 11))
Element 34: (1, (11, 11), ['', '.', '%', ''], [(6, 6), (10, 2), (15, 5)], [False, False, True, False], 32, False, [False, True, False, False], 4896, 'South', (11, 10))
Element 35: (1, (11, 10), ['.', '', '', '.'], [(6, 7), (10, 3), (14, 5)], [False, False, False, False], 30, False, [True, False, False, True], 4915, 'East', (12, 10))
Element 36: (1, (12, 10), ['', '', '', ''], [(5, 7), (11, 3), (13, 5)], [False, False, False, False], 28, False, [False, False, False, False], 4934, 'West', (11, 10))
Element 37: (1, (11, 10), ['.', '', '', ''], [(5, 6), (10, 3), (12, 5)], [False, False, False, False], 26, False, [True, False, False, False], 4943, 'West', (10, 10))
Element 38: (1, (10, 10), ['.', '%', '', ''], [(5, 5), (10, 4), (12, 6)], [False, True, False, False], 24, False, [True, False, False, False], 4972, 'West', (9, 10))
Element 39: (1, (9, 10), ['.', '.', '.', ''], [(5, 4), (10, 5), (12, 7)], [False, False, False, False], 22, False, [True, True, True, False], 5001, 'North', (9, 11))
Element 40: (1, (9, 11), ['.', '', '.', ''], [(6, 4), (10, 6), (12, 6)], [False, False, False, False], 20, False, [True, False, True, False], 5020, 'North', (9, 12))
Element 41: (1, (9, 12), ['%', '', '%', ''], [(6, 3), (10, 7), (12, 5)], [True, False, True, False], 18, False, [False, False, False, False], 5039, 'South', (9, 11))
Element 42: (1, (9, 11), ['.', '', '', ''], [(7, 3), (10, 8), (13, 5)], [False, False, False, False], 16, False, [True, False, False, False], 5048, 'West', (8, 11))
Element 43: (1, (8, 11), ['F', '.', '%', ''], [(6, 3), (11, 8), (14, 5)], [False, False, True, False], 14, False, [False, True, False, False], 5057, 'West', (7, 11))
Element 44: (1, (7, 11), ['.', '.', '%', ''], [(5, 3), (11, 9), (15, 5)], [False, False, True, False], 12, False, [True, True, False, False], 6066, 'South', (7, 10))
Element 45: (1, (7, 10), ['.', 'F', '', '.'], [(6, 3), (12, 9), (15, 4)], [False, False, False, False], 10, False, [True, False, False, True], 6075, 'South', (7, 9))
Element 46: (1, (7, 9), ['F', '%', '', '.'], [(6, 4), (13, 9), (16, 4)], [False, True, False, False], 8, False, [False, False, False, True], 7074, 'West', (6, 9))
Element 47: (1, (6, 9), ['.', '%', '.', ''], [(5, 4), (13, 10), (16, 3)], [False, True, False, False], 6, False, [True, False, True, False], 8073, 'North', (6, 10))
Element 48: (1, (6, 10), ['.', '', '.', ''], [(5, 3), (14, 10), (16, 2)], [False, False, False, False], 4, False, [True, False, True, False], 8082, 'North', (6, 11))
Element 49: (1, (6, 11), ['.', '', '%', ''], [(5, 4), (15, 10), (15, 2)], [False, False, True, False], 2, False, [True, False, False, False], 8091, 'West', (5, 11))
Element 50: (1, (5, 11), ['%', '.', '%', ''], [(5, 4), (16, 10), (14, 2)], [True, False, True, False], 0, False, [False, True, False, False], 8100, 'Stop', (5, 11))
Element 51: #0#
