Element 1: (0, (5, 9), ['.', '%', '.', 'F'], [(10, 8), (13, 3), (16, 8)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 9))
Element 20: (0, (12, 13), ['.', '', '%', '%'], [(6, 9), (16, 9), (16, 11)], [False, False, True, True], 60, False, [True, False, False, False], 6571, 'West', (11, 13))
Element 21: (0, (11, 13), ['.', '%', '%', ''], [(5, 9), (17, 9), (16, 10)], [False, True, True, False], 58, False, [True, False, False, False], 6580, 'West', (10, 13))
Element 22: (0, (10, 13), ['%', '.', '%', ''], [(4, 9), (18, 9), (16, 9)], [True, False, True, False], 56, False, [False, True, False, False], 6589, 'South', (10, 12))
Element 23: (0, (10, 12), ['.', '.', '', '%'], [(4, 10), (18, 10), (15, 9)], [False, False, False, True], 54, False, [True, True, False, False], 6598, 'South', (10, 11))
Element 24: (0, (10, 11), ['.', '', '', '.'], [(3, 10), (18, 11), (15, 10)], [False, False, False, False], 52, False, [True, False, False, True], 6617, 'East', (11, 11))
Element 25: (0, (11, 11), ['', '', '%', '.'], [(3, 11), (17, 11), (15, 11)], [False, False, True, False], 50, False, [False, False, False, True], 6636, 'East', (12, 11))
Element 26: (0, (12, 11), ['', '', '', ''], [(3, 12), (17, 10), (15, 12)], [False, False, False, False], 48, False, [False, False, False, False], 6655, 'West', (11, 11))
Element 27: (0, (11, 11), ['', '', '%', ''], [(3, 13), (16, 10), (14, 12)], [False, False, True, False], 46, False, [False, False, False, False], 6664, 'West', (10, 11))
Element 28: (0, (10, 11), ['.', '', '', ''], [(4, 13), (16, 11), (14, 11)], [False, False, False, False], 44, False, [True, False, False, False], 7663, 'West', (9, 11))
Element 29: (0, (9, 11), ['', '', '.', ''], [(5, 13), (16, 12), (14, 10)], [False, False, False, False], 42, False, [False, False, True, False], 8672, 'North', (9, 12))
Element 30: (0, (9, 12), ['%', '', '%', ''], [(6, 13), (16, 13), (13, 10)], [True, False, True, False], 40, False, [False, False, False, False], 8691, 'South', (9, 11))
Element 31: (0, (9, 11), ['', '', '', ''], [(7, 13), (17, 13), (13, 9)], [False, False, False, False], 38, False, [False, False, False, False], 8710, 'West', (8, 11))
Element 32: (0, (8, 11), ['', '', '%', ''], [(6, 13), (18, 13), (13, 8)], [False, False, True, False], 36, False, [False, False, False, False], 8719, 'South', (8, 10))
Element 33: (0, (8, 10), ['', '', '', ''], [(5, 13), (17, 13), (14, 8)], [False, False, False, False], 34, False, [False, False, False, False], 8728, 'West', (7, 10))
Element 34: (0, (7, 10), ['', '', '', ''], [(4, 13), (16, 13), (14, 7)], [False, False, False, False], 32, False, [False, False, False, False], 8737, 'North', (7, 11))
Element 35: (0, (7, 11), ['', '', '%', ''], [(3, 13), (16, 12), (14, 6)], [False, False, True, False], 30, False, [False, False, False, False], 8746, 'West', (6, 11))
Element 36: (0, (6, 11), ['', '', '%', ''], [(2, 13), (15, 12), (15, 6)], [False, False, True, False], 28, False, [False, False, False, False], 8765, 'South', (6, 10))
Element 37: (0, (6, 10), ['', '', '', ''], [(2, 12), (15, 11), (15, 5)], [False, False, False, False], 26, False, [False, False, False, False], 8784, 'West', (5, 10))
Element 38: (0, (5, 10), ['', '', '', ''], [(2, 11), (15, 10), (15, 4)], [False, False, False, False], 24, False, [False, False, False, False], 8803, 'North', (5, 11))
Element 39: (0, (5, 11), ['%', '', '%', ''], [(2, 10), (14, 10), (16, 4)], [True, False, True, False], 22, False, [False, False, False, False], 8822, 'South', (5, 10))
Element 40: (0, (5, 10), ['', '', '', ''], [(1, 10), (14, 11), (17, 4)], [False, False, False, False], 20, False, [False, False, False, False], 8831, 'West', (4, 10))
Element 41: (0, (4, 10), ['', '', '%', ''], [(1, 11), (14, 12), (18, 4)], [False, False, True, False], 18, False, [False, False, False, False], 8840, 'South', (4, 9))
Element 42: (0, (4, 9), ['%', '%', '', ''], [(1, 12), (13, 12), (18, 5)], [True, True, False, False], 16, False, [False, False, False, False], 8849, 'North', (4, 10))
Element 43: (0, (4, 10), ['', '', '%', ''], [(1, 11), (13, 11), (18, 6)], [False, False, True, False], 14, False, [False, False, False, False], 8848, 'West', (3, 10))
Element 44: (0, (3, 10), ['', '%', '', ''], [(1, 10), (13, 10), (17, 6)], [False, True, False, False], 12, False, [False, False, False, False], 8847, 'North', (3, 11))
Element 45: (0, (3, 11), ['', '', '', '%'], [(2, 10), (13, 9), (17, 5)], [False, False, False, True], 10, False, [False, False, False, False], 8846, 'North', (3, 12))
Element 46: (0, (3, 12), ['', '', '', '%'], [(2, 11), (12, 9), (17, 6)], [False, False, False, True], 8, False, [False, False, False, False], 8855, 'North', (3, 13))
Element 47: (0, (3, 13), ['', '', '%', ''], [(1, 11), (11, 9), (16, 6)], [False, False, True, False], 6, False, [False, False, False, False], 8864, 'East', (4, 13))
Element 48: (0, (4, 13), ['', '%', '%', ''], [(2, 11), (11, 8), (16, 7)], [False, True, True, False], 4, False, [False, False, False, False], 8873, 'East', (5, 13))
Element 49: (0, (5, 13), ['', '%', '%', ''], [(2, 12), (10, 8), (15, 7)], [False, True, True, False], 2, False, [False, False, False, False], 8872, 'East', (6, 13))
Element 50: (0, (6, 13), ['', '%', '%', ''], [(1, 12), (10, 7), (15, 8)], [False, True, True, False], 0, False, [False, False, False, False], 8871, 'Stop', (6, 13))
Element 51: #0#
