Element 1: (3, (12, 5), ['F', '.', '.', '.'], [(7, 6), (4, 13), (6, 5)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'West', (11, 5))
Element 25: (3, (13, 10), ['.', '.', '', ''], [(16, 11), (13, 12), (17, 6)], [False, False, False, False], 50, False, [True, True, False, False], 2685, 'South', (13, 9))
Element 26: (3, (13, 9), ['.', '.', '', ''], [(16, 12), (13, 11), (18, 6)], [False, False, False, False], 48, False, [True, True, False, False], 2694, 'South', (13, 8))
Element 27: (3, (13, 8), ['.', '', '', ''], [(17, 12), (12, 11), (18, 7)], [False, False, False, False], 46, False, [True, False, False, False], 2713, 'West', (12, 8))
Element 28: (3, (12, 8), ['%', '', '.', ''], [(17, 13), (12, 10), (17, 7)], [True, False, False, False], 44, False, [False, False, True, False], 2732, 'North', (12, 9))
Element 29: (3, (12, 9), ['.', '', '', ''], [(18, 13), (11, 10), (17, 6)], [False, False, False, False], 42, False, [True, False, False, False], 2751, 'West', (11, 9))
Element 30: (3, (11, 9), ['.', '%', '', ''], [(17, 13), (11, 11), (17, 7)], [False, True, False, False], 40, False, [True, False, False, False], 2770, 'West', (10, 9))
Element 31: (3, (10, 9), ['.', '%', '.', ''], [(16, 13), (10, 11), (16, 7)], [False, True, False, False], 38, False, [True, False, True, False], 2789, 'North', (10, 10))
Element 32: (3, (10, 10), ['.', '', '', ''], [(15, 13), (10, 12), (16, 8)], [False, False, False, False], 36, False, [True, False, False, False], 2808, 'West', (9, 10))
Element 33: (3, (9, 10), ['.', '.', '.', ''], [(15, 12), (9, 12), (16, 9)], [False, False, False, False], 34, False, [True, True, True, False], 2827, 'North', (9, 11))
Element 34: (3, (9, 11), ['.', '', '', ''], [(15, 11), (8, 12), (16, 10)], [False, False, False, False], 32, False, [True, False, False, False], 2846, 'West', (8, 11))
Element 35: (3, (8, 11), ['.', '.', '', ''], [(15, 10), (7, 12), (16, 11)], [False, False, False, False], 30, False, [True, True, False, False], 2865, 'South', (8, 10))
Element 36: (3, (8, 10), ['.', 'F', '', ''], [(15, 9), (7, 11), (16, 12)], [False, False, False, False], 28, False, [True, False, False, False], 2884, 'South', (8, 9))
Element 37: (3, (8, 9), ['.', '.', '', '.'], [(15, 8), (7, 10), (17, 12)], [False, False, False, False], 26, False, [True, True, False, True], 3893, 'East', (9, 9))
Element 38: (3, (9, 9), ['', '%', '', ''], [(14, 8), (7, 9), (17, 13)], [False, True, False, False], 24, False, [False, False, False, False], 3912, 'West', (8, 9))
Element 39: (3, (8, 9), ['', '.', '', ''], [(14, 9), (7, 8), (18, 13)], [False, False, False, False], 22, False, [False, True, False, False], 3921, 'South', (8, 8))
Element 40: (3, (8, 8), ['', '%', '', '%'], [(14, 10), (6, 8), (17, 13)], [False, True, False, True], 20, False, [False, False, False, False], 3940, 'West', (7, 8))
Element 41: (3, (7, 8), ['', '%', '', ''], [(14, 11), (6, 9), (16, 13)], [False, True, False, False], 18, False, [False, False, False, False], 3949, 'North', (7, 9))
Element 42: (3, (7, 9), ['', '', '', ''], [(14, 12), (6, 10), (15, 13)], [False, False, False, False], 16, False, [False, False, False, False], 3958, 'North', (7, 10))
Element 43: (3, (7, 10), ['', '', '', ''], [(14, 13), (6, 11), (15, 12)], [False, False, False, False], 14, False, [False, False, False, False], 3967, 'North', (7, 11))
Element 44: (3, (7, 11), ['', '', '', ''], [(13, 13), (6, 12), (15, 11)], [False, False, False, False], 12, False, [False, False, False, False], 3976, 'North', (7, 12))
Element 45: (3, (7, 12), ['', '', '', ''], [(13, 12), (5, 12), (15, 10)], [False, False, False, False], 10, False, [False, False, False, False], 3985, 'East', (8, 12))
Element 46: (3, (8, 12), ['', '', '', ''], [(13, 11), (5, 11), (15, 9)], [False, False, False, False], 8, False, [False, False, False, False], 3994, 'East', (9, 12))
Element 47: (3, (9, 12), ['', '', '', ''], [(13, 10), (5, 10), (15, 8)], [False, False, False, False], 6, False, [False, False, False, False], 4003, 'East', (10, 12))
Element 48: (3, (10, 12), ['', '', '', '%'], [(13, 9), (5, 9), (14, 8)], [False, False, False, True], 4, False, [False, False, False, False], 4012, 'North', (10, 13))
Element 49: (3, (10, 13), ['', '', '%', ''], [(13, 8), (5, 8), (14, 9)], [False, False, True, False], 2, False, [False, False, False, False], 4021, 'East', (11, 13))
Element 50: (3, (11, 13), ['', '%', '%', ''], [(13, 8), (5, 8), (14, 9)], [False, True, True, False], 0, False, [False, False, False, False], 4020, 'Stop', (11, 13))
Element 51: #0#
