Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(8, 9), (9, 10), (15, 6)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'North', (16, 9))
Element 42: (3, (10, 9), ['', '%', '', ''], [(12, 6), (8, 8), (14, 4)], [False, True, False, False], 16, False, [False, False, False, False], 4928, 'North', (10, 10))
Element 43: (3, (10, 10), ['', '', '', ''], [(12, 7), (8, 9), (15, 4)], [False, False, False, False], 14, False, [False, False, False, False], 4927, 'West', (9, 10))
Element 44: (3, (9, 10), ['', 'G', '', ''], [(11, 7), (9, 9), (15, 3)], [False, False, False, False], 12, False, [False, False, False, False], 4936, 'North', (9, 11))
Element 45: (3, (9, 11), ['', '', '', ''], [(12, 7), (10, 9), (16, 3)], [False, False, False, False], 10, False, [False, False, False, False], 4935, 'North', (9, 12))
Element 46: (3, (9, 12), ['', '', '', ''], [(13, 7), (11, 9), (17, 3)], [False, False, False, False], 8, False, [False, False, False, False], 4944, 'North', (9, 13))
Element 47: (3, (9, 13), ['', '', '%', ''], [(13, 8), (12, 9), (18, 3)], [False, False, True, False], 6, False, [False, False, False, False], 4953, 'West', (8, 13))
Element 48: (3, (8, 13), ['', '', '%', ''], [(12, 8), (13, 9), (17, 3)], [False, False, True, False], 4, False, [False, False, False, False], 4952, 'South', (8, 12))
Element 49: (3, (8, 12), ['', '', '', ''], [(13, 8), (14, 9), (16, 3)], [False, False, False, False], 2, False, [False, False, False, False], 4951, 'South', (8, 11))
Element 50: (3, (8, 11), ['', '', '', ''], [(13, 8), (14, 9), (16, 3)], [False, False, False, False], 0, False, [False, False, False, False], 4950, 'Stop', (8, 11))
Element 51: #0#
